query,time,httpCalls,nbResults,errors
query_10174,2.062,1,37,0
query_10175,8.697,6,10000,22
query_10176,1.137,1,0,0
query_10177,1.377,1,0,0
query_10179,1.521,1,0,0
query_1017,1.351,1,59,0
query_10180,0.528,2,2453,0
query_10181,0.608,1,0,0
query_10182,1.231,1,339,0
query_10183,1.519,1,4,0
query_10184,1.368,1,0,0
query_10185,0.386,1,2,0
query_10186,0.187,1,47,0
query_10187,1.166,1,1348,0
query_10188,1.312,1,2,0
query_1018,1.663,1,877,0
query_10190,0.887,1,6,0
query_10191,0.256,1,0,0
query_10192,0.892,1,0,0
query_10193,1.174,1,0,0
query_10195,1.28,1,3,0
query_10196,1.207,1,21,0
query_10199,0.362,1,2,0
query_1019,0.738,1,8,0
query_101,1.205,1,0,0
query_10200,1.237,1,0,0
query_10201,1.196,1,0,0
query_10203,1.084,1,29,0
query_10205,0.542,1,49,0
query_10207,1.218,1,1,0
query_10209,1.222,1,2,0
query_1020,6.265,6,10000,21
query_10210,1.036,1,0,0
query_10211,1.213,1,223,0
query_10212,1.082,1,25,0
query_10213,0.582,1,573,0
query_10214,1.089,1,0,0
query_10215,1.042,1,1,0
query_10216,1.169,1,47,0
query_10217,1.112,1,1,0
query_10218,0.435,1,276,0
query_10219,0.693,1,0,0
query_1021,1.207,1,256,0
query_10220,1.166,1,2,0
query_10221,1.171,1,39,0
query_10222,0.946,1,43,0
query_10225,4.85,4,7456,0
query_10226,1.185,1,28,0
query_10227,0.76,1,0,0
query_10229,0.832,1,234,0
query_1022,1.285,1,246,0
query_10230,1.207,1,441,0
query_10231,1.261,1,0,0
query_10232,0.497,1,0,0
query_10234,1.05,1,9,0
query_10235,6.398,5,9432,0
query_10236,0.972,1,16,0
query_10237,0.979,1,649,0
query_10238,1.262,1,0,0
query_1023,1.491,1,56,0
query_10240,0.403,1,161,0
query_10241,0.904,1,607,0
query_10242,1.084,1,23,0
query_10243,1.343,1,2,0
query_10246,1.192,1,0,0
query_10248,0.383,1,42,0
query_10251,0.467,1,1,0
query_10253,1.302,1,485,0
query_10254,1.234,1,23,0
query_10255,1.24,1,0,0
query_10256,0.736,1,1,0
query_10257,0.638,1,5,0
query_10258,1.229,1,0,0
query_10259,1.273,1,17,0
query_1025,1.096,1,0,0
query_10261,0.645,1,1,0
query_10263,0.595,1,485,0
query_10266,1.098,1,127,0
query_10268,6.333,6,10000,22
query_1026,1.088,1,48,0
query_10271,0.945,1,526,0
query_10272,1.485,1,1,0
query_10273,1.457,1,42,0
query_10274,0.32,1,1,0
query_10277,7.686,6,10000,22
query_10279,0.288,1,0,0
query_1027,1.066,1,2,0
query_10280,1.287,1,129,0
query_10281,1.31,1,0,0
query_10282,0.98,1,0,0
query_10283,0.337,1,0,0
query_10284,1.151,1,5,0
query_10285,1.293,1,722,0
query_10286,1.235,1,0,0
query_10287,1.038,1,36,0
query_10288,0.262,1,649,0
query_1028,0.926,1,0,0
query_10291,1.22,1,39,0
query_10292,1.527,1,813,0
query_10293,1.101,1,491,0
query_10295,0.277,1,10,0
query_10297,1.122,1,20,0
query_10298,1.272,1,54,0
query_10299,1.351,1,26,0
query_102,1.319,1,0,0
query_10300,0.334,1,0,0
query_10301,7.881,6,10000,22
query_10302,5.072,4,7234,0
query_10303,1.005,1,1,0
query_10304,0.709,1,1807,0
query_10307,0.84,1,8,0
query_10308,1.199,1,74,0
query_10309,1.05,1,0,0
query_1030,1.136,1,2,0
query_10310,0.587,1,218,0
query_10311,0.645,1,0,0
query_10313,1.035,1,0,0
query_10314,1.064,1,210,0
query_10315,1.148,1,129,0
query_10316,1.06,1,853,0
query_10317,7.081,6,10000,21
query_10318,12.293,5,9668,0
query_10319,1.09,1,129,0
query_1031,0.825,1,9,0
query_10320,0.63,1,0,0
query_10322,1.243,1,33,0
query_10323,0.958,1,6,0
query_10324,6.454,6,10000,22
query_10326,1.109,1,18,0
query_10327,1.304,1,33,0
query_1032,1.131,1,436,0
query_10330,0.832,1,1908,0
query_10331,1.164,1,6,0
query_10332,1.157,1,231,0
query_10335,1.347,1,9,0
query_10337,0.84,1,0,0
query_10338,0.807,1,0,0
query_10339,0.902,1,5,0
query_1033,1.258,1,13,0
query_10340,1.28,1,202,0
query_10341,1.085,1,10,0
query_10343,0.321,1,167,0
query_10344,0.693,1,345,0
query_10345,1.203,1,386,0
query_10346,1.211,1,67,0
