query,time,httpCalls,nbResults,errors
query_10174,1.842,1,37,0
query_10175,7.373,6,10000,22
query_10176,0.927,1,0,0
query_10177,1.136,1,0,0
query_10179,1.364,1,0,0
query_1017,0.945,1,59,0
query_10180,1.497,2,2453,0
query_10181,1.142,1,0,0
query_10182,1.1,1,339,0
query_10183,0.514,1,4,0
query_10184,0.195,1,0,0
query_10185,1.017,1,2,0
query_10186,0.942,1,47,0
query_10187,1.213,1,1348,0
query_10188,1.124,1,2,0
query_1018,0.335,1,877,0
query_10190,0.76,1,6,0
query_10191,1.086,1,0,0
query_10192,1.18,1,0,0
query_10193,0.869,1,0,0
query_10195,0.098,1,3,0
query_10196,0.83,1,21,0
query_10199,1.081,1,2,0
query_1019,1.429,1,8,0
query_101,0.848,1,0,0
query_10200,0.091,1,0,0
query_10201,0.815,1,0,0
query_10203,1.082,1,29,0
query_10205,1.02,1,49,0
query_10207,1.078,1,1,0
query_10209,0.444,1,2,0
query_1020,6.575,6,10000,21
query_10210,0.317,1,0,0
query_10211,0.966,1,223,0
query_10212,0.87,1,25,0
query_10213,1.272,1,573,0
query_10214,0.841,1,0,0
query_10215,0.307,1,1,0
query_10216,0.898,1,47,0
query_10217,1.077,1,1,0
query_10218,1.18,1,276,0
query_10219,0.814,1,0,0
query_1021,0.222,1,256,0
query_10220,0.647,1,2,0
query_10221,1.121,1,39,0
query_10222,1.029,1,43,0
query_10225,3.028,4,7456,0
query_10226,0.782,1,28,0
query_10227,1.082,1,0,0
query_10229,1.02,1,234,0
query_1022,1.164,1,246,0
query_10230,0.39,1,441,0
query_10231,0.567,1,0,0
query_10232,1.046,1,0,0
query_10234,1.042,1,9,0
query_10235,3.352,5,9432,0
query_10236,0.974,1,16,0
query_10237,1.178,1,649,0
query_10238,1.125,1,0,0
query_1023,0.725,1,56,0
query_10240,0.206,1,161,0
query_10241,1.031,1,607,0
query_10242,1.252,1,23,0
query_10243,1.108,1,2,0
query_10246,0.516,1,0,0
query_10248,0.159,1,42,0
query_10251,0.859,1,1,0
query_10253,1.152,1,485,0
query_10254,1.194,1,23,0
query_10255,0.908,1,0,0
query_10256,0.232,1,1,0
query_10257,0.805,1,5,0
query_10258,1.032,1,0,0
query_10259,0.987,1,17,0
query_1025,1.014,1,0,0
query_10261,0.289,1,1,0
query_10263,0.711,1,485,0
query_10266,0.941,1,127,0
query_10268,6.68,6,10000,22
query_1026,0.979,1,48,0
query_10271,1.133,1,526,0
query_10272,0.515,1,1,0
query_10273,0.247,1,42,0
query_10274,0.69,1,1,0
query_10277,5.761,6,10000,22
query_10279,0.844,1,0,0
query_1027,1.082,1,2,0
query_10280,1.288,1,129,0
query_10281,0.731,1,0,0
query_10282,0.237,1,0,0
query_10283,0.969,1,0,0
query_10284,1.179,1,5,0
query_10285,0.998,1,722,0
query_10286,1.153,1,0,0
query_10287,0.187,1,36,0
query_10288,0.812,1,649,0
query_1028,0.889,1,0,0
query_10291,1.214,1,39,0
query_10292,1.399,1,813,0
query_10293,0.292,1,491,0
query_10295,0.135,1,10,0
query_10297,0.897,1,20,0
query_10298,1.179,1,54,0
query_10299,1.046,1,26,0
query_102,0.723,1,0,0
query_10300,0.089,1,0,0
query_10301,7.109,6,10000,22
query_10302,4.922,4,7234,0
query_10303,0.81,1,1,0
query_10304,0.315,1,1807,0
query_10307,0.791,1,8,0
query_10308,1.117,1,74,0
query_10309,1.084,1,0,0
query_1030,1.06,1,2,0
query_10310,0.176,1,218,0
query_10311,0.29,1,0,0
query_10313,0.878,1,0,0
query_10314,0.991,1,210,0
query_10315,0.966,1,129,0
query_10316,0.975,1,853,0
query_10317,5.596,6,10000,21
query_10318,10.684,5,9668,0
query_10319,0.91,1,129,0
query_1031,1.155,1,9,0
query_10320,1.244,1,0,0
query_10322,0.544,1,33,0
query_10323,0.246,1,6,0
query_10324,6.572,6,10000,22
query_10326,0.362,1,18,0
query_10327,1.113,1,33,0
query_1032,0.975,1,436,0
query_10330,1.23,1,1908,0
query_10331,0.827,1,6,0
query_10332,0.225,1,231,0
query_10335,0.946,1,9,0
query_10337,0.996,1,0,0
query_10338,1.139,1,0,0
query_10339,0.935,1,5,0
query_1033,0.294,1,13,0
query_10340,0.726,1,202,0
query_10341,1.045,1,10,0
query_10343,1.05,1,167,0
query_10344,1.055,1,345,0
query_10345,0.377,1,386,0
query_10346,0.396,1,67,0
