query,time,httpCalls,nbResults,errors
query_10174,2.629,1,37,0
query_10175,12.246,6,10000,22
query_10176,1.28,1,0,0
query_10177,1.896,1,0,0
query_10179,1.744,1,0,0
query_1017,1.785,1,59,0
query_10180,1.54,2,2453,0
query_10181,1.406,1,0,0
query_10182,1.662,1,339,0
query_10183,1.57,1,4,0
query_10184,1.86,1,0,0
query_10185,0.98,1,2,0
query_10186,0.391,1,47,0
query_10187,1.486,1,1348,0
query_10188,1.908,1,2,0
query_1018,2.344,1,877,0
query_10190,1.63,1,6,0
query_10191,0.307,1,0,0
query_10192,0.546,1,0,0
query_10193,1.485,1,0,0
query_10195,1.517,1,3,0
query_10196,1.959,1,21,0
query_10199,1.945,1,2,0
query_1019,0.57,1,8,0
query_101,1.281,1,0,0
query_10200,1.597,1,0,0
query_10201,2.127,1,0,0
query_10203,1.811,1,29,0
query_10205,0.756,1,49,0
query_10207,0.588,1,1,0
query_10209,1.694,1,2,0
query_1020,8.334,6,10000,21
query_10210,1.339,1,0,0
query_10211,1.537,1,223,0
query_10212,1.746,1,25,0
query_10213,1.912,1,573,0
query_10214,0.614,1,0,0
query_10215,0.656,1,1,0
query_10216,1.542,1,47,0
query_10217,1.615,1,1,0
query_10218,1.744,1,276,0
query_10219,1.671,1,0,0
query_1021,0.901,1,256,0
query_10220,0.833,1,2,0
query_10221,1.524,1,39,0
query_10222,1.756,1,43,0
query_10225,5.673,4,7456,0
query_10226,1.399,1,28,0
query_10227,1.66,1,0,0
query_10229,1.625,1,234,0
query_1022,2.007,1,246,0
query_10230,0.954,1,441,0
query_10231,0.825,1,0,0
query_10232,1.49,1,0,0
query_10234,1.807,1,9,0
query_10235,5.188,5,9432,0
query_10236,1.447,1,16,0
query_10237,1.684,1,649,0
query_10238,1.809,1,0,0
query_1023,1.766,1,56,0
query_10240,0.408,1,161,0
query_10241,0.798,1,607,0
query_10242,1.547,1,23,0
query_10243,1.766,1,2,0
query_10246,1.721,1,0,0
query_10248,1.468,1,42,0
query_10251,0.267,1,1,0
query_10253,0.983,1,485,0
query_10254,1.687,1,23,0
query_10255,1.727,1,0,0
query_10256,1.776,1,1,0
query_10257,1.235,1,5,0
query_10258,0.295,1,0,0
query_10259,1.386,1,17,0
query_1025,1.608,1,0,0
query_10261,2.054,1,1,0
query_10263,1.787,1,485,0
query_10266,0.333,1,127,0
query_10268,10.795,6,10000,22
query_1026,0.437,1,48,0
query_10271,1.587,1,526,0
query_10272,1.688,1,1,0
query_10273,1.859,1,42,0
query_10274,1.778,1,1,0
query_10277,7.528,6,10000,22
query_10279,1.71,1,0,0
query_1027,1.6,1,2,0
query_10280,0.529,1,129,0
query_10281,1.6,1,0,0
query_10282,1.439,1,0,0
query_10283,1.679,1,0,0
query_10284,1.865,1,5,0
query_10285,0.818,1,722,0
query_10286,0.745,1,0,0
query_10287,1.555,1,36,0
query_10288,1.924,1,649,0
query_1028,1.891,1,0,0
query_10291,1.447,1,39,0
query_10292,0.296,1,813,0
query_10293,1.151,1,491,0
query_10295,1.794,1,10,0
query_10297,1.778,1,20,0
query_10298,1.653,1,54,0
query_10299,0.786,1,26,0
query_102,0.347,1,0,0
query_10300,1.481,1,0,0
query_10301,8.907,6,10000,22
query_10302,7.576,4,7234,0
query_10303,1.346,1,1,0
query_10304,0.653,1,1807,0
query_10307,1.518,1,8,0
query_10308,1.653,1,74,0
query_10309,1.546,1,0,0
query_1030,1.807,1,2,0
query_10310,0.548,1,218,0
query_10311,0.916,1,0,0
query_10313,1.561,1,0,0
query_10314,1.896,1,210,0
query_10315,2.039,1,129,0
query_10316,1.861,1,853,0
query_10317,8.312,6,10000,21
query_10318,15.257,5,9668,0
query_10319,1.453,1,129,0
query_1031,1.415,1,9,0
query_10320,1.764,1,0,0
query_10322,1.803,1,33,0
query_10323,0.969,1,6,0
query_10324,9.908,6,10000,22
query_10326,0.544,1,18,0
query_10327,1.675,1,33,0
query_1032,1.747,1,436,0
query_10330,1.721,1,1908,0
query_10331,1.924,1,6,0
query_10332,0.504,1,231,0
query_10335,1.441,1,9,0
query_10337,1.476,1,0,0
query_10338,1.748,1,0,0
query_10339,1.869,1,5,0
query_1033,0.881,1,13,0
query_10340,0.533,1,202,0
query_10341,1.522,1,10,0
query_10343,1.814,1,167,0
query_10344,2.175,1,345,0
query_10345,1.891,1,386,0
query_10346,0.746,1,67,0
