query,time,httpCalls,serverTime,errors
query_8395,65.341,2085,119.96642685851319,0
query_8396,7.881,214,113.13084112149532,0
query_8397,0.246,1,125,0
query_8398,4.889,85,115.84705882352941,0
query_8399,47.224,1217,111.51191454396056,0
query_839,,0
query_83,,0
query_8400,1.359,36,111.22222222222223,0
query_8401,0.466,9,149,0
query_8402,2.981,80,108.0875,0
query_8403,0.243,6,64.16666666666667,0
query_8404,0.308,8,87.625,0
query_8405,84.565,2575,113.57398058252427,0
query_8406,67.621,2340,107.99529914529914,0
query_8407,6.129,172,107.04651162790698,0
query_8408,105.848,3426,110.94746059544659,0
query_8409,87.91,3856,138.4325726141079,0
query_840,55.168,2088,116.8433908045977,0
query_8410,,0
query_8411,0.158,3,55,0
query_8412,0.488,10,85.1,0
query_8413,,0
query_8414,76.691,2522,111.90404440919905,0
query_8415,102.379,4581,216.98362802881468,0
query_8416,,0
query_8417,0.289,4,127,0
query_8418,,0
query_8419,,0
query_841,45.17,1308,113.89602446483181,0
query_8420,,0
query_8421,18.465,616,109.94642857142857,0
query_8422,15.563,513,110.31384015594541,0
query_8423,,0
query_8424,,0
query_8425,0.537,8,157.125,0
query_8426,9.489,193,113,0
query_8427,111.281,3360,116.86339285714286,0
query_8428,2.467,75,111.13333333333334,0
query_8429,3.434,103,108.93203883495146,0
query_842,45.013,1182,116.3891708967851,0
query_8430,84.233,2914,115.20727522306109,0
query_8431,36.036,1179,115.25614927905005,0
query_8432,90.602,3767,152.10671621980356,0
query_8433,56.805,1386,114.22294372294373,0
query_8434,,0
query_8435,,0
query_8436,,0
query_8437,0.209,4,127.5,0
query_8438,,0
query_8439,,0
query_843,,0
query_8440,,0
query_8441,,0
query_8442,13.421,373,112.91420911528151,0
query_8443,1.544,43,107.97674418604652,0
query_8444,6.378,155,108.38064516129032,0
query_8445,,0
query_8446,,0
query_8447,34.451,866,111.73210161662817,0
query_8448,93.951,3630,131.13856749311296,0
query_8449,5.136,141,105.64539007092199,0
query_844,0.261,5,120.4,0
query_8450,57.952,1846,115.21397616468039,0
query_8451,1.743,49,115.14285714285714,0
query_8452,32.587,855,108.0046783625731,0
query_8453,,0
query_8454,,0
query_8455,9.358,193,108.860103626943,0
query_8456,,0
query_8457,103.119,4172,140.2341802492809,0
query_8458,0.315,6,102.5,0
query_8459,114.525,3149,111.71355986027311,0
query_845,49.454,1523,107.42481943532502,0
query_8460,0.158,1,78,0
query_8461,,0
query_8462,,0
query_8463,,0
query_8464,29.289,944,109.4322033898305,0
query_8465,0.182,5,60.2,0
query_8466,,0
query_8467,,0
query_8468,20.425,618,111.86245954692556,0
query_8469,0.089,3,58,0
query_846,29.43,964,109.60788381742739,0
query_8470,,0
query_8471,,0
query_8472,101.583,4013,141.21754298529777,0
query_8473,10.94,361,110.57894736842105,0
query_8474,5.006,139,109.4748201438849,0
query_8475,0.509,7,105.85714285714286,0
query_8476,17.204,501,109.32934131736526,0
query_8477,,0
query_8478,,0
query_8479,106.328,5268,198.97038724373576,0
query_847,28.718,808,109.59777227722772,0
query_8480,,0
query_8481,12.728,322,107.8695652173913,0
query_8482,4.603,157,101.47133757961784,0
query_8483,0.381,8,101,0
query_8484,,0
query_8485,39.001,1334,116.05922038980509,0
query_8486,72.481,1918,119.65067778936393,0
query_8487,40.468,1247,111.51724137931035,0
query_8488,,0
query_8489,3.846,118,106.61864406779661,0
query_848,0.303,1,139,0
query_8490,1.331,28,120.85714285714286,0
query_8491,9.253,327,141.5565749235474,0
query_8492,,0
query_8493,45.632,1583,111.7435249526216,0
query_8494,84.16,2575,112.76621359223302,0
query_8495,,0
query_8496,,0
query_8497,10.709,238,109.59663865546219,0
query_8498,44.412,1583,107.80290587492104,0
