query,time,httpCalls,completeness,soundness,errors
query_10335,26.684,76,1.00,1.00,0
query_10337,1.555,0,1.00,1.00,0
query_10338,1.627,0,1.00,1.00,0
query_10339,2.952,8,1.00,1.00,0
query_1033,4.745,11,1.00,1.00,0
query_10340,22.935,112,1.00,1.00,0
query_10341,6.853,25,1.00,1.00,0
query_10343,22.182,83,1.00,1.00,0
query_10344,8.535,23,1.00,1.00,0
query_10345,60.439,431,1.00,1.00,0
query_10346,2.383,5,1.00,1.00,0
