query,time,httpCalls,nbResults,errors
query_10174,56.033,1,37,0
query_10175,38.76,1,23878,0
query_10176,35.741,1,0,0
query_10177,35.179,1,0,0
query_10179,35.058,1,0,0
query_1017,34.935,1,59,0
query_10180,35.279,1,2453,0
query_10181,35.191,1,0,0
query_10182,35.102,1,339,0
query_10183,35.361,1,4,0
query_10184,35.163,1,0,0
query_10185,35.115,1,2,0
query_10186,35.291,1,47,0
query_10187,35.251,1,1348,0
query_10188,35.08,1,2,0
query_1018,35.132,1,877,0
query_10190,34.969,1,6,0
query_10191,35.143,1,0,0
query_10192,35.44,1,0,0
query_10193,35.153,1,0,0
query_10195,37.146,1,3,0
query_10196,34.912,1,21,0
query_10199,35.607,1,2,0
query_1019,35.319,1,8,0
query_101,35.038,1,0,0
query_10200,35.391,1,0,0
query_10201,35.438,1,0,0
query_10203,35.362,1,29,0
query_10205,35.614,1,49,0
query_10207,35.717,1,1,0
query_10209,35.157,1,2,0
query_1020,35.442,1,10019,0
query_10210,36.767,1,0,0
query_10211,35.774,1,223,0
query_10212,35.08,1,25,0
query_10213,35,1,573,0
query_10214,35.398,1,0,0
query_10215,35.298,1,1,0
query_10216,35.249,1,47,0
query_10217,35.276,1,1,0
query_10218,35.196,1,276,0
query_10219,35.608,1,0,0
query_1021,35.5,1,256,0
query_10220,35.67,1,2,0
query_10221,35.26,1,39,0
query_10222,35.388,1,43,0
query_10225,35.605,1,7456,0
query_10226,35.358,1,28,0
query_10227,35.244,1,0,0
query_10229,35.769,1,234,0
query_1022,35.133,1,246,0
query_10230,35.206,1,441,0
query_10231,34.945,1,0,0
query_10232,35.282,1,0,0
query_10234,35.006,1,9,0
query_10235,35.352,1,9432,0
query_10236,35.228,1,16,0
query_10237,35.057,1,649,0
query_10238,35.573,1,0,0
query_1023,35.855,1,56,0
query_10240,35.67,1,161,0
query_10241,35.618,1,607,0
query_10242,35.712,1,23,0
query_10243,35.105,1,2,0
query_10246,35.067,1,0,0
query_10248,35.432,1,42,0
query_10251,34.953,1,1,0
query_10253,35.316,1,485,0
query_10254,35.272,1,23,0
query_10255,35.643,1,0,0
query_10256,35.218,1,1,0
query_10257,35.241,1,5,0
query_10258,35.923,1,0,0
query_10259,35.219,1,17,0
query_1025,35.521,1,0,0
query_10261,35.451,1,1,0
query_10263,35.293,1,485,0
query_10266,35.554,1,127,0
query_10268,35.773,1,22571,0
query_1026,36.582,1,48,0
query_10271,35.418,1,526,0
query_10272,35.349,1,1,0
query_10273,35.455,1,42,0
query_10274,36.076,1,1,0
query_10277,36.379,1,22889,0
query_10279,45.138,1,0,0
query_1027,35.849,1,2,0
query_10280,43.038,1,129,0
query_10281,35.82,1,0,0
query_10282,35.896,1,0,0
query_10283,38.23,1,0,0
query_10284,35.159,1,5,0
query_10285,35.155,1,722,0
query_10286,34.945,1,0,0
query_10287,34.981,1,36,0
query_10288,35.157,1,649,0
query_1028,35.657,1,0,0
query_10291,36.447,1,39,0
query_10292,45.139,1,813,0
query_10293,36.065,1,491,0
query_10295,35.298,1,10,0
query_10297,35.394,1,20,0
query_10298,38.307,1,54,0
query_10299,35.476,1,26,0
query_102,39.684,1,0,0
query_10300,41.302,1,0,0
query_10301,38.565,1,18742,0
query_10302,43.755,1,7234,0
query_10303,35.07,1,1,0
query_10304,38.226,1,1807,0
query_10307,35.124,1,8,0
query_10308,42.165,1,74,0
query_10309,35.786,1,0,0
query_1030,35.143,1,2,0
query_10310,35.407,1,218,0
query_10311,35.406,1,0,0
query_10313,37.943,1,0,0
query_10314,35,1,210,0
query_10315,35.35,1,129,0
query_10316,39.012,1,853,0
query_10317,36.032,1,15499,0
query_10318,36.358,1,9668,0
query_10319,36.191,1,129,0
query_1031,35.365,1,9,0
query_10320,35.136,1,0,0
query_10322,35.36,1,33,0
query_10323,35.533,1,6,0
query_10324,35.858,1,22817,0
query_10326,35.911,1,18,0
query_10327,35.214,1,33,0
query_1032,35.429,1,436,0
query_10330,35.161,1,1908,0
query_10331,35.325,1,6,0
query_10332,35.473,1,231,0
query_10335,35.083,1,9,0
query_10337,35.138,1,0,0
query_10338,35.027,1,0,0
query_10339,35.205,1,5,0
query_1033,38,1,13,0
query_10340,35.216,1,202,0
query_10341,35.313,1,10,0
query_10343,39.142,1,167,0
query_10344,34.98,1,345,0
query_10345,35.181,1,386,0
query_10346,35.032,1,67,0
