query,time,httpCalls,nbResults,errors
query_10174,3.222,1,37,0
query_10175,4.826,1,23878,0
query_10176,2.628,1,0,0
query_10177,2.586,1,0,0
query_10179,2.629,1,0,0
query_1017,2.636,1,59,0
query_10180,2.735,1,2453,0
query_10181,2.637,1,0,0
query_10182,2.676,1,339,0
query_10183,2.65,1,4,0
query_10184,2.638,1,0,0
query_10185,2.682,1,2,0
query_10186,2.807,1,47,0
query_10187,1.162,1,1348,0
query_10188,0.166,1,2,0
query_1018,0.165,1,877,0
query_10190,0.025,1,6,0
query_10191,0.039,1,0,0
query_10192,0.021,1,0,0
query_10193,0.123,1,0,0
query_10195,0.075,1,3,0
query_10196,0.028,1,21,0
query_10199,0.024,1,2,0
query_1019,0.032,1,8,0
query_101,0.021,1,0,0
query_10200,0.023,1,0,0
query_10201,0.021,1,0,0
query_10203,0.022,1,29,0
query_10205,0.024,1,49,0
query_10207,0.179,1,1,0
query_10209,0.024,1,2,0
query_1020,2.629,1,10019,0
query_10210,2.874,1,0,0
query_10211,0.227,1,223,0
query_10212,2.631,1,25,0
query_10213,0.09,1,573,0
query_10214,2.663,1,0,0
query_10215,2.568,1,1,0
query_10216,2.658,1,47,0
query_10217,2.661,1,1,0
query_10218,0.126,1,276,0
query_10219,0.038,1,0,0
query_1021,0.036,1,256,0
query_10220,0.023,1,2,0
query_10221,0.03,1,39,0
query_10222,0.023,1,43,0
query_10225,0.224,1,7456,0
query_10226,2.685,1,28,0
query_10227,0.114,1,0,0
query_10229,0.078,1,234,0
query_1022,0.039,1,246,0
query_10230,0.073,1,441,0
query_10231,0.023,1,0,0
query_10232,0.02,1,0,0
query_10234,0.025,1,9,0
query_10235,0.398,1,9432,0
query_10236,0.022,1,16,0
query_10237,0.067,1,649,0
query_10238,0.031,1,0,0
query_1023,0.032,1,56,0
query_10240,0.03,1,161,0
query_10241,0.048,1,607,0
query_10242,0.141,1,23,0
query_10243,0.026,1,2,0
query_10246,0.02,1,0,0
query_10248,0.025,1,42,0
query_10251,2.614,1,1,0
query_10253,0.109,1,485,0
query_10254,2.664,1,23,0
query_10255,2.619,1,0,0
query_10256,2.861,1,1,0
query_10257,2.971,1,5,0
query_10258,3.106,1,0,0
query_10259,3.42,1,17,0
query_1025,2.991,1,0,0
query_10261,2.622,1,1,0
query_10263,2.696,1,485,0
query_10266,2.863,1,127,0
query_10268,1.116,1,22571,0
query_1026,0.04,1,48,0
query_10271,0.097,1,526,0
query_10272,0.097,1,1,0
query_10273,0.092,1,42,0
query_10274,0.022,1,1,0
query_10277,1.125,1,22889,0
query_10279,0.038,1,0,0
query_1027,0.024,1,2,0
query_10280,0.028,1,129,0
query_10281,0.023,1,0,0
query_10282,0.02,1,0,0
query_10283,0.02,1,0,0
query_10284,0.025,1,5,0
query_10285,0.058,1,722,0
query_10286,0.023,1,0,0
query_10287,0.786,1,36,0
query_10288,0.718,1,649,0
query_1028,0.027,1,0,0
query_10291,0.032,1,39,0
query_10292,0.453,1,813,0
query_10293,2.038,1,491,0
query_10295,0.511,1,10,0
query_10297,0.023,1,20,0
query_10298,0.024,1,54,0
query_10299,0.022,1,26,0
query_102,0.027,1,0,0
query_10300,0.02,1,0,0
query_10301,0.888,1,18742,0
query_10302,0.287,1,7234,0
query_10303,2.704,1,1,0
query_10304,0.255,1,1807,0
query_10307,2.701,1,8,0
query_10308,2.653,1,74,0
query_10309,0.131,1,0,0
query_1030,2.704,1,2,0
query_10310,0.216,1,218,0
query_10311,2.698,1,0,0
query_10313,2.604,1,0,0
query_10314,2.662,1,210,0
query_10315,2.641,1,129,0
query_10316,2.701,1,853,0
query_10317,1.503,1,15499,0
query_10318,1.756,1,9668,0
query_10319,0.165,1,129,0
query_1031,0.028,1,9,0
query_10320,2.566,1,0,0
query_10322,2.641,1,33,0
query_10323,2.642,1,6,0
query_10324,3.313,1,22817,0
query_10326,8.258,1,18,0
query_10327,0.027,1,33,0
query_1032,0.093,1,436,0
query_10330,0.094,1,1908,0
query_10331,0.024,1,6,0
query_10332,0.039,1,231,0
query_10335,0.029,1,9,0
query_10337,0.022,1,0,0
query_10338,0.021,1,0,0
query_10339,0.023,1,5,0
query_1033,0.217,1,13,0
query_10340,0.043,1,202,0
query_10341,0.026,1,10,0
query_10343,0.03,1,167,0
query_10344,0.036,1,345,0
query_10345,0.067,1,386,0
query_10346,0.023,1,67,0
