query,time,httpCalls,nbResults,errors
query_10174,27.058,1,37,0
query_10175,20.586,1,23878,0
query_10176,18.33,1,0,0
query_10177,19.781,1,0,0
query_10179,19.636,1,0,0
query_1017,19.667,1,59,0
query_10180,19.959,1,2453,0
query_10181,19.756,1,0,0
query_10182,19.899,1,339,0
query_10183,19.578,1,4,0
query_10184,19.637,1,0,0
query_10185,19.81,1,2,0
query_10186,19.68,1,47,0
query_10187,19.601,1,1348,0
query_10188,19.739,1,2,0
query_1018,19.724,1,877,0
query_10190,19.734,1,6,0
query_10191,19.644,1,0,0
query_10192,19.704,1,0,0
query_10193,19.561,1,0,0
query_10195,19.65,1,3,0
query_10196,19.459,1,21,0
query_10199,19.699,1,2,0
query_1019,19.636,1,8,0
query_101,19.825,1,0,0
query_10200,19.554,1,0,0
query_10201,19.69,1,0,0
query_10203,19.813,1,29,0
query_10205,19.683,1,49,0
query_10207,19.983,1,1,0
query_10209,19.799,1,2,0
query_1020,19.793,1,10019,0
query_10210,19.954,1,0,0
query_10211,19.897,1,223,0
query_10212,19.787,1,25,0
query_10213,20.676,1,573,0
query_10214,19.588,1,0,0
query_10215,19.647,1,1,0
query_10216,19.523,1,47,0
query_10217,19.624,1,1,0
query_10218,19.63,1,276,0
query_10219,19.797,1,0,0
query_1021,19.65,1,256,0
query_10220,20.05,1,2,0
query_10221,19.682,1,39,0
query_10222,19.772,1,43,0
query_10225,20.093,1,7456,0
query_10226,19.847,1,28,0
query_10227,19.654,1,0,0
query_10229,19.745,1,234,0
query_1022,19.548,1,246,0
query_10230,19.685,1,441,0
query_10231,19.72,1,0,0
query_10232,19.523,1,0,0
query_10234,19.776,1,9,0
query_10235,19.813,1,9432,0
query_10236,19.905,1,16,0
query_10237,19.701,1,649,0
query_10238,19.722,1,0,0
query_1023,19.626,1,56,0
query_10240,19.666,1,161,0
query_10241,19.96,1,607,0
query_10242,19.628,1,23,0
query_10243,19.643,1,2,0
query_10246,20.897,1,0,0
query_10248,20.66,1,42,0
query_10251,19.917,1,1,0
query_10253,19.59,1,485,0
query_10254,19.532,1,23,0
query_10255,19.602,1,0,0
query_10256,19.758,1,1,0
query_10257,19.77,1,5,0
query_10258,20.271,1,0,0
query_10259,19.651,1,17,0
query_1025,19.501,1,0,0
query_10261,19.708,1,1,0
query_10263,19.775,1,485,0
query_10266,19.78,1,127,0
query_10268,21.201,1,22571,0
query_1026,20.324,1,48,0
query_10271,19.583,1,526,0
query_10272,19.696,1,1,0
query_10273,19.899,1,42,0
query_10274,19.706,1,1,0
query_10277,20.108,1,22889,0
query_10279,20.205,1,0,0
query_1027,19.62,1,2,0
query_10280,19.602,1,129,0
query_10281,19.476,1,0,0
query_10282,19.493,1,0,0
query_10283,19.622,1,0,0
query_10284,19.794,1,5,0
query_10285,19.764,1,722,0
query_10286,19.813,1,0,0
query_10287,19.599,1,36,0
query_10288,19.665,1,649,0
query_1028,19.672,1,0,0
query_10291,19.728,1,39,0
query_10292,19.66,1,813,0
query_10293,19.651,1,491,0
query_10295,19.748,1,10,0
query_10297,19.491,1,20,0
query_10298,19.574,1,54,0
query_10299,19.831,1,26,0
query_102,19.641,1,0,0
query_10300,19.567,1,0,0
query_10301,20.171,1,18742,0
query_10302,20.128,1,7234,0
query_10303,20.105,1,1,0
query_10304,19.699,1,1807,0
query_10307,19.628,1,8,0
query_10308,19.647,1,74,0
query_10309,19.698,1,0,0
query_1030,19.933,1,2,0
query_10310,19.613,1,218,0
query_10311,19.616,1,0,0
query_10313,19.703,1,0,0
query_10314,19.614,1,210,0
query_10315,19.525,1,129,0
query_10316,19.72,1,853,0
query_10317,19.883,1,15499,0
query_10318,21.312,1,9668,0
query_10319,20.472,1,129,0
query_1031,19.484,1,9,0
query_10320,19.513,1,0,0
query_10322,19.605,1,33,0
query_10323,19.619,1,6,0
query_10324,21.405,1,22817,0
query_10326,21.333,1,18,0
query_10327,19.862,1,33,0
query_1032,19.745,1,436,0
query_10330,19.575,1,1908,0
query_10331,24.583,1,6,0
query_10332,22.3,1,231,0
query_10335,19.638,1,9,0
query_10337,19.775,1,0,0
query_10338,19.553,1,0,0
query_10339,19.673,1,5,0
query_1033,19.524,1,13,0
query_10340,19.529,1,202,0
query_10341,19.607,1,10,0
query_10343,21.949,1,167,0
query_10344,27.079,1,345,0
query_10345,24.804,1,386,0
query_10346,21.159,1,67,0
