query,time,httpCalls,serverTime,errors
query_10521,,0
query_10522,,0
query_10523,,0
query_10524,47.226,1250,122.9224,0
query_10525,46.435,1136,123.92165492957747,0
query_10526,1.296,31,108.6774193548387,0
query_10527,118.187,3360,125.2172619047619,0
query_10528,6.31,192,114.80208333333333,0
query_10529,47.05,1318,117.68057663125948,0
query_1052,31.144,827,117.07013301088271,0
query_10530,46.236,1164,114.66580756013745,0
query_10531,0.232,4,121.75,0
query_10532,,0
query_10533,6.263,178,152.8876404494382,0
query_10534,0.595,7,125.28571428571429,0
query_10535,0.873,12,141.08333333333334,0
query_10536,,0
query_10537,,0
query_10538,0.426,4,134,0
query_10539,0.147,1,53,0
query_1053,,0
query_10540,54.98,1250,140.3008,0
query_10541,0.584,6,140.16666666666666,0
query_10542,23.751,474,139.22362869198312,0
query_10543,2.902,71,141.46478873239437,0
query_10544,,0
query_10545,,0
query_10546,83.139,2065,154.1278450363196,0
query_10547,1.814,48,124.52083333333333,0
query_10548,0.642,8,137.25,0
query_10549,104.387,3430,117.30728862973761,0
query_1054,,0
query_10550,,0
query_10551,,0
query_10552,0.247,1,122,0
query_10553,,0
query_10554,0.528,7,89.85714285714286,0
query_10555,78.835,2257,125.35578201151972,0
query_10556,5.812,152,122.20394736842105,0
query_10557,,0
query_10558,11.165,252,114.98015873015873,0
query_10559,0.25,1,112,0
query_1055,0.723,7,137.42857142857142,0
query_10560,97.132,1863,130.9694041867955,0
query_10561,109.345,3279,121.48154925282098,0
query_10562,,0
query_10563,7.805,286,156.55944055944056,0
query_10564,110.814,3559,121.79910087103119,0
query_10565,46.523,1247,128.66399358460305,0
query_10566,5.328,128,129.0078125,0
query_10567,0.424,3,135.66666666666666,0
query_10568,,0
query_10569,,0
query_1056,63.875,1821,121.35090609555189,0
query_10570,118.119,3534,119.61544991511036,0
query_10571,2.153,61,112.63934426229508,0
query_10572,23.997,840,106.05833333333334,0
query_10573,,0
query_10574,109.846,4131,138.2716049382716,0
query_10575,114.385,4480,137.34732142857143,0
query_10576,22.48,642,118.8177570093458,0
query_10577,99.206,3933,145.66285278413426,0
query_10578,,0
query_10579,0.351,5,171.8,0
query_1057,2.106,59,116.96610169491525,0
query_10580,,0
query_10581,,0
query_10582,,0
query_10583,89.911,2575,119.93553398058252,0
query_10584,20.933,599,120.1151919866444,0
query_10585,3.386,104,113.63461538461539,0
query_10586,,0
query_10587,113.977,1718,119.69557625145518,0
query_10588,1.698,49,117.04081632653062,0
query_10589,0.179,6,57.333333333333336,0
query_1058,105.527,3794,172.4101212440696,0
query_10590,,0
query_10591,77.147,1913,125.95922634605331,0
query_10592,83.644,2575,112.28699029126214,0
query_10593,,0
query_10594,4.335,128,115.390625,0
query_10595,43.872,1277,115.69929522317932,0
query_10596,33.674,1006,119.91351888667992,0
query_10597,46.25,1270,125.9992125984252,0
query_10598,41.715,892,128.2365470852018,0
query_10599,0.621,9,111.88888888888889,0
query_1059,44.118,1180,133.06016949152541,0
query_105,,0
query_10600,23.013,720,117.65138888888889,0
query_10601,0.4,5,139.4,0
query_10602,86.554,2613,122.5859165709912,0
query_10603,,0
query_10604,43.528,1722,152.04006968641116,0
query_10605,33.802,952,112.97478991596638,0
query_10606,,0
query_10607,,0
query_10608,,0
query_10609,10.713,219,115.55251141552512,0
query_1060,11.215,280,109.43928571428572,0
query_10610,,0
query_10611,,0
