query,time,httpCalls,serverTime,errors
query_9785,0.176,5,88,0
query_9786,67.404,3807,110.5130023640662,0
query_9787,,0
query_9788,0.458,6,99.16666666666667,0
query_9789,17.608,712,89.88483146067416,0
query_978,,0
query_9790,,0
query_9791,0.354,8,71.875,0
query_9792,,0
query_9793,62.88,3634,117.87809576224547,0
query_9794,,0
query_9795,57.498,2115,85.42411347517731,0
query_9796,7.214,176,90.75,0
query_9797,,0
query_9798,39.034,1401,83.62098501070663,0
query_9799,0.24,8,100.4,0
query_979,,0
query_97,,0
query_9800,,0
query_9801,60.3,3149,137.8199428389965,0
query_9802,,0
query_9803,53.735,1894,85.40232312565998,0
query_9804,29.94,1084,89.07011070110701,0
query_9805,,0
query_9806,24.75,990,91.31111111111112,0
query_9807,0.575,9,92.11111111111111,0
query_9808,114.594,4129,86.82877209978203,0
query_9809,6.45,189,91.29100529100529,0
query_980,0.377,7,95.42857142857143,0
query_9810,78.924,1752,92.30251141552512,0
query_9811,,0
query_9812,9.395,332,77.84939759036145,0
query_9813,,0
query_9814,0.524,9,96.22222222222223,0
query_9815,37.762,1583,92.3234365129501,0
query_9816,55.361,2110,98.45118483412323,0
query_9817,111.589,5787,86.14446172455504,0
query_9818,,0
query_9819,60.236,2026,86.16732477788746,0
query_981,,0
query_9820,,0
query_9821,,0
query_9822,,0
query_9823,46.059,2026,65.63968410661401,0
query_9824,,0
query_9825,,0
query_9826,21.238,926,64.23758099352052,0
query_9827,0.46,12,84.66666666666667,0
query_9828,,0
query_9829,,0
query_982,43.796,2082,97.2747358309318,0
query_9830,82.253,3149,80.69895204826929,0
query_9831,1.779,63,84.65079365079364,0
query_9832,0.491,16,86.0625,0
query_9833,0.395,9,71.77777777777777,0
query_9834,111.081,3855,73.70453955901426,0
query_9835,0.236,4,62,0
query_9836,,0
query_9837,9.166,384,83.74739583333333,0
query_9838,55.464,2574,75.9020979020979,0
query_9839,0.64,11,117.27272727272727,0
query_983,,0
query_9840,15.57,623,84.92937399678972,0
query_9841,0.208,3,56.666666666666664,0
query_9842,,0
query_9843,37.295,1691,82.54937906564163,0
query_9844,20.5,106,83.9245283018868,0
query_9845,72.98,3192,85.07988721804512,0
query_9846,0.832,32,83.15625,0
query_9847,,0
query_9848,39.885,1754,97.63797035347777,0
query_9849,,0
query_984,,0
