query,time,httpCalls,nbResults,errors
query_10174,3.397,1,37,0
query_10175,7.621,6,10000,22
query_10176,1.11,1,0,0
query_10177,1.437,1,0,0
query_10179,1.611,1,0,0
query_1017,1.561,1,59,0
query_10180,0.563,2,2453,0
query_10181,1.311,1,0,0
query_10182,1.343,1,339,0
query_10183,1.539,1,4,0
query_10184,1.345,1,0,0
query_10185,0.119,1,2,0
query_10186,1.016,1,47,0
query_10187,1.686,1,1348,0
query_10188,1.417,1,2,0
query_1018,1.659,1,877,0
query_10190,0.126,1,6,0
query_10191,1.067,1,0,0
query_10192,1.429,1,0,0
query_10193,1.42,1,0,0
query_10195,1.516,1,3,0
query_10196,0.191,1,21,0
query_10199,0.146,1,2,0
query_1019,1.312,1,8,0
query_101,1.423,1,0,0
query_10200,1.674,1,0,0
query_10201,1.133,1,0,0
query_10203,0.155,1,29,0
query_10205,0.883,1,49,0
query_10207,1.237,1,1,0
query_10209,1.394,1,2,0
query_1020,4.69,6,10000,21
query_10210,1.383,1,0,0
query_10211,1.358,1,223,0
query_10212,1.223,1,25,0
query_10213,0.483,1,573,0
query_10214,0.96,1,0,0
query_10215,1.274,1,1,0
query_10216,1.258,1,47,0
query_10217,1.42,1,1,0
query_10218,0.486,1,276,0
query_10219,0.765,1,0,0
query_1021,1.187,1,256,0
query_10220,1.367,1,2,0
query_10221,1.436,1,39,0
query_10222,0.925,1,43,0
query_10225,3.906,4,7456,0
query_10226,1.27,1,28,0
query_10227,1.32,1,0,0
query_10229,0.42,1,234,0
query_1022,0.344,1,246,0
query_10230,1.208,1,441,0
query_10231,1.299,1,0,0
query_10232,1.585,1,0,0
query_10234,1.369,1,9,0
query_10235,5.571,5,9432,0
query_10236,1.261,1,16,0
query_10237,0.644,1,649,0
query_10238,0.617,1,0,0
query_1023,1.368,1,56,0
query_10240,1.169,1,161,0
query_10241,1.385,1,607,0
query_10242,0.946,1,23,0
query_10243,0.446,1,2,0
query_10246,0.939,1,0,0
query_10248,1.224,1,42,0
query_10251,1.451,1,1,0
query_10253,1.475,1,485,0
query_10254,0.159,1,23,0
query_10255,0.364,1,0,0
query_10256,1.201,1,1,0
query_10257,1.455,1,5,0
query_10258,1.346,1,0,0
query_10259,1.043,1,17,0
query_1025,0.313,1,0,0
query_10261,0.99,1,1,0
query_10263,1.4,1,485,0
query_10266,1.288,1,127,0
query_10268,7.184,6,10000,22
query_1026,1.288,1,48,0
query_10271,1.146,1,526,0
query_10272,0.65,1,1,0
query_10273,1.328,1,42,0
query_10274,1.112,1,1,0
query_10277,7.882,6,10000,22
query_10279,1.316,1,0,0
query_1027,1.232,1,2,0
query_10280,0.829,1,129,0
query_10281,1.018,1,0,0
query_10282,1.104,1,0,0
query_10283,1.293,1,0,0
query_10284,1.115,1,5,0
query_10285,1.1,1,722,0
query_10286,0.739,1,0,0
query_10287,1.058,1,36,0
query_10288,1.451,1,649,0
query_1028,1.055,1,0,0
query_10291,1.054,1,39,0
query_10292,0.756,1,813,0
query_10293,1.303,1,491,0
query_10295,0.92,1,10,0
query_10297,1.341,1,20,0
query_10298,1.272,1,54,0
query_10299,0.387,1,26,0
query_102,0.824,1,0,0
query_10300,1.046,1,0,0
query_10301,6.537,6,10000,22
query_10302,6.428,4,7234,0
query_10303,0.108,1,1,0
query_10304,0.88,1,1807,0
query_10307,1.286,1,8,0
query_10308,1.344,1,74,0
query_10309,1.317,1,0,0
query_1030,0.916,1,2,0
query_10310,0.459,1,218,0
query_10311,1.114,1,0,0
query_10313,1.429,1,0,0
query_10314,1.347,1,210,0
query_10315,1.059,1,129,0
query_10316,0.313,1,853,0
query_10317,8.164,6,10000,21
query_10318,13.142,5,9668,0
query_10319,1.174,1,129,0
query_1031,1.576,1,9,0
query_10320,0.199,1,0,0
query_10322,0.418,1,33,0
query_10323,1.129,1,6,0
query_10324,7.236,6,10000,22
query_10326,1.223,1,18,0
query_10327,1.364,1,33,0
query_1032,1.445,1,436,0
query_10330,1.383,1,1908,0
query_10331,0.587,1,6,0
query_10332,1.357,1,231,0
query_10335,1.224,1,9,0
query_10337,1.568,1,0,0
query_10338,1.161,1,0,0
query_10339,0.328,1,5,0
query_1033,1.024,1,13,0
query_10340,1.319,1,202,0
query_10341,1.537,1,10,0
query_10343,1.515,1,167,0
query_10344,0.419,1,345,0
query_10345,0.619,1,386,0
query_10346,1.353,1,67,0
