query,time,httpCalls,nbResults,errors
query_10174,1.479,1,37,0
query_10175,6.206,6,10000,22
query_10176,0.898,1,0,0
query_10177,1.101,1,0,0
query_10179,1.26,1,0,0
query_1017,0.932,1,59,0
query_10180,0.515,2,2453,0
query_10181,0.956,1,0,0
query_10182,1.101,1,339,0
query_10183,1.131,1,4,0
query_10184,0.86,1,0,0
query_10185,0.181,1,2,0
query_10186,1.063,1,47,0
query_10187,1.241,1,1348,0
query_10188,1.192,1,2,0
query_1018,1.182,1,877,0
query_10190,0.15,1,6,0
query_10191,0.979,1,0,0
query_10192,1.173,1,0,0
query_10193,1.401,1,0,0
query_10195,0.736,1,3,0
query_10196,0.126,1,21,0
query_10199,0.702,1,2,0
query_1019,1.203,1,8,0
query_101,1.208,1,0,0
query_10200,0.958,1,0,0
query_10201,0.141,1,0,0
query_10203,0.564,1,29,0
query_10205,1.077,1,49,0
query_10207,1.006,1,1,0
query_10209,0.998,1,2,0
query_1020,2.594,6,10000,21
query_10210,0.824,1,0,0
query_10211,1.186,1,223,0
query_10212,1.179,1,25,0
query_10213,0.877,1,573,0
query_10214,0.117,1,0,0
query_10215,0.798,1,1,0
query_10216,0.962,1,47,0
query_10217,1.3,1,1,0
query_10218,1.051,1,276,0
query_10219,0.11,1,0,0
query_1021,0.864,1,256,0
query_10220,1.066,1,2,0
query_10221,1.006,1,39,0
query_10222,1.132,1,43,0
query_10225,1.142,4,7456,0
query_10226,0.957,1,28,0
query_10227,1.107,1,0,0
query_10229,1.284,1,234,0
query_1022,0.407,1,246,0
query_10230,0.308,1,441,0
query_10231,1.001,1,0,0
query_10232,0.969,1,0,0
query_10234,1.162,1,9,0
query_10235,3.608,5,9432,0
query_10236,1.056,1,16,0
query_10237,1.089,1,649,0
query_10238,0.56,1,0,0
query_1023,0.121,1,56,0
query_10240,0.759,1,161,0
query_10241,1.098,1,607,0
query_10242,1.223,1,23,0
query_10243,0.875,1,2,0
query_10246,0.157,1,0,0
query_10248,0.759,1,42,0
query_10251,0.954,1,1,0
query_10253,1.151,1,485,0
query_10254,0.963,1,23,0
query_10255,0.355,1,0,0
query_10256,0.893,1,1,0
query_10257,0.993,1,5,0
query_10258,0.947,1,0,0
query_10259,1.035,1,17,0
query_1025,0.155,1,0,0
query_10261,0.811,1,1,0
query_10263,1.056,1,485,0
query_10266,1.006,1,127,0
query_10268,3.675,6,10000,22
query_1026,1.149,1,48,0
query_10271,1.218,1,526,0
query_10272,0.896,1,1,0
query_10273,0.095,1,42,0
query_10274,0.948,1,1,0
query_10277,5.606,6,10000,22
query_10279,0.902,1,0,0
query_1027,1.145,1,2,0
query_10280,1.09,1,129,0
query_10281,0.831,1,0,0
query_10282,0.321,1,0,0
query_10283,0.747,1,0,0
query_10284,1.106,1,5,0
query_10285,0.864,1,722,0
query_10286,1.11,1,0,0
query_10287,0.32,1,36,0
query_10288,0.864,1,649,0
query_1028,0.903,1,0,0
query_10291,1.152,1,39,0
query_10292,1.271,1,813,0
query_10293,0.225,1,491,0
query_10295,0.674,1,10,0
query_10297,1.077,1,20,0
query_10298,1.279,1,54,0
query_10299,0.757,1,26,0
query_102,0.195,1,0,0
query_10300,0.286,1,0,0
query_10301,6.612,6,10000,22
query_10302,4.603,4,7234,0
query_10303,1.009,1,1,0
query_10304,0.286,1,1807,0
query_10307,0.628,1,8,0
query_10308,1.054,1,74,0
query_10309,1.093,1,0,0
query_1030,1.08,1,2,0
query_10310,0.322,1,218,0
query_10311,0.601,1,0,0
query_10313,0.915,1,0,0
query_10314,1.026,1,210,0
query_10315,0.943,1,129,0
query_10316,1.014,1,853,0
query_10317,5.72,6,10000,21
query_10318,11.516,5,9668,0
query_10319,1.14,1,129,0
query_1031,1.098,1,9,0
query_10320,0.137,1,0,0
query_10322,0.626,1,33,0
query_10323,1.087,1,6,0
query_10324,4.629,6,10000,22
query_10326,1.033,1,18,0
query_10327,1.051,1,33,0
query_1032,1.227,1,436,0
query_10330,1.03,1,1908,0
query_10331,0.409,1,6,0
query_10332,1.084,1,231,0
query_10335,1.247,1,9,0
query_10337,1.062,1,0,0
query_10338,0.485,1,0,0
query_10339,0.187,1,5,0
query_1033,0.889,1,13,0
query_10340,1.172,1,202,0
query_10341,1.016,1,10,0
query_10343,0.923,1,167,0
query_10344,0.289,1,345,0
query_10345,0.998,1,386,0
query_10346,1.027,1,67,0
