query,time,httpCalls,nbResults,errors
query_10174,1.603,1,37,0
query_10175,10.488,6,10000,22
query_10176,1.027,1,0,0
query_10177,1.331,1,0,0
query_10179,1.476,1,0,0
query_1017,1.4,1,59,0
query_10180,0.502,2,2453,0
query_10181,0.985,1,0,0
query_10182,1.472,1,339,0
query_10183,1.407,1,4,0
query_10184,1.139,1,0,0
query_10185,0.135,1,2,0
query_10186,0.964,1,47,0
query_10187,1.301,1,1348,0
query_10188,1.48,1,2,0
query_1018,1.576,1,877,0
query_10190,0.093,1,6,0
query_10191,1.132,1,0,0
query_10192,1.194,1,0,0
query_10193,1.357,1,0,0
query_10195,1.233,1,3,0
query_10196,0.329,1,21,0
query_10199,1.279,1,2,0
query_1019,1.319,1,8,0
query_101,1.323,1,0,0
query_10200,1.225,1,0,0
query_10201,0.1,1,0,0
query_10203,0.881,1,29,0
query_10205,1.133,1,49,0
query_10207,1.456,1,1,0
query_10209,1.465,1,2,0
query_1020,2.685,6,10000,21
query_10210,1.354,1,0,0
query_10211,1.332,1,223,0
query_10212,0.924,1,25,0
query_10213,0.451,1,573,0
query_10214,1.216,1,0,0
query_10215,1.143,1,1,0
query_10216,1.419,1,47,0
query_10217,1.275,1,1,0
query_10218,0.443,1,276,0
query_10219,0.508,1,0,0
query_1021,1.065,1,256,0
query_10220,1.46,1,2,0
query_10221,1.284,1,39,0
query_10222,0.951,1,43,0
query_10225,3.083,4,7456,0
query_10226,1.519,1,28,0
query_10227,1.268,1,0,0
query_10229,0.199,1,234,0
query_1022,0.3,1,246,0
query_10230,1.202,1,441,0
query_10231,1.198,1,0,0
query_10232,1.265,1,0,0
query_10234,1.319,1,9,0
query_10235,1.753,5,9432,0
query_10236,1.263,1,16,0
query_10237,1.456,1,649,0
query_10238,1.418,1,0,0
query_1023,0.629,1,56,0
query_10240,0.361,1,161,0
query_10241,1.22,1,607,0
query_10242,1.429,1,23,0
query_10243,1.117,1,2,0
query_10246,0.853,1,0,0
query_10248,0.357,1,42,0
query_10251,1.138,1,1,0
query_10253,1.278,1,485,0
query_10254,1.015,1,23,0
query_10255,1.353,1,0,0
query_10256,0.747,1,1,0
query_10257,0.614,1,5,0
query_10258,0.809,1,0,0
query_10259,0.994,1,17,0
query_1025,1.387,1,0,0
query_10261,1.394,1,1,0
query_10263,0.2,1,485,0
query_10266,1.01,1,127,0
query_10268,6.778,6,10000,22
query_1026,1.19,1,48,0
query_10271,1.233,1,526,0
query_10272,1.169,1,1,0
query_10273,1.265,1,42,0
query_10274,0.301,1,1,0
query_10277,7.905,6,10000,22
query_10279,0.775,1,0,0
query_1027,1.333,1,2,0
query_10280,1.282,1,129,0
query_10281,1.187,1,0,0
query_10282,0.319,1,0,0
query_10283,0.766,1,0,0
query_10284,1.162,1,5,0
query_10285,1.102,1,722,0
query_10286,1.194,1,0,0
query_10287,0.784,1,36,0
query_10288,0.546,1,649,0
query_1028,0.901,1,0,0
query_10291,1.165,1,39,0
query_10292,1.498,1,813,0
query_10293,1.516,1,491,0
query_10295,0.216,1,10,0
query_10297,0.762,1,20,0
query_10298,1.369,1,54,0
query_10299,1.38,1,26,0
query_102,1.265,1,0,0
query_10300,0.76,1,0,0
query_10301,6.826,6,10000,22
query_10302,2.504,4,7234,0
query_10303,1.248,1,1,0
query_10304,1.493,1,1807,0
query_10307,1.287,1,8,0
query_10308,0.269,1,74,0
query_10309,0.716,1,0,0
query_1030,1.307,1,2,0
query_10310,1.478,1,218,0
query_10311,1.324,1,0,0
query_10313,0.169,1,0,0
query_10314,0.248,1,210,0
query_10315,1.154,1,129,0
query_10316,1.189,1,853,0
query_10317,4.373,6,10000,21
query_10318,12.495,5,9668,0
query_10319,1.303,1,129,0
query_1031,1.15,1,9,0
query_10320,0.123,1,0,0
query_10322,0.925,1,33,0
query_10323,1.184,1,6,0
query_10324,4.795,6,10000,22
query_10326,1.114,1,18,0
query_10327,1.227,1,33,0
query_1032,1.564,1,436,0
query_10330,0.884,1,1908,0
query_10331,0.584,1,6,0
query_10332,1.183,1,231,0
query_10335,1.419,1,9,0
query_10337,1.094,1,0,0
query_10338,0.936,1,0,0
query_10339,0.213,1,5,0
query_1033,0.966,1,13,0
query_10340,1.158,1,202,0
query_10341,1.314,1,10,0
query_10343,1.148,1,167,0
query_10344,0.208,1,345,0
query_10345,1.04,1,386,0
query_10346,1.265,1,67,0
