query,time,httpCalls,nbResults,errors
query_10174,0.785,1,37,0
query_10175,5.652,6,10000,22
query_10176,0.669,1,0,0
query_10177,0.81,1,0,0
query_10179,0.717,1,0,0
query_1017,0.207,1,59,0
query_10180,0.91,2,2453,0
query_10181,0.784,1,0,0
query_10182,0.895,1,339,0
query_10183,0.447,1,4,0
query_10184,0.124,1,0,0
query_10185,0.662,1,2,0
query_10186,0.837,1,47,0
query_10187,0.88,1,1348,0
query_10188,0.176,1,2,0
query_1018,0.688,1,877,0
query_10190,0.839,1,6,0
query_10191,0.751,1,0,0
query_10192,0.483,1,0,0
query_10193,0.103,1,0,0
query_10195,0.621,1,3,0
query_10196,0.64,1,21,0
query_10199,0.596,1,2,0
query_1019,0.868,1,8,0
query_101,0.135,1,0,0
query_10200,0.444,1,0,0
query_10201,0.768,1,0,0
query_10203,0.729,1,29,0
query_10205,0.33,1,49,0
query_10207,0.52,1,1,0
query_10209,0.696,1,2,0
query_1020,2.942,6,10000,21
query_10210,0.613,1,0,0
query_10211,0.723,1,223,0
query_10212,0.46,1,25,0
query_10213,0.172,1,573,0
query_10214,0.398,1,0,0
query_10215,0.629,1,1,0
query_10216,0.433,1,47,0
query_10217,0.646,1,1,0
query_10218,0.302,1,276,0
query_10219,0.594,1,0,0
query_1021,0.412,1,256,0
query_10220,0.607,1,2,0
query_10221,0.658,1,39,0
query_10222,0.472,1,43,0
query_10225,2.828,4,7456,0
query_10226,0.27,1,28,0
query_10227,0.315,1,0,0
query_10229,0.618,1,234,0
query_1022,0.748,1,246,0
query_10230,0.711,1,441,0
query_10231,0.141,1,0,0
query_10232,0.567,1,0,0
query_10234,0.698,1,9,0
query_10235,2.423,5,9432,0
query_10236,0.404,1,16,0
query_10237,0.775,1,649,0
query_10238,0.547,1,0,0
query_1023,0.377,1,56,0
query_10240,0.239,1,161,0
query_10241,0.67,1,607,0
query_10242,0.554,1,23,0
query_10243,0.547,1,2,0
query_10246,0.241,1,0,0
query_10248,0.56,1,42,0
query_10251,0.461,1,1,0
query_10253,0.594,1,485,0
query_10254,0.547,1,23,0
query_10255,0.344,1,0,0
query_10256,0.39,1,1,0
query_10257,0.538,1,5,0
query_10258,0.723,1,0,0
query_10259,0.709,1,17,0
query_1025,0.206,1,0,0
query_10261,0.288,1,1,0
query_10263,0.734,1,485,0
query_10266,0.82,1,127,0
query_10268,3.601,6,10000,22
query_1026,0.545,1,48,0
query_10271,0.506,1,526,0
query_10272,0.529,1,1,0
query_10273,0.334,1,42,0
query_10274,0.574,1,1,0
query_10277,3.789,6,10000,22
query_10279,0.699,1,0,0
query_1027,0.273,1,2,0
query_10280,0.262,1,129,0
query_10281,0.413,1,0,0
query_10282,0.581,1,0,0
query_10283,0.585,1,0,0
query_10284,0.433,1,5,0
query_10285,0.404,1,722,0
query_10286,0.516,1,0,0
query_10287,0.595,1,36,0
query_10288,0.596,1,649,0
query_1028,0.327,1,0,0
query_10291,0.519,1,39,0
query_10292,0.529,1,813,0
query_10293,0.688,1,491,0
query_10295,0.323,1,10,0
query_10297,0.399,1,20,0
query_10298,0.536,1,54,0
query_10299,0.549,1,26,0
query_102,0.5,1,0,0
query_10300,0.551,1,0,0
query_10301,4.185,6,10000,22
query_10302,2.551,4,7234,0
query_10303,0.63,1,1,0
query_10304,0.338,1,1807,0
query_10307,0.337,1,8,0
query_10308,0.501,1,74,0
query_10309,0.568,1,0,0
query_1030,0.61,1,2,0
query_10310,0.391,1,218,0
query_10311,0.288,1,0,0
query_10313,0.556,1,0,0
query_10314,0.653,1,210,0
query_10315,0.61,1,129,0
query_10316,0.307,1,853,0
query_10317,4.345,6,10000,21
query_10318,10.114,5,9668,0
query_10319,0.155,1,129,0
query_1031,0.469,1,9,0
query_10320,0.836,1,0,0
query_10322,0.816,1,33,0
query_10323,0.57,1,6,0
query_10324,4.364,6,10000,22
query_10326,0.213,1,18,0
query_10327,0.592,1,33,0
query_1032,0.882,1,436,0
query_10330,0.777,1,1908,0
query_10331,0.379,1,6,0
query_10332,0.364,1,231,0
query_10335,0.595,1,9,0
query_10337,0.625,1,0,0
query_10338,0.629,1,0,0
query_10339,0.136,1,5,0
query_1033,0.376,1,13,0
query_10340,0.738,1,202,0
query_10341,0.648,1,10,0
query_10343,0.317,1,167,0
query_10344,0.107,1,345,0
query_10345,0.76,1,386,0
query_10346,0.6,1,67,0
