query,time,httpCalls,nbResults,errors
query_10174,81.146,1,37,0
query_10175,11.314,1,23878,0
query_10176,80.233,1,0,0
query_10177,71.551,1,0,0
query_10179,72.416,1,0,0
query_1017,67.687,1,59,0
query_10180,26.341,1,2453,0
query_10181,67.342,1,0,0
query_10182,59.235,1,339,0
query_10183,68.254,1,4,0
query_10184,73.878,1,0,0
query_10185,72.971,1,2,0
query_10186,71.856,1,47,0
query_10187,51.343,1,1348,0
query_10188,74.141,1,2,0
query_1018,70.025,1,877,0
query_10190,66.758,1,6,0
query_10191,54.512,1,0,0
query_10192,28.558,1,0,0
query_10193,46.839,1,0,0
query_10195,35.345,1,3,0
query_10196,46.503,1,21,0
query_10199,67.918,1,2,0
query_1019,72.096,1,8,0
query_101,49.193,1,0,0
query_10200,72.343,1,0,0
query_10201,70.268,1,0,0
query_10203,74.087,1,29,0
query_10205,79.796,1,49,0
query_10207,74.969,1,1,0
query_10209,49.746,1,2,0
query_1020,62.864,1,10019,0
query_10210,68.891,1,0,0
query_10211,77.582,1,223,0
query_10212,79.342,1,25,0
query_10213,81.384,1,573,0
query_10214,47.762,1,0,0
query_10215,77.692,1,1,0
query_10216,77.552,1,47,0
query_10217,81.854,1,1,0
query_10218,79.797,1,276,0
query_10219,82.379,1,0,0
query_1021,63.415,1,256,0
query_10220,75.078,1,2,0
query_10221,50.298,1,39,0
query_10222,77.639,1,43,0
query_10225,55.253,1,7456,0
query_10226,74.68,1,28,0
query_10227,79.335,1,0,0
query_10229,53.268,1,234,0
query_1022,77.623,1,246,0
query_10230,67.583,1,441,0
query_10231,75.92,1,0,0
query_10232,70.277,1,0,0
query_10234,51.821,1,9,0
query_10235,51.504,1,9432,0
query_10236,80.284,1,16,0
query_10237,67.198,1,649,0
query_10238,66.723,1,0,0
query_1023,73.695,1,56,0
query_10240,54.965,1,161,0
query_10241,70.841,1,607,0
query_10242,58.587,1,23,0
query_10243,66.9,1,2,0
query_10246,48.151,1,0,0
query_10248,58.629,1,42,0
query_10251,67.66,1,1,0
query_10253,71.484,1,485,0
query_10254,41.774,1,23,0
query_10255,56.213,1,0,0
query_10256,71.894,1,1,0
query_10257,60.318,1,5,0
query_10258,66.525,1,0,0
query_10259,70.881,1,17,0
query_1025,73.058,1,0,0
query_10261,73.094,1,1,0
query_10263,53.853,1,485,0
query_10266,78.451,1,127,0
query_10268,75.304,1,22571,0
query_1026,81.963,1,48,0
query_10271,80.408,1,526,0
query_10272,60.162,1,1,0
query_10273,73.484,1,42,0
query_10274,58.301,1,1,0
query_10277,81.851,1,22889,0
query_10279,76.565,1,0,0
query_1027,75.817,1,2,0
query_10280,70.448,1,129,0
query_10281,54.299,1,0,0
query_10282,74.342,1,0,0
query_10283,71.876,1,0,0
query_10284,73.666,1,5,0
query_10285,73.865,1,722,0
query_10286,78.711,1,0,0
query_10287,79.938,1,36,0
query_10288,65.418,1,649,0
query_1028,60.856,1,0,0
query_10291,67.964,1,39,0
query_10292,73.318,1,813,0
query_10293,66.306,1,491,0
query_10295,76.428,1,10,0
query_10297,70.855,1,20,0
query_10298,64.992,1,54,0
query_10299,52.922,1,26,0
query_102,50.942,1,0,0
query_10300,61.728,1,0,0
query_10301,58.777,1,18742,0
query_10302,69.406,1,7234,0
query_10303,61.858,1,1,0
query_10304,59.627,1,1807,0
query_10307,58.379,1,8,0
query_10308,58.801,1,74,0
query_10309,70.309,1,0,0
query_1030,68.394,1,2,0
query_10310,54.682,1,218,0
query_10311,70.937,1,0,0
query_10313,60.195,1,0,0
query_10314,72.823,1,210,0
query_10315,62.632,1,129,0
query_10316,67.55,1,853,0
query_10317,72.367,1,15499,0
query_10318,78.495,1,9668,0
query_10319,84.136,1,129,0
query_1031,73.739,1,9,0
query_10320,75.241,1,0,0
query_10322,72.06,1,33,0
query_10323,58.456,1,6,0
query_10324,64.029,1,22817,0
query_10326,76.976,1,18,0
query_10327,64.077,1,33,0
query_1032,80.597,1,436,0
query_10330,76.487,1,1908,0
query_10331,55.63,1,6,0
query_10332,59.491,1,231,0
query_10335,70.231,1,9,0
query_10337,75.571,1,0,0
query_10338,78.533,1,0,0
query_10339,56.698,1,5,0
query_1033,64.773,1,13,0
query_10340,80.414,1,202,0
query_10341,70.154,1,10,0
query_10343,73.351,1,167,0
query_10344,74.387,1,345,0
query_10345,69.79,1,386,0
query_10346,56.659,1,67,0
