query,time,httpCalls,nbResults,errors
query_10174,160.167,1,37,0
query_10175,62.401,1,23878,0
query_10176,61.351,1,0,0
query_10177,82.124,1,0,0
query_10179,61.479,1,0,0
query_1017,66.989,1,59,0
query_10180,82.511,1,2453,0
query_10181,55.355,1,0,0
query_10182,54.575,1,339,0
query_10183,78.823,1,4,0
query_10184,82.695,1,0,0
query_10185,63.416,1,2,0
query_10186,74.507,1,47,0
query_10187,96.33,1,1348,0
query_10188,84.177,1,2,0
query_1018,96.234,1,877,0
query_10190,138.387,1,6,0
query_10191,97.52,1,0,0
query_10192,105.705,1,0,0
query_10193,129.761,1,0,0
query_10195,106.698,1,3,0
query_10196,95.852,1,21,0
query_10199,120.092,1,2,0
query_1019,118.804,1,8,0
query_101,101.448,1,0,0
query_10200,109.128,1,0,0
query_10201,112.637,1,0,0
query_10203,105.797,1,29,0
query_10205,120.761,1,49,0
query_10207,112.809,1,1,0
query_10209,83.658,1,2,0
query_1020,102.226,1,10019,0
query_10210,115.09,1,0,0
query_10211,73.329,1,223,0
query_10212,105.271,1,25,0
query_10213,114.919,1,573,0
query_10214,98.464,1,0,0
query_10215,82.031,1,1,0
query_10216,95.964,1,47,0
query_10217,88.057,1,1,0
query_10218,72.243,1,276,0
query_10219,85.267,1,0,0
query_1021,97.129,1,256,0
query_10220,100.963,1,2,0
query_10221,122.346,1,39,0
query_10222,110.888,1,43,0
query_10225,107.051,1,7456,0
query_10226,114.479,1,28,0
query_10227,112.927,1,0,0
query_10229,106.672,1,234,0
query_1022,126.182,1,246,0
query_10230,105.589,1,441,0
query_10231,99.696,1,0,0
query_10232,129.736,1,0,0
query_10234,112.729,1,9,0
query_10235,120.233,1,9432,0
query_10236,107.159,1,16,0
query_10237,100.558,1,649,0
query_10238,109.059,1,0,0
query_1023,109.777,1,56,0
query_10240,93.156,1,161,0
query_10241,85.222,1,607,0
query_10242,75.843,1,23,0
query_10243,82.98,1,2,0
query_10246,118.046,1,0,0
query_10248,104.837,1,42,0
query_10251,94.603,1,1,0
query_10253,91.282,1,485,0
query_10254,96.129,1,23,0
query_10255,111.177,1,0,0
query_10256,107.833,1,1,0
query_10257,90.66,1,5,0
query_10258,118.746,1,0,0
query_10259,91.907,1,17,0
query_1025,125.5,1,0,0
query_10261,115.507,1,1,0
query_10263,106.149,1,485,0
query_10266,133.908,1,127,0
query_10268,112.379,1,22571,0
query_1026,117.674,1,48,0
query_10271,115.546,1,526,0
query_10272,108.553,1,1,0
query_10273,121.344,1,42,0
query_10274,120.086,1,1,0
query_10277,106.398,1,22889,0
query_10279,118.456,1,0,0
query_1027,122.648,1,2,0
query_10280,110.755,1,129,0
query_10281,108.774,1,0,0
query_10282,102.732,1,0,0
query_10283,106.529,1,0,0
query_10284,108.309,1,5,0
query_10285,115.32,1,722,0
query_10286,110.589,1,0,0
query_10287,98.4,1,36,0
query_10288,69.725,1,649,0
query_1028,71.692,1,0,0
query_10291,80.881,1,39,0
query_10292,64.558,1,813,0
query_10293,91.447,1,491,0
query_10295,80.75,1,10,0
query_10297,75.596,1,20,0
query_10298,102.692,1,54,0
query_10299,122.934,1,26,0
query_102,111.29,1,0,0
query_10300,131.168,1,0,0
query_10301,109.102,1,18742,0
query_10302,98.459,1,7234,0
query_10303,121.398,1,1,0
query_10304,120.043,1,1807,0
query_10307,109.14,1,8,0
query_10308,135.663,1,74,0
query_10309,98.689,1,0,0
query_1030,106.297,1,2,0
query_10310,129.451,1,218,0
query_10311,105.603,1,0,0
query_10313,109.196,1,0,0
query_10314,116.777,1,210,0
query_10315,103.743,1,129,0
query_10316,110.649,1,853,0
query_10317,114.617,1,15499,0
query_10318,94.876,1,9668,0
query_10319,109.659,1,129,0
query_1031,89.666,1,9,0
query_10320,70.257,1,0,0
query_10322,66.123,1,33,0
query_10323,76.428,1,6,0
query_10324,68.604,1,22817,0
query_10326,95.421,1,18,0
query_10327,69.962,1,33,0
query_1032,73.89,1,436,0
query_10330,96.049,1,1908,0
query_10331,66.424,1,6,0
query_10332,87.481,1,231,0
query_10335,123.907,1,9,0
query_10337,115.61,1,0,0
query_10338,107.116,1,0,0
query_10339,118.883,1,5,0
query_1033,116.163,1,13,0
query_10340,121.175,1,202,0
query_10341,99.831,1,10,0
query_10343,102.46,1,167,0
query_10344,107.434,1,345,0
query_10345,115.816,1,386,0
query_10346,92.917,1,67,0
