query,time,httpCalls,nbResults,errors
query_10174,14.918,1,37,0
query_10175,16.086,1,23878,0
query_10176,18.324,1,0,0
query_10177,16.061,1,0,0
query_10179,14.97,1,0,0
query_1017,14.993,1,59,0
query_10180,17.908,1,2453,0
query_10181,20.022,1,0,0
query_10182,15.423,1,339,0
query_10183,14.832,1,4,0
query_10184,14.939,1,0,0
query_10185,14.843,1,2,0
query_10186,42.252,1,47,0
query_10187,18.668,1,1348,0
query_10188,17.383,1,2,0
query_1018,13.522,1,877,0
query_10190,14.865,1,6,0
query_10191,14.969,1,0,0
query_10192,14.792,1,0,0
query_10193,19.907,1,0,0
query_10195,34.227,1,3,0
query_10196,15.671,1,21,0
query_10199,15.257,1,2,0
query_1019,15.229,1,8,0
query_101,22.531,1,0,0
query_10200,22.593,1,0,0
query_10201,16.873,1,0,0
query_10203,15.172,1,29,0
query_10205,20.577,1,49,0
query_10207,20.441,1,1,0
query_10209,20.404,1,2,0
query_1020,15.791,1,10019,0
query_10210,15.464,1,0,0
query_10211,15.27,1,223,0
query_10212,20.369,1,25,0
query_10213,18.041,1,573,0
query_10214,14.723,1,0,0
query_10215,14.701,1,1,0
query_10216,20.263,1,47,0
query_10217,17.027,1,1,0
query_10218,18.03,1,276,0
query_10219,17.509,1,0,0
query_1021,15.838,1,256,0
query_10220,17.21,1,2,0
query_10221,15.198,1,39,0
query_10222,15.092,1,43,0
query_10225,15.193,1,7456,0
query_10226,17.609,1,28,0
query_10227,20.035,1,0,0
query_10229,17.287,1,234,0
query_1022,13.084,1,246,0
query_10230,15.052,1,441,0
query_10231,14.76,1,0,0
query_10232,15.076,1,0,0
query_10234,14.95,1,9,0
query_10235,15.44,1,9432,0
query_10236,21.361,1,16,0
query_10237,18.187,1,649,0
query_10238,15.488,1,0,0
query_1023,25.745,1,56,0
query_10240,19.801,1,161,0
query_10241,14.988,1,607,0
query_10242,14.638,1,23,0
query_10243,17.541,1,2,0
query_10246,17.729,1,0,0
query_10248,12.993,1,42,0
query_10251,14.521,1,1,0
query_10253,15.199,1,485,0
query_10254,14.533,1,23,0
query_10255,14.756,1,0,0
query_10256,14.81,1,1,0
query_10257,15.03,1,5,0
query_10258,14.784,1,0,0
query_10259,15.199,1,17,0
query_1025,14.777,1,0,0
query_10261,17.768,1,1,0
query_10263,35.107,1,485,0
query_10266,16.044,1,127,0
query_10268,15.64,1,22571,0
query_1026,18.966,1,48,0
query_10271,17.539,1,526,0
query_10272,15.185,1,1,0
query_10273,25.641,1,42,0
query_10274,19.918,1,1,0
query_10277,21.33,1,22889,0
query_10279,18.093,1,0,0
query_1027,20.27,1,2,0
query_10280,22.484,1,129,0
query_10281,27.532,1,0,0
query_10282,14.831,1,0,0
query_10283,14.578,1,0,0
query_10284,15.02,1,5,0
query_10285,17.701,1,722,0
query_10286,43.855,1,0,0
query_10287,13.34,1,36,0
query_10288,15.128,1,649,0
query_1028,15.333,1,0,0
query_10291,18.029,1,39,0
query_10292,25.462,1,813,0
query_10293,19.416,1,491,0
query_10295,18.199,1,10,0
query_10297,42.985,1,20,0
query_10298,25.068,1,54,0
query_10299,25.364,1,26,0
query_102,16.946,1,0,0
query_10300,15.039,1,0,0
query_10301,25.852,1,18742,0
query_10302,22.128,1,7234,0
query_10303,54.554,1,1,0
query_10304,19.975,1,1807,0
query_10307,35.455,1,8,0
query_10308,29.965,1,74,0
query_10309,27.898,1,0,0
query_1030,18.41,1,2,0
query_10310,14.997,1,218,0
query_10311,27.834,1,0,0
query_10313,22.684,1,0,0
query_10314,17.857,1,210,0
query_10315,16.36,1,129,0
query_10316,15.716,1,853,0
query_10317,20.984,1,15499,0
query_10318,27.394,1,9668,0
query_10319,53.729,1,129,0
query_1031,29.568,1,9,0
query_10320,13.496,1,0,0
query_10322,14.976,1,33,0
query_10323,20.266,1,6,0
query_10324,19.18,1,22817,0
query_10326,36.862,1,18,0
query_10327,44.818,1,33,0
query_1032,12.855,1,436,0
query_10330,15.209,1,1908,0
query_10331,14.894,1,6,0
query_10332,12.778,1,231,0
query_10335,15.355,1,9,0
query_10337,14.864,1,0,0
query_10338,15.623,1,0,0
query_10339,17.713,1,5,0
query_1033,55.784,1,13,0
query_10340,20.379,1,202,0
query_10341,20.411,1,10,0
query_10343,17.486,1,167,0
query_10344,15.151,1,345,0
query_10345,15.329,1,386,0
query_10346,39.798,1,67,0
