query,time,httpCalls,nbResults,errors
query_10174,65.575,1,37,0
query_10175,28.131,1,23878,0
query_10176,29.141,1,0,0
query_10177,49.728,1,0,0
query_10179,50.569,1,0,0
query_1017,27.837,1,59,0
query_10180,41.731,1,2453,0
query_10181,34.97,1,0,0
query_10182,36.655,1,339,0
query_10183,26.542,1,4,0
query_10184,23.348,1,0,0
query_10185,28.057,1,2,0
query_10186,25.207,1,47,0
query_10187,75.355,1,1348,0
query_10188,54.871,1,2,0
query_1018,32.683,1,877,0
query_10190,29.006,1,6,0
query_10191,20.389,1,0,0
query_10192,25.143,1,0,0
query_10193,24.544,1,0,0
query_10195,31.156,1,3,0
query_10196,33.33,1,21,0
query_10199,30.535,1,2,0
query_1019,31.713,1,8,0
query_101,51.116,1,0,0
query_10200,24.72,1,0,0
query_10201,20.544,1,0,0
query_10203,28.545,1,29,0
query_10205,23.209,1,49,0
query_10207,35.797,1,1,0
query_10209,24.339,1,2,0
query_1020,19.917,1,10019,0
query_10210,19.879,1,0,0
query_10211,25.384,1,223,0
query_10212,23.706,1,25,0
query_10213,20.432,1,573,0
query_10214,19.951,1,0,0
query_10215,23.077,1,1,0
query_10216,25.532,1,47,0
query_10217,22.229,1,1,0
query_10218,19.862,1,276,0
query_10219,22.732,1,0,0
query_1021,52.029,1,256,0
query_10220,25.33,1,2,0
query_10221,25.735,1,39,0
query_10222,23.841,1,43,0
query_10225,28.591,1,7456,0
query_10226,36.066,1,28,0
query_10227,20.016,1,0,0
query_10229,28.493,1,234,0
query_1022,31.16,1,246,0
query_10230,23.934,1,441,0
query_10231,25.543,1,0,0
query_10232,23.827,1,0,0
query_10234,31.032,1,9,0
query_10235,29.744,1,9432,0
query_10236,24.002,1,16,0
query_10237,20.466,1,649,0
query_10238,27.991,1,0,0
query_1023,27.739,1,56,0
query_10240,36.085,1,161,0
query_10241,30.438,1,607,0
query_10242,28.236,1,23,0
query_10243,35.28,1,2,0
query_10246,22.507,1,0,0
query_10248,22.621,1,42,0
query_10251,33.216,1,1,0
query_10253,47,1,485,0
query_10254,30.714,1,23,0
query_10255,37.264,1,0,0
query_10256,17.759,1,1,0
query_10257,23.254,1,5,0
query_10258,20.687,1,0,0
query_10259,31.109,1,17,0
query_1025,58.409,1,0,0
query_10261,22.909,1,1,0
query_10263,28.217,1,485,0
query_10266,31.792,1,127,0
query_10268,46.916,1,22571,0
query_1026,32.984,1,48,0
query_10271,27.453,1,526,0
query_10272,25.982,1,1,0
query_10273,33.306,1,42,0
query_10274,35.396,1,1,0
query_10277,32.882,1,22889,0
query_10279,32.567,1,0,0
query_1027,24.478,1,2,0
query_10280,30.163,1,129,0
query_10281,48.498,1,0,0
query_10282,25.099,1,0,0
query_10283,27.796,1,0,0
query_10284,30.94,1,5,0
query_10285,29.261,1,722,0
query_10286,20.725,1,0,0
query_10287,35.84,1,36,0
query_10288,27.637,1,649,0
query_1028,35.324,1,0,0
query_10291,27.561,1,39,0
query_10292,20.338,1,813,0
query_10293,43.02,1,491,0
query_10295,43.962,1,10,0
query_10297,31.759,1,20,0
query_10298,24.597,1,54,0
query_10299,29.612,1,26,0
query_102,23.207,1,0,0
query_10300,22.769,1,0,0
query_10301,28.141,1,18742,0
query_10302,24.099,1,7234,0
query_10303,38.7,1,1,0
query_10304,22.414,1,1807,0
query_10307,23.952,1,8,0
query_10308,20.78,1,74,0
query_10309,23.247,1,0,0
query_1030,20.635,1,2,0
query_10310,20.698,1,218,0
query_10311,20.345,1,0,0
query_10313,31.235,1,0,0
query_10314,37.022,1,210,0
query_10315,24.168,1,129,0
query_10316,74.994,1,853,0
query_10317,29.139,1,15499,0
query_10318,24.581,1,9668,0
query_10319,28.896,1,129,0
query_1031,30.519,1,9,0
query_10320,39.68,1,0,0
query_10322,33.892,1,33,0
query_10323,22.941,1,6,0
query_10324,31.238,1,22817,0
query_10326,45.733,1,18,0
query_10327,36.409,1,33,0
query_1032,31.424,1,436,0
query_10330,30.835,1,1908,0
query_10331,48.654,1,6,0
query_10332,29.406,1,231,0
query_10335,24.46,1,9,0
query_10337,44.865,1,0,0
query_10338,27.585,1,0,0
query_10339,23.458,1,5,0
query_1033,20.446,1,13,0
query_10340,23.351,1,202,0
query_10341,20.425,1,10,0
query_10343,27.422,1,167,0
query_10344,26.156,1,345,0
query_10345,21.056,1,386,0
query_10346,25.579,1,67,0
