query,time,httpCalls,nbResults,errors
query_10174,2.729,1,37,0
query_10175,4.826,1,23878,0
query_10176,2.633,1,0,0
query_10177,0.103,1,0,0
query_10179,2.578,1,0,0
query_1017,2.597,1,59,0
query_10180,2.764,1,2453,0
query_10181,2.573,1,0,0
query_10182,2.694,1,339,0
query_10183,2.658,1,4,0
query_10184,2.576,1,0,0
query_10185,2.647,1,2,0
query_10186,2.658,1,47,0
query_10187,2.765,1,1348,0
query_10188,4.6,1,2,0
query_1018,2.262,1,877,0
query_10190,0.159,1,6,0
query_10191,0.041,1,0,0
query_10192,0.072,1,0,0
query_10193,0.021,1,0,0
query_10195,0.023,1,3,0
query_10196,0.028,1,21,0
query_10199,0.156,1,2,0
query_1019,0.049,1,8,0
query_101,0.022,1,0,0
query_10200,0.021,1,0,0
query_10201,0.021,1,0,0
query_10203,0.022,1,29,0
query_10205,0.025,1,49,0
query_10207,0.207,1,1,0
query_10209,0.029,1,2,0
query_1020,0.52,1,10019,0
query_10210,2.53,1,0,0
query_10211,0.058,1,223,0
query_10212,2.791,1,25,0
query_10213,2.637,1,573,0
query_10214,2.553,1,0,0
query_10215,2.579,1,1,0
query_10216,2.588,1,47,0
query_10217,2.825,1,1,0
query_10218,2.664,1,276,0
query_10219,2.609,1,0,0
query_1021,2.664,1,256,0
query_10220,2.11,1,2,0
query_10221,0.439,1,39,0
query_10222,0.023,1,43,0
query_10225,0.311,1,7456,0
query_10226,0.031,1,28,0
query_10227,0.022,1,0,0
query_10229,0.031,1,234,0
query_1022,0.035,1,246,0
query_10230,0.075,1,441,0
query_10231,0.021,1,0,0
query_10232,0.02,1,0,0
query_10234,0.025,1,9,0
query_10235,0.312,1,9432,0
query_10236,2.458,1,16,0
query_10237,2.654,1,649,0
query_10238,2.674,1,0,0
query_1023,2.701,1,56,0
query_10240,2.617,1,161,0
query_10241,2.674,1,607,0
query_10242,2.953,1,23,0
query_10243,7.678,1,2,0
query_10246,0.019,1,0,0
query_10248,0.023,1,42,0
query_10251,0.02,1,1,0
query_10253,0.068,1,485,0
query_10254,0.023,1,23,0
query_10255,0.02,1,0,0
query_10256,0.021,1,1,0
query_10257,0.027,1,5,0
query_10258,0.023,1,0,0
query_10259,0.028,1,17,0
query_1025,0.02,1,0,0
query_10261,0.02,1,1,0
query_10263,0.062,1,485,0
query_10266,0.045,1,127,0
query_10268,1.449,1,22571,0
query_1026,2.625,1,48,0
query_10271,2.068,1,526,0
query_10272,0.021,1,1,0
query_10273,0.025,1,42,0
query_10274,0.145,1,1,0
query_10277,1.125,1,22889,0
query_10279,0.037,1,0,0
query_1027,0.026,1,2,0
query_10280,0.03,1,129,0
query_10281,0.024,1,0,0
query_10282,0.02,1,0,0
query_10283,0.023,1,0,0
query_10284,0.025,1,5,0
query_10285,2.812,1,722,0
query_10286,2.563,1,0,0
query_10287,2.636,1,36,0
query_10288,2.663,1,649,0
query_1028,2.542,1,0,0
query_10291,0.209,1,39,0
query_10292,2.597,1,813,0
query_10293,0.202,1,491,0
query_10295,0.025,1,10,0
query_10297,0.026,1,20,0
query_10298,0.023,1,54,0
query_10299,0.022,1,26,0
query_102,0.023,1,0,0
query_10300,0.019,1,0,0
query_10301,0.78,1,18742,0
query_10302,0.27,1,7234,0
query_10303,0.677,1,1,0
query_10304,0.163,1,1807,0
query_10307,2.5,1,8,0
query_10308,0.242,1,74,0
query_10309,2.604,1,0,0
query_1030,0.2,1,2,0
query_10310,2.685,1,218,0
query_10311,2.555,1,0,0
query_10313,2.566,1,0,0
query_10314,2.62,1,210,0
query_10315,2.625,1,129,0
query_10316,2.642,1,853,0
query_10317,2.485,1,15499,0
query_10318,1.747,1,9668,0
query_10319,0.198,1,129,0
query_1031,0.044,1,9,0
query_10320,2.599,1,0,0
query_10322,0.193,1,33,0
query_10323,2.693,1,6,0
query_10324,3.236,1,22817,0
query_10326,20.617,1,18,0
query_10327,0.026,1,33,0
query_1032,0.085,1,436,0
query_10330,0.114,1,1908,0
query_10331,0.038,1,6,0
query_10332,0.05,1,231,0
query_10335,0.17,1,9,0
query_10337,0.022,1,0,0
query_10338,0.031,1,0,0
query_10339,0.023,1,5,0
query_1033,0.17,1,13,0
query_10340,0.043,1,202,0
query_10341,0.025,1,10,0
query_10343,0.031,1,167,0
query_10344,0.033,1,345,0
query_10345,2.627,1,386,0
query_10346,0.589,1,67,0
