query,time,httpCalls,nbResults,errors
query_10174,14.714,1,37,0
query_10175,9.031,1,23878,0
query_10176,15.464,1,0,0
query_10177,14.831,1,0,0
query_10179,9.725,1,0,0
query_1017,9.767,1,59,0
query_10180,10.124,1,2453,0
query_10181,9.812,1,0,0
query_10182,7.243,1,339,0
query_10183,7.458,1,4,0
query_10184,7.401,1,0,0
query_10185,7.308,1,2,0
query_10186,9.874,1,47,0
query_10187,10.001,1,1348,0
query_10188,11.846,1,2,0
query_1018,15.101,1,877,0
query_10190,14.811,1,6,0
query_10191,13.023,1,0,0
query_10192,12.403,1,0,0
query_10193,13.89,1,0,0
query_10195,15.234,1,3,0
query_10196,14.516,1,21,0
query_10199,11.787,1,2,0
query_1019,8.797,1,8,0
query_101,15.29,1,0,0
query_10200,41.253,1,0,0
query_10201,10.775,1,0,0
query_10203,13.081,1,29,0
query_10205,15.692,1,49,0
query_10207,13.284,1,1,0
query_10209,8.242,1,2,0
query_1020,7.888,1,10019,0
query_10210,10.397,1,0,0
query_10211,9.262,1,223,0
query_10212,10.595,1,25,0
query_10213,8.3,1,573,0
query_10214,8.384,1,0,0
query_10215,8.169,1,1,0
query_10216,8.657,1,47,0
query_10217,8.508,1,1,0
query_10218,8.549,1,276,0
query_10219,25.293,1,0,0
query_1021,19.465,1,256,0
query_10220,8.004,1,2,0
query_10221,7.276,1,39,0
query_10222,7.394,1,43,0
query_10225,7.54,1,7456,0
query_10226,7.618,1,28,0
query_10227,7.165,1,0,0
query_10229,7.237,1,234,0
query_1022,7.153,1,246,0
query_10230,7.69,1,441,0
query_10231,9.789,1,0,0
query_10232,35.685,1,0,0
query_10234,8.02,1,9,0
query_10235,10.779,1,9432,0
query_10236,8.466,1,16,0
query_10237,10.062,1,649,0
query_10238,17.322,1,0,0
query_1023,16.529,1,56,0
query_10240,10.826,1,161,0
query_10241,8.624,1,607,0
query_10242,7.409,1,23,0
query_10243,9.59,1,2,0
query_10246,12.255,1,0,0
query_10248,12.415,1,42,0
query_10251,9.593,1,1,0
query_10253,10.555,1,485,0
query_10254,7.964,1,23,0
query_10255,7.368,1,0,0
query_10256,7.884,1,1,0
query_10257,7.362,1,5,0
query_10258,7.381,1,0,0
query_10259,7.392,1,17,0
query_1025,7.239,1,0,0
query_10261,7.27,1,1,0
query_10263,7.358,1,485,0
query_10266,7.316,1,127,0
query_10268,31.717,1,22571,0
query_1026,15.94,1,48,0
query_10271,15.253,1,526,0
query_10272,17.535,1,1,0
query_10273,12.042,1,42,0
query_10274,15.235,1,1,0
query_10277,15.185,1,22889,0
query_10279,20.853,1,0,0
query_1027,15.325,1,2,0
query_10280,27.551,1,129,0
query_10281,12.896,1,0,0
query_10282,8.319,1,0,0
query_10283,7.401,1,0,0
query_10284,7.28,1,5,0
query_10285,7.302,1,722,0
query_10286,7.535,1,0,0
query_10287,7.44,1,36,0
query_10288,7.777,1,649,0
query_1028,7.226,1,0,0
query_10291,7.617,1,39,0
query_10292,15.063,1,813,0
query_10293,17.775,1,491,0
query_10295,11.802,1,10,0
query_10297,9.639,1,20,0
query_10298,8.987,1,54,0
query_10299,14.776,1,26,0
query_102,14.963,1,0,0
query_10300,9.953,1,0,0
query_10301,10.583,1,18742,0
query_10302,10.383,1,7234,0
query_10303,8.275,1,1,0
query_10304,7.348,1,1807,0
query_10307,7.225,1,8,0
query_10308,7.423,1,74,0
query_10309,7.087,1,0,0
query_1030,7.457,1,2,0
query_10310,9.596,1,218,0
query_10311,12.075,1,0,0
query_10313,14.79,1,0,0
query_10314,12.277,1,210,0
query_10315,11.692,1,129,0
query_10316,14.804,1,853,0
query_10317,18.076,1,15499,0
query_10318,17.639,1,9668,0
query_10319,12.568,1,129,0
query_1031,11.179,1,9,0
query_10320,12.233,1,0,0
query_10322,17.882,1,33,0
query_10323,14.629,1,6,0
query_10324,15.784,1,22817,0
query_10326,21.073,1,18,0
query_10327,9.564,1,33,0
query_1032,14.808,1,436,0
query_10330,14.674,1,1908,0
query_10331,9.31,1,6,0
query_10332,9.926,1,231,0
query_10335,12.889,1,9,0
query_10337,17.673,1,0,0
query_10338,35.631,1,0,0
query_10339,20.303,1,5,0
query_1033,8.726,1,13,0
query_10340,7.553,1,202,0
query_10341,9.987,1,10,0
query_10343,9.899,1,167,0
query_10344,10.048,1,345,0
query_10345,9.633,1,386,0
query_10346,8.064,1,67,0
