query,time,httpCalls,nbResults,errors
query_10174,1.16,1,37,0
query_10175,0.925,1,2000,0
query_10176,0.689,1,0,0
query_10177,0.479,1,0,0
query_10179,0.178,1,0,0
query_1017,0.134,1,59,0
query_10180,0.798,1,2000,0
query_10181,0.306,1,0,0
query_10182,0.551,1,339,0
query_10183,0.881,1,4,0
query_10184,0.093,1,0,0
query_10185,0.268,1,2,0
query_10186,0.212,1,47,0
query_10187,1.193,1,1348,0
query_10188,0.114,1,2,0
query_1018,0.254,1,877,0
query_10190,0.151,1,6,0
query_10191,0.34,1,0,0
query_10192,0.266,1,0,0
query_10193,0.164,1,0,0
query_10195,0.188,1,3,0
query_10196,0.415,1,21,0
query_10199,0.701,1,2,0
query_1019,4.366,1,8,0
query_101,0.745,1,0,0
query_10200,0.198,1,0,0
query_10201,0.091,1,0,0
query_10203,0.652,1,29,0
query_10205,1.405,1,49,0
query_10207,0.452,1,1,0
query_10209,1.514,1,2,0
query_1020,1.269,1,2000,0
query_10210,1.25,1,0,0
query_10211,1.131,1,223,0
query_10212,1.572,1,25,0
query_10213,1.398,1,573,0
query_10214,0.263,1,0,0
query_10215,1.302,1,1,0
query_10216,1.079,1,47,0
query_10217,0.801,1,1,0
query_10218,0.444,1,276,0
query_10219,1.119,1,0,0
query_1021,0.265,1,256,0
query_10220,0.947,1,2,0
query_10221,2.086,1,39,0
query_10222,0.441,1,43,0
query_10225,0.374,1,2000,0
query_10226,0.611,1,28,0
query_10227,0.896,1,0,0
query_10229,0.836,1,234,0
query_1022,1.871,1,246,0
query_10230,1.244,1,441,0
query_10231,1.014,1,0,0
query_10232,1.681,1,0,0
query_10234,0.927,1,9,0
query_10235,0.942,1,2000,0
query_10236,1.344,1,16,0
query_10237,0.996,1,649,0
query_10238,2.54,1,0,0
query_1023,1.436,1,56,0
query_10240,1.244,1,161,0
query_10241,1.789,1,607,0
query_10242,1.755,1,23,0
query_10243,2.156,1,2,0
query_10246,1.623,1,0,0
query_10248,1.095,1,42,0
query_10251,0.247,1,1,0
query_10253,0.991,1,485,0
query_10254,1.135,1,23,0
query_10255,0.434,1,0,0
query_10256,0.712,1,1,0
query_10257,0.888,1,5,0
query_10258,1.279,1,0,0
query_10259,0.146,1,17,0
query_1025,1.185,1,0,0
query_10261,1.112,1,1,0
query_10263,0.605,1,485,0
query_10266,0.807,1,127,0
query_10268,1.71,1,2000,0
query_1026,0.31,1,48,0
query_10271,0.589,1,526,0
query_10272,2.134,1,1,0
query_10273,0.592,1,42,0
query_10274,0.619,1,1,0
query_10277,2.652,1,2000,0
query_10279,1.795,1,0,0
query_1027,1.437,1,2,0
query_10280,0.772,1,129,0
query_10281,1.072,1,0,0
query_10282,0.116,1,0,0
query_10283,0.646,1,0,0
query_10284,0.6,1,5,0
query_10285,1.628,1,722,0
query_10286,1.732,1,0,0
query_10287,0.207,1,36,0
query_10288,0.95,1,649,0
query_1028,0.767,1,0,0
query_10291,0.549,1,39,0
query_10292,0.976,1,813,0
query_10293,0.206,1,491,0
query_10295,0.262,1,10,0
query_10297,0.639,1,20,0
query_10298,0.739,1,54,0
query_10299,0.62,1,26,0
query_102,1.066,1,0,0
query_10300,0.656,1,0,0
query_10301,0.515,1,2000,0
query_10302,1.393,1,2000,0
query_10303,1.099,1,1,0
query_10304,1.43,1,1807,0
query_10307,0.783,1,8,0
query_10308,1.749,1,74,0
query_10309,1.445,1,0,0
query_1030,1.217,1,2,0
query_10310,1.2,1,218,0
query_10311,0.262,1,0,0
query_10313,0.249,1,0,0
query_10314,0.485,1,210,0
query_10315,1.273,1,129,0
query_10316,0.161,1,853,0
query_10317,0.279,1,2000,0
query_10318,2.701,1,2000,0
query_10319,1.195,1,129,0
query_1031,1.114,1,9,0
query_10320,1.085,1,0,0
query_10322,1.347,1,33,0
query_10323,1.502,1,6,0
query_10324,0.818,1,2000,0
query_10326,0.501,1,18,0
query_10327,0.992,1,33,0
query_1032,1.335,1,436,0
query_10330,0.695,1,1908,0
query_10331,0.946,1,6,0
query_10332,1.265,1,231,0
query_10335,0.957,1,9,0
query_10337,1.192,1,0,0
query_10338,1.125,1,0,0
query_10339,0.452,1,5,0
query_1033,2.128,1,13,0
query_10340,1.192,1,202,0
query_10341,1.367,1,10,0
query_10343,0.891,1,167,0
query_10344,0.444,1,345,0
query_10345,2.214,1,386,0
query_10346,0.91,1,67,0
