query,time,httpCalls,nbResults,errors
query_10174,1.686,1,37,0
query_10175,0.865,1,2000,0
query_10176,0.841,1,0,0
query_10177,0.309,1,0,0
query_10179,0.173,1,0,0
query_1017,0.493,1,59,0
query_10180,1.019,1,2000,0
query_10181,0.089,1,0,0
query_10182,1.091,1,339,0
query_10183,0.574,1,4,0
query_10184,0.848,1,0,0
query_10185,0.147,1,2,0
query_10186,0.83,1,47,0
query_10187,0.945,1,1348,0
query_10188,0.772,1,2,0
query_1018,0.552,1,877,0
query_10190,0.297,1,6,0
query_10191,0.348,1,0,0
query_10192,0.521,1,0,0
query_10193,0.305,1,0,0
query_10195,0.363,1,3,0
query_10196,0.655,1,21,0
query_10199,0.359,1,2,0
query_1019,2.838,1,8,0
query_101,0.214,1,0,0
query_10200,0.384,1,0,0
query_10201,0.953,1,0,0
query_10203,1.204,1,29,0
query_10205,0.61,1,49,0
query_10207,0.272,1,1,0
query_10209,0.327,1,2,0
query_1020,1.408,1,2000,0
query_10210,0.553,1,0,0
query_10211,0.78,1,223,0
query_10212,0.956,1,25,0
query_10213,0.807,1,573,0
query_10214,0.547,1,0,0
query_10215,0.311,1,1,0
query_10216,0.166,1,47,0
query_10217,0.684,1,1,0
query_10218,0.708,1,276,0
query_10219,0.293,1,0,0
query_1021,0.453,1,256,0
query_10220,0.535,1,2,0
query_10221,0.807,1,39,0
query_10222,0.284,1,43,0
query_10225,0.237,1,2000,0
query_10226,0.629,1,28,0
query_10227,0.528,1,0,0
query_10229,0.596,1,234,0
query_1022,0.177,1,246,0
query_10230,0.281,1,441,0
query_10231,0.239,1,0,0
query_10232,0.394,1,0,0
query_10234,0.442,1,9,0
query_10235,0.231,1,2000,0
query_10236,0.56,1,16,0
query_10237,0.542,1,649,0
query_10238,0.488,1,0,0
query_1023,0.532,1,56,0
query_10240,0.534,1,161,0
query_10241,0.375,1,607,0
query_10242,0.141,1,23,0
query_10243,0.463,1,2,0
query_10246,0.977,1,0,0
query_10248,0.453,1,42,0
query_10251,0.504,1,1,0
query_10253,0.606,1,485,0
query_10254,0.644,1,23,0
query_10255,0.304,1,0,0
query_10256,0.688,1,1,0
query_10257,0.728,1,5,0
query_10258,0.771,1,0,0
query_10259,0.634,1,17,0
query_1025,0.511,1,0,0
query_10261,0.49,1,1,0
query_10263,0.435,1,485,0
query_10266,0.66,1,127,0
query_10268,0.852,1,2000,0
query_1026,0.467,1,48,0
query_10271,0.322,1,526,0
query_10272,0.169,1,1,0
query_10273,0.209,1,42,0
query_10274,0.351,1,1,0
query_10277,1.301,1,2000,0
query_10279,0.316,1,0,0
query_1027,0.76,1,2,0
query_10280,0.441,1,129,0
query_10281,0.105,1,0,0
query_10282,0.763,1,0,0
query_10283,0.691,1,0,0
query_10284,0.111,1,5,0
query_10285,0.742,1,722,0
query_10286,0.833,1,0,0
query_10287,0.604,1,36,0
query_10288,0.409,1,649,0
query_1028,0.092,1,0,0
query_10291,0.134,1,39,0
query_10292,0.317,1,813,0
query_10293,0.414,1,491,0
query_10295,0.508,1,10,0
query_10297,0.388,1,20,0
query_10298,0.122,1,54,0
query_10299,0.363,1,26,0
query_102,0.815,1,0,0
query_10300,0.669,1,0,0
query_10301,0.583,1,2000,0
query_10302,0.996,1,2000,0
query_10303,0.259,1,1,0
query_10304,1.364,1,1807,0
query_10307,0.638,1,8,0
query_10308,0.824,1,74,0
query_10309,0.815,1,0,0
query_1030,0.529,1,2,0
query_10310,0.323,1,218,0
query_10311,0.201,1,0,0
query_10313,0.125,1,0,0
query_10314,0.109,1,210,0
query_10315,0.215,1,129,0
query_10316,0.376,1,853,0
query_10317,1.105,1,2000,0
query_10318,2.52,1,2000,0
query_10319,0.977,1,129,0
query_1031,0.778,1,9,0
query_10320,0.799,1,0,0
query_10322,0.569,1,33,0
query_10323,0.376,1,6,0
query_10324,0.843,1,2000,0
query_10326,0.539,1,18,0
query_10327,0.613,1,33,0
query_1032,0.663,1,436,0
query_10330,0.642,1,1908,0
query_10331,1.13,1,6,0
query_10332,0.758,1,231,0
query_10335,0.912,1,9,0
query_10337,0.99,1,0,0
query_10338,0.681,1,0,0
query_10339,0.443,1,5,0
query_1033,0.814,1,13,0
query_10340,0.928,1,202,0
query_10341,0.384,1,10,0
query_10343,0.147,1,167,0
query_10344,0.176,1,345,0
query_10345,0.596,1,386,0
query_10346,0.619,1,67,0
