query,time,httpCalls,completeness,soundness,errors
query_10309,3.477,1,1.00,1.00,0
query_1030,29.529,46,1.00,1.00,0
query_10310,33.402,63,1.00,1.00,0
query_10311,2.687,1,1.00,1.00,0
query_10313,3.844,1,1.00,1.00,0
query_10314,17.248,28,1.00,1.00,0
query_10315,47.268,79,1.00,1.00,0
query_10316,39.234,57,1.00,1.00,0
query_10317,120.002,219,.95,1.00,1
query_10318,107.579,347,1.00,1.00,0
query_10319,6.429,14,1.00,1.00,0
query_1031,53.063,129,1.00,1.00,0
query_10320,1.652,0,1.00,1.00,0
query_10322,30.792,82,1.00,1.00,0
query_10323,51.697,133,1.00,1.00,0
query_10324,120.001,286,.61,1.00,1
query_10326,2.511,4,1.00,1.00,0
query_10327,88.137,232,1.00,1.00,0
query_1032,67.256,237,1.00,1.00,0
query_10330,53.121,151,1.00,1.00,0
query_10331,42.347,96,1.00,1.00,0
query_10332,39.883,125,1.00,1.00,0
query_10335,24.708,76,1.00,1.00,0
query_10337,1.337,0,1.00,1.00,0
query_10338,1.735,0,1.00,1.00,0
query_10339,4.103,8,1.00,1.00,0
query_1033,7.04,11,1.00,1.00,0
query_10340,37.818,112,1.00,1.00,0
query_10341,13.435,25,1.00,1.00,0
query_10343,31.236,83,1.00,1.00,0
query_10344,11.548,23,1.00,1.00,0
query_10345,106.194,431,1.00,1.00,0
query_10346,3.644,5,1.00,1.00,0
