query,time,httpCalls,completeness,soundness,errors
query_10174,120.003,113,0,1.00,1
query_10175,120.003,141,.29,1.00,1
query_10176,3.984,1,1.00,1.00,0
query_10177,4.367,4,1.00,1.00,0
query_10179,4.748,1,1.00,1.00,0
query_1017,10.443,9,1.00,1.00,0
query_10180,49.129,86,1.00,1.00,0
query_10181,5.353,3,1.00,1.00,0
query_10182,58.33,68,1.00,1.00,0
query_10183,8.326,8,1.00,1.00,0
query_10184,4.812,3,1.00,1.00,0
query_10185,3.871,4,1.00,1.00,0
query_10186,5.614,4,1.00,1.00,0
query_10187,120.003,135,.72,1.00,1
query_10188,75.825,88,1.00,1.00,0
query_1018,120.002,198,.54,1.00,1
query_10190,7.592,4,1.00,1.00,0
query_10191,120.002,207,1.00,1.00,1
query_10192,3.486,1,1.00,1.00,0
query_10193,2.484,0,1.00,1.00,0
query_10195,68.045,88,1.00,1.00,0
query_10196,48.393,70,1.00,1.00,0
query_10199,5.588,3,1.00,1.00,0
query_1019,120.003,197,0,1.00,1
query_101,13.801,16,1.00,1.00,0
query_10200,8.435,9,1.00,1.00,0
query_10201,3.828,1,1.00,1.00,0
query_10203,19.505,15,1.00,1.00,0
query_10205,32.208,21,1.00,1.00,0
query_10207,62.899,69,1.00,1.00,0
query_10209,33.553,43,1.00,1.00,0
query_1020,120.003,116,.78,1.00,1
query_10210,4.864,1,1.00,1.00,0
query_10211,120.002,164,.28,1.00,1
query_10212,120.001,138,.48,1.00,1
query_10213,113.285,131,1.00,1.00,0
query_10214,2.659,0,1.00,1.00,0
query_10215,1.254,0,1.00,1.00,0
query_10216,120.003,195,.44,1.00,1
query_10217,1.057,0,1.00,1.00,0
query_10218,77.287,133,1.00,1.00,0
query_10219,120.003,221,1.00,1.00,1
query_1021,14.564,28,1.00,1.00,0
query_10220,31.825,59,1.00,1.00,0
query_10221,120.002,245,.51,1.00,1
query_10222,6.048,7,1.00,1.00,0
query_10225,120.002,210,.21,1.00,1
query_10226,12.534,26,1.00,1.00,0
query_10227,1.329,0,1.00,1.00,0
query_10229,11.913,24,1.00,1.00,0
query_1022,13.298,35,1.00,1.00,0
query_10230,120.002,369,.71,1.00,1
query_10231,1.553,0,1.00,1.00,0
query_10232,1.806,1,1.00,1.00,0
query_10234,60.151,91,1.00,1.00,0
query_10235,99.633,141,1.00,1.00,0
query_10236,8.651,5,1.00,1.00,0
query_10237,120.003,220,.39,1.00,1
query_10238,120.002,226,1.00,1.00,1
query_1023,120.002,291,.28,1.00,1
query_10240,120.002,186,.74,1.00,1
query_10241,120.002,164,0,1.00,1
query_10242,5.803,4,1.00,1.00,0
query_10243,60.843,88,1.00,1.00,0
query_10246,1.591,0,1.00,1.00,0
query_10248,59.157,69,1.00,1.00,0
query_10251,2.389,0,1.00,1.00,0
query_10253,120.001,200,.78,.99,1
query_10254,84.229,85,1.00,1.00,0
query_10255,3.082,1,1.00,1.00,0
query_10256,9.584,10,1.00,1.00,0
query_10257,120.002,154,.80,1.00,1
query_10258,1.742,0,1.00,1.00,0
query_10259,40.163,77,1.00,1.00,0
query_1025,1.987,1,1.00,1.00,0
query_10261,2.319,1,1.00,1.00,0
query_10263,100.682,244,.99,.99,0
query_10266,120.002,143,.27,1.00,1
query_10268,120.003,119,.24,1.00,1
query_1026,13.771,5,1.00,1.00,0
query_10271,120.003,37,0,1.00,1
query_10272,16.605,0,1.00,1.00,0
query_10273,120.005,13,0,1.00,1
query_10274,64.047,3,1.00,1.00,0
query_10277,120.015,5,0,1.00,1
query_10279,40.325,1,1.00,1.00,0
query_1027,120.009,5,0,1.00,16
query_10280,120.1,0,0,1.00,6
query_10281,41.981,1,1.00,1.00,0
query_10282,18.183,0,1.00,1.00,0
query_10283,19.479,1,1.00,1.00,0
query_10284,120.003,13,0,1.00,16
query_10285,120.109,0,0,1.00,6
query_10286,120.099,0,1.00,1.00,6
query_10287,120.003,9,0,1.00,1
query_10288,120,7,0,1.00,1
query_1028,27.235,1,1.00,1.00,0
query_10291,120.006,12,0,1.00,1
query_10292,120.004,23,0,1.00,1
query_10293,120.012,10,0,1.00,1
query_10295,108.405,13,1.00,1.00,0
query_10297,120.008,11,0,1.00,1
query_10298,107.137,106,1.00,1.00,0
query_10299,74.614,85,1.00,1.00,0
query_102,120.002,172,1.00,1.00,1
query_10300,2.177,0,1.00,1.00,0
query_10301,120.004,185,.33,1.00,1
query_10302,120.004,189,.97,1.00,1
query_10303,1.931,1,1.00,1.00,0
query_10304,120.026,119,.26,1.00,17
query_10307,44.095,82,1.00,1.00,0
query_10308,120.002,241,0,1.00,1
query_10309,2.979,1,1.00,1.00,0
query_1030,36.154,46,1.00,1.00,0
query_10310,49.873,63,1.00,1.00,0
query_10311,2.771,1,1.00,1.00,0
query_10313,4.128,1,1.00,1.00,0
query_10314,14.404,28,1.00,1.00,0
query_10315,59.082,79,1.00,1.00,0
query_10316,53.305,57,1.00,1.00,0
query_10317,120.007,99,.42,1.00,1
query_10318,120.003,193,.18,1.00,1
query_10319,13.18,14,1.00,1.00,0
query_1031,120.026,0,0,1.00,6
query_10320,1.295,0,1.00,1.00,0
query_10322,21.504,82,1.00,1.00,0
query_10323,120.083,46,0,1.00,1
query_10324,120.002,175,.37,1.00,1
query_10326,7.068,4,1.00,1.00,0
query_10327,120.004,172,0,1.00,1
query_1032,120.003,222,.84,1.00,1
query_10330,77.795,151,1.00,1.00,0
query_10331,66.859,96,1.00,1.00,0
query_10332,46.578,125,1.00,1.00,0
query_10335,39.176,76,1.00,1.00,0
query_10337,1.561,0,1.00,1.00,0
query_10338,1.743,0,1.00,1.00,0
query_10339,5.982,8,1.00,1.00,0
query_1033,9.059,11,1.00,1.00,0
query_10340,56.273,112,1.00,1.00,0
query_10341,24.234,25,1.00,1.00,0
query_10343,,.58,1.00,15
query_10344,120.1,0,0,1.00,6
query_10345,120.002,286,.66,1.00,11
query_10346,120.101,0,0,1.00,6
