query,time,httpCalls,nbResults,errors
query_9437,1.393,1,2,0
query_9438,,0,0
query_9439,2.545,1,17,0
query_943,0.477,1,3344,0
query_9440,101.359,1,19,0
query_9441,18.843,1,304,0
query_9442,1.247,1,980,0
query_9443,,0,0
query_9444,32.249,1,370887,0
query_9445,63.259,1,3,0
query_9446,1.893,1,143,0
query_9447,,0,0
query_9448,67.737,1,13,0
query_9449,19.783,1,205027,0
query_944,0.657,1,2736,0
query_9450,,0,0
query_9451,2.355,1,2,0
query_9452,108.767,1,2357,0
query_9453,101.423,1,36,0
query_9454,1.578,1,15,0
query_9455,67.17,1,491,0
query_9456,,0,0
query_9457,3.836,1,675,0
query_9458,0.573,1,14026,0
query_9459,,0,0
query_945,3.108,1,51,0
query_9460,,0,0
query_9461,3.848,1,2163,0
query_9462,0.211,1,5,0
query_9463,35.739,1,9920,0
query_9464,,0,0
query_9465,,0,0
query_9466,106.95,1,6,0
query_9467,0.898,1,487,0
query_9468,,0,0
query_9469,101.884,1,2,0
query_946,20.313,1,82,0
query_9470,96.185,1,3,0
query_9471,0.543,1,2474,0
query_9472,0.415,1,873,0
query_9473,0.659,1,5,0
query_9474,,0,0
query_9475,103.84,1,61,0
query_9476,0.446,1,2357,0
query_9477,97.914,1,4438,0
query_9478,57.657,1,146,0
query_9479,87.202,1,5,0
query_947,0.353,1,5,0
query_9480,0.063,1,7,0
query_9481,,0,0
query_9482,,0,0
query_9483,7.294,1,368,0
query_9484,114.396,1,2,0
query_9485,,0,0
query_9486,1.581,1,3,0
query_9487,11.224,1,23444,0
query_9488,0.155,1,2,0
query_9489,,0,0
query_948,6.523,1,61,0
query_9490,114.829,1,101,0
query_9491,102.75,1,119,0
query_9492,,0,0
query_9493,,0,15
query_9494,4.799,1,15,0
query_9495,2.63,1,649,0
query_9496,,0,0
query_9497,27.453,1,174118,0
query_9498,,0,0
query_9499,15.028,1,376,0
query_949,99.961,1,1048578,0
query_94,1.04,1,45,0
query_9500,0.505,1,2,0
query_9501,106.001,1,1048578,0
query_9502,119.625,1,264,0
query_9503,0.079,1,23,0
query_9504,,0,0
query_9505,4.983,1,906,0
query_9506,64.323,1,96,0
query_9507,0.488,1,2,0
query_9508,94.375,1,34,0
query_9509,51.241,1,3,0
query_950,63.935,1,24537,0
query_9510,59.49,1,247,0
query_9511,0.083,1,281,0
query_9512,118.726,1,90,0
query_9513,0.113,1,3,0
query_9514,1.615,1,112,0
query_9515,0.121,1,2,0
query_9516,,0,0
query_9517,,0,0
query_9518,6.434,1,31,0
query_9519,32.366,1,2,0
query_951,62.548,1,310,0
query_9520,98.706,1,7,0
query_9521,2.956,1,10,0
query_9522,118.885,1,487,0
query_9523,119.364,1,220,0
query_9524,3.095,1,3,0
query_9525,0.26,1,8,0
query_9526,103.506,1,2,0
query_9527,1.922,1,9375,0
query_9528,0.173,1,36,0
query_9529,49.642,1,12604,0
query_952,0.256,1,3247,0
query_9530,,0,0
query_9531,,0,0
query_9532,2.851,1,2,0
query_9533,36.773,1,243152,0
query_9534,0.398,1,36667,0
query_9535,8.981,1,3,0
query_9536,19.711,1,2,0
query_9537,103.547,1,153,0
query_9538,104.76,1,1048578,0
query_9539,20.518,1,30,0
query_953,116.879,1,651,0
query_9540,85.098,1,43,0
query_9541,0.067,1,2,0
query_9542,0.178,1,1756,0
query_9543,,0,0
query_9544,,0,0
query_9545,107.114,1,1048578,0
query_9546,0.053,1,24,0
query_9547,66.168,1,54,0
query_9548,0.517,1,50,0
query_9549,0.485,1,417,0
query_954,1.463,1,5,0
query_9550,,0,0
query_9551,2.76,1,2,0
query_9552,49.802,1,4,0
query_9553,72.564,1,2,0
query_9554,0.064,1,54,0
query_9555,1.951,1,2,0
query_9556,103.604,1,2,0
query_9557,102.221,1,1801,0
query_9558,0.232,1,2,0
query_9559,2.124,1,10,0
query_955,49.235,1,2,0
query_9560,78.477,1,443,0
query_9561,0.04,1,108,0
query_9562,,0,0
query_9563,1.493,1,22372,0
query_9564,,0,0
query_9565,,0,0
query_9566,19.558,1,20,0
query_9567,103.541,1,575,0
query_9568,3.205,1,4307,0
query_9569,0.249,1,3,0
query_956,,0,0
query_9570,7.95,1,221,0
query_9571,,0,0
query_9572,118.825,1,61,0
query_9573,1.365,1,169,0
query_9574,0.435,1,674,0
query_9575,,0,0
query_9576,79.408,1,3390,0
query_9577,11.967,1,28380,0
query_9578,,0,0
query_9579,26.615,1,148,0
query_957,1.909,1,2509,0
query_9580,118.426,1,861,0
query_9581,1.93,1,4207,0
query_9582,,0,0
query_9583,1.705,1,5,0
query_9584,66.932,1,1048578,0
query_9585,1.443,1,33,0
query_9586,,0,0
query_9587,0.437,1,8,0
query_9588,51.341,1,10016,0
query_9589,68.03,1,846,0
query_958,66.956,1,3,0
query_9590,54.831,1,47,0
query_9591,0.391,1,11997,0
query_9592,103.534,1,1094,0
query_9593,67.101,1,47,0
query_9594,71.399,1,13,0
query_9595,0.114,1,906,0
query_9596,0.757,1,5,0
query_9597,0.256,1,3,0
query_9598,34.152,1,4,0
query_9599,0.145,1,2,0
query_959,0.082,1,23,0
query_95,,0,0
query_9600,69.685,1,198406,0
query_9601,57.478,1,184,0
query_9602,,0,0
query_9603,88.905,1,270138,0
query_9604,,0,0
query_9605,,0,0
query_9606,5.913,1,54,0
query_9607,19.452,1,34,0
query_9608,1.596,1,583,0
query_9609,0.182,1,9152,0
query_960,0.056,1,11,0
