query,time,httpCalls,serverTime,errors
query_10174,,0
query_10175,95.286,3442,100.24026728646136,0
query_10176,0.291,6,66.16666666666667,0
query_10177,1.476,50,92.36,0
query_10178,,0
query_10179,0.301,6,103.16666666666667,0
query_1017,3.641,128,93.9375,0
query_10180,31.208,1168,95.81335616438356,0
query_10181,0.484,8,103.25,0
query_10182,37.905,1075,100.26418604651163,0
query_10183,5.063,189,90.75661375661376,0
query_10184,0.387,8,69.875,0
query_10185,0.557,9,73.77777777777777,0
query_10186,1.32,49,82.08163265306122,0
query_10187,53.079,2333,88.04286326618089,0
query_10188,39.221,1312,95.3795731707317,0
query_10189,,0
query_1018,99.354,4457,106.56338344177698,0
query_10190,2.186,58,105.25862068965517,0
query_10191,,0
query_10192,0.192,4,54.5,0
query_10193,0.126,5,57,0
query_10194,,0
query_10195,35.312,1308,88.52599388379205,0
query_10196,25.267,1043,99.96740172579099,0
query_10197,,0
query_10198,,0
query_10199,0.538,12,92.66666666666667,0
query_1019,77.624,2649,92.73084182710457,0
query_101,6.458,229,77.48471615720524,0
query_10200,2.953,102,74.50980392156863,0
query_10201,0.24,3,72,0
query_10202,,0
query_10203,6.09,245,82.91020408163266,0
query_10204,,0
query_10205,6.389,286,115.36013986013987,0
query_10206,,0
query_10207,41.056,1547,106.39043309631545,0
query_10208,,0
query_10209,16.159,613,87.18107667210441,0
query_1020,41.384,1705,88.5683284457478,0
query_10210,0.261,6,80.5,0
query_10211,,0
query_10212,55.362,2743,119.47685016405396,0
query_10213,89.379,3361,95.72716453436477,0
query_10214,0.142,8,108,0
query_10215,0.081,1,54,0
query_10216,91.475,4571,99.80638809888427,0
query_10217,0.146,1,64,0
query_10218,56.035,1904,96.08613445378151,0
query_10219,,0
query_1021,5.532,205,76.68780487804878,0
query_10220,26.87,1087,74.4195032198712,0
query_10221,83.923,4219,95.21853519791419,0
query_10222,2.398,107,70.5233644859813,0
query_10223,,0
query_10224,,0
query_10225,,0
query_10226,9.785,368,88.91304347826087,0
query_10227,0.148,2,57,0
query_10228,,0
query_10229,5.972,180,101.16666666666667,0
query_1022,8.693,253,96.74308300395256,0
query_10230,,0
query_10231,0.128,5,59.6,0
query_10232,0.156,6,57.666666666666664,0
query_10233,,0
query_10234,38.957,1375,84.56145454545455,0
query_10235,44.01,1648,96.01759708737865,0
query_10236,1.859,61,88.65573770491804,0
query_10237,,0
query_10238,69.843,3408,74.32922535211267,0
query_10239,,0
query_1023,65.849,2164,95.42421441774492,0
query_10240,,0
query_10241,,0
query_10242,1.45,63,71.03174603174604,0
query_10243,35.204,1312,84.73170731707317,0
query_10244,,0
query_10245,,0
query_10246,0.174,1,96,0
query_10247,,0
query_10248,45.148,1970,86.64416243654823,0
query_10249,,0
query_1024,,0
query_10250,,0
