query,time,httpCalls,serverTime,errors
query_11738,0.554,7,135.28571428571428,0
query_11739,,0
query_1173,0.615,9,107.88888888888889,0
query_11740,69.69,2105,104.82137767220902,0
query_11741,0.469,6,111.5,0
query_11742,,0
query_11743,0.248,3,89.66666666666667,0
query_11744,,0
query_11745,17.54,483,99.08695652173913,0
query_11746,28.107,1209,112.92721257237386,0
query_11747,48.782,1889,117.0307040762308,0
query_11748,,0
query_11749,,0
query_1174,,0
query_11750,70.204,2451,106.71521827825377,0
query_11751,0.598,9,116.33333333333333,0
query_11752,,0
query_11753,29.157,868,107.4573732718894,0
query_11754,72.809,2026,104.79516288252715,0
query_11755,104.462,3608,101.52328159645232,0
query_11756,0.317,6,111,0
query_11757,0.25,1,117,0
query_11758,0.431,10,153.6,0
query_11759,0.557,10,94.1,0
query_1175,,0
query_11760,69.507,2929,141.03175145100718,0
query_11761,0.734,12,124.75,0
query_11762,0.328,6,116,0
query_11763,0.65,9,118.44444444444444,0
query_11764,6.139,184,102.70652173913044,0
query_11765,94.294,3376,122.48667061611374,0
query_11766,37.129,1176,102.04166666666667,0
query_11767,,0
query_11768,12.897,388,103.75773195876289,0
query_11769,0.454,6,107.33333333333333,0
query_1176,,0
query_11770,,0
query_11771,0.496,6,113,0
query_11772,77.908,2955,119.25549915397632,0
query_11773,0.328,6,107.66666666666667,0
query_11774,0.712,11,107.72727272727273,0
query_11775,0.709,9,107.11111111111111,0
query_11776,0.646,16,111.75,0
query_11777,13.009,337,104.22848664688428,0
query_11778,,0
query_11779,0.167,4,58.75,0
query_1177,0.613,11,109,0
query_11780,39.258,1250,104.508,0
query_11781,,0
query_11782,,0
query_11783,58.959,2779,146.21122706009356,0
query_11784,1.987,75,97.05333333333333,0
query_11785,0.257,3,93.33333333333333,0
query_11786,,0
query_11787,,0
query_11788,,0
query_11789,,0
query_1178,,0
query_11790,0.787,18,97.38888888888889,0
query_11791,0.768,14,132.5,0
query_11792,,0
query_11793,4.054,132,101.43181818181819,0
query_11794,7.686,197,101.56852791878173,0
query_11795,,0
query_11796,,0
query_11797,1.785,49,97.48979591836735,0
query_11798,3.811,110,100.00909090909092,0
query_11799,,0
query_1179,,0
query_117,,0
query_11800,0.552,11,95.36363636363636,0
query_11801,,0
query_11802,18.078,635,99.37952755905512,0
query_11803,,0
query_11804,,0
query_11805,6.31,214,102.79906542056075,0
query_11806,,0
query_11807,25.184,826,96.22518159806296,0
query_11808,,0
query_11809,77.925,3064,98.71964751958224,0
query_1180,,0
query_11810,87.814,3208,103.09039900249377,0
query_11811,,0
query_11812,,0
query_11813,,0
query_11814,70.438,2522,100.86796193497224,0
query_11815,,0
query_11816,,0
query_11817,,0
query_11818,,0
query_11819,36.384,1042,100.72264875239924,0
query_1181,82.068,2313,99.83095546908777,0
query_11820,9.979,217,94.28110599078342,0
query_11821,42.373,1583,98.95388502842704,0
query_11822,,0
query_11823,37.081,1283,100.19329696024941,0
query_11824,93.142,3254,101.63644744929317,0
query_11825,25.326,990,94.74747474747475,0
query_11826,66.445,2105,99.4769596199525,0
query_11827,25.165,985,112.6497461928934,0
query_11828,,0
query_11829,,0
query_1182,0.443,8,122.625,0
query_11830,,0
query_11831,5.17,152,98.26973684210526,0
query_11832,,0
query_11833,109.549,3920,95.34413265306122,0
query_11834,,0
query_11835,8.113,253,92.72332015810277,0
query_11836,,0
query_11837,0.271,5,71.8,0
query_11838,,0
query_11839,0.248,8,115.6,0
query_1183,0.209,1,109,0
query_11840,0.2,3,123.66666666666667,0
query_11841,1.34,40,90.85,0
query_11842,65.533,2926,127.02836637047163,0
query_11843,,0
query_11844,,0
query_11845,89.178,3287,98.14481289930028,0
query_11846,38.453,1118,95.01252236135957,0
query_11847,,0
query_11848,0.542,14,78.14285714285714,0
query_11849,3.51,126,101.94444444444444,0
query_1184,6.056,196,101.74489795918367,0
query_11850,90.072,5048,171.08617274167986,0
query_11851,0.191,1,111,0
query_11852,35.94,1287,94.27272727272727,0
query_11853,61.422,2472,95.30258899676376,0
query_11854,,0
query_11855,33.796,945,99.03597883597884,0
query_11856,0.226,4,122.5,0
query_11857,53.115,1841,102.69961977186311,0
query_11858,24.81,946,108.63742071881607,0
query_11859,38.507,1250,97.4496,0
query_1185,5.498,201,95.24378109452736,0
query_11860,,0
query_11861,0.34,5,108.8,0
query_11862,6.71,242,94.37603305785125,0
query_11863,0.194,1,110,0
query_11864,79.075,2743,100.17754283631061,0
query_11865,75.919,2962,99.53139770425388,0
query_11866,5.317,168,99.14880952380952,0
query_11867,0.193,5,125,0
query_11868,34.932,1196,100.44648829431438,0
query_11869,48.934,2082,109.23631123919309,0
query_1186,30.725,1108,98.85830324909747,0
query_11870,,0
query_11871,,0
query_11872,1.876,65,95.8,0
query_11873,,0
query_11874,9.794,350,105.41142857142857,0
query_11875,,0
query_11876,6.415,174,91.86781609195403,0
query_11877,5.955,183,96.1584699453552,0
query_11878,36.8,1154,98.86395147313692,0
query_11879,,0
query_1187,109.929,4795,161.5685088633994,0
query_11880,,0
query_11881,0.557,9,74.77777777777777,0
query_11882,,0
query_11883,,0
query_11884,,0
query_11885,20.811,772,97.89119170984456,0
query_11886,0.732,13,127.76923076923077,0
query_11887,67.075,2194,103.04102096627165,0
query_11888,53.341,1504,97.38896276595744,0
query_11889,,0
query_1188,36.633,1274,97.6342229199372,0
query_11890,69.287,3089,128.38718031725477,0
query_11891,0.256,1,99,0
query_11892,110.821,1924,100.95893970893971,0
query_11893,3.987,124,104.33064516129032,0
query_11894,,0
query_11895,,0
query_11896,43.409,1211,103.30553261767135,0
query_11897,,0
query_11898,5.757,209,92.44497607655502,0
query_11899,0.732,16,108.4375,0
query_1189,6.786,220,91.4090909090909,0
query_118,3.929,124,92.23387096774194,0
query_11900,,0
query_11901,35.168,1247,95.52205292702486,0
query_11902,,0
query_11903,96.257,4954,128.47335486475575,0
query_11904,,0
query_11905,0.081,1,53,0
query_11906,,0
query_11907,,0
query_11908,,0
query_11909,63.041,896,94.09263392857143,0
query_1190,29.893,940,95.67127659574469,0
query_11910,,0
