query,time,httpCalls,nbResults,errors
query_10174,104.115,1,37,0
query_10175,205.65,1,23878,0
query_10176,140.224,1,0,0
query_10177,142.784,1,0,0
query_10179,133.632,1,0,0
query_1017,153.74,1,59,0
query_10180,159.057,1,2453,0
query_10181,148.816,1,0,0
query_10182,143.78,1,339,0
query_10183,162.288,1,4,0
query_10184,134.837,1,0,0
query_10185,163.727,1,2,0
query_10186,154.451,1,47,0
query_10187,156.571,1,1348,0
query_10188,144.174,1,2,0
query_1018,167.085,1,877,0
query_10190,133.467,1,6,0
query_10191,165.268,1,0,0
query_10192,151.822,1,0,0
query_10193,158.302,1,0,0
query_10195,154.249,1,3,0
query_10196,146.299,1,21,0
query_10199,156.926,1,2,0
query_1019,135.779,1,8,0
query_101,164.931,1,0,0
query_10200,151.053,1,0,0
query_10201,166.959,1,0,0
query_10203,159.155,1,29,0
query_10205,154.724,1,49,0
query_10207,153.148,1,1,0
query_10209,156.798,1,2,0
query_1020,154.059,1,10019,0
query_10210,168.292,1,0,0
query_10211,164.516,1,223,0
query_10212,154.967,1,25,0
query_10213,154.95,1,573,0
query_10214,152.758,1,0,0
query_10215,155.087,1,1,0
query_10216,161.616,1,47,0
query_10217,157.215,1,1,0
query_10218,161.462,1,276,0
query_10219,154.687,1,0,0
query_1021,163.595,1,256,0
query_10220,154.227,1,2,0
query_10221,152.484,1,39,0
query_10222,157.781,1,43,0
query_10225,160.529,1,7456,0
query_10226,146.929,1,28,0
query_10227,153.738,1,0,0
query_10229,152.856,1,234,0
query_1022,129.912,1,246,0
query_10230,95.743,1,441,0
query_10231,127.765,1,0,0
query_10232,155.677,1,0,0
query_10234,151.47,1,9,0
query_10235,124.759,1,9432,0
query_10236,147.396,1,16,0
query_10237,151.12,1,649,0
query_10238,106.244,1,0,0
query_1023,133.484,1,56,0
query_10240,139.912,1,161,0
query_10241,111.137,1,607,0
query_10242,96.881,1,23,0
query_10243,124.2,1,2,0
query_10246,143.339,1,0,0
query_10248,155.087,1,42,0
query_10251,141.932,1,1,0
query_10253,149.389,1,485,0
query_10254,140.883,1,23,0
query_10255,104.709,1,0,0
query_10256,83.409,1,1,0
query_10257,126.823,1,5,0
query_10258,104.721,1,0,0
query_10259,105.13,1,17,0
query_1025,108.021,1,0,0
query_10261,128.524,1,1,0
query_10263,166.487,1,485,0
query_10266,151.009,1,127,0
query_10268,145.16,1,22571,0
query_1026,121.668,1,48,0
query_10271,142.659,1,526,0
query_10272,165.928,1,1,0
query_10273,153.908,1,42,0
query_10274,166.577,1,1,0
query_10277,154.067,1,22889,0
query_10279,145.867,1,0,0
query_1027,158.911,1,2,0
query_10280,134.294,1,129,0
query_10281,159.575,1,0,0
query_10282,135.423,1,0,0
query_10283,161.324,1,0,0
query_10284,142.844,1,5,0
query_10285,159.585,1,722,0
query_10286,159.501,1,0,0
query_10287,159.8,1,36,0
query_10288,136.685,1,649,0
query_1028,152.988,1,0,0
query_10291,149.53,1,39,0
query_10292,156.169,1,813,0
query_10293,151.246,1,491,0
query_10295,154.872,1,10,0
query_10297,150.403,1,20,0
query_10298,139.284,1,54,0
query_10299,122.144,1,26,0
query_102,117.095,1,0,0
query_10300,127.173,1,0,0
query_10301,106.908,1,18742,0
query_10302,98.265,1,7234,0
query_10303,83.837,1,1,0
query_10304,80.405,1,1807,0
query_10307,107.16,1,8,0
query_10308,121.542,1,74,0
query_10309,90.33,1,0,0
query_1030,111.51,1,2,0
query_10310,105.02,1,218,0
query_10311,107.723,1,0,0
query_10313,120.212,1,0,0
query_10314,105.889,1,210,0
query_10315,117.418,1,129,0
query_10316,109.328,1,853,0
query_10317,122.773,1,15499,0
query_10318,96.704,1,9668,0
query_10319,92.772,1,129,0
query_1031,90.066,1,9,0
query_10320,112.555,1,0,0
query_10322,109.815,1,33,0
query_10323,108.894,1,6,0
query_10324,107.098,1,22817,0
query_10326,101.876,1,18,0
query_10327,100.566,1,33,0
query_1032,95.043,1,436,0
query_10330,100.211,1,1908,0
query_10331,127.875,1,6,0
query_10332,158.094,1,231,0
query_10335,158.527,1,9,0
query_10337,146.444,1,0,0
query_10338,149.556,1,0,0
query_10339,159.305,1,5,0
query_1033,155.482,1,13,0
query_10340,149.254,1,202,0
query_10341,157.451,1,10,0
query_10343,154.703,1,167,0
query_10344,152.973,1,345,0
query_10345,159.85,1,386,0
query_10346,167.162,1,67,0
