query,time,httpCalls,nbResults,errors
query_10174,181.675,1,37,0
query_10175,70.878,1,23878,0
query_10176,63.077,1,0,0
query_10177,75.929,1,0,0
query_10179,72.199,1,0,0
query_1017,77.922,1,59,0
query_10180,55.436,1,2453,0
query_10181,81.286,1,0,0
query_10182,74.614,1,339,0
query_10183,73.508,1,4,0
query_10184,71.099,1,0,0
query_10185,72.347,1,2,0
query_10186,50.108,1,47,0
query_10187,52.143,1,1348,0
query_10188,74.763,1,2,0
query_1018,68.62,1,877,0
query_10190,68.55,1,6,0
query_10191,72.779,1,0,0
query_10192,58.345,1,0,0
query_10193,69.375,1,0,0
query_10195,57.839,1,3,0
query_10196,69.416,1,21,0
query_10199,74.501,1,2,0
query_1019,77.009,1,8,0
query_101,80.569,1,0,0
query_10200,65.296,1,0,0
query_10201,59.465,1,0,0
query_10203,67.452,1,29,0
query_10205,49.013,1,49,0
query_10207,76.507,1,1,0
query_10209,62.701,1,2,0
query_1020,71.192,1,10019,0
query_10210,51.369,1,0,0
query_10211,57.987,1,223,0
query_10212,32.149,1,25,0
query_10213,36.389,1,573,0
query_10214,36.332,1,0,0
query_10215,32.591,1,1,0
query_10216,61.066,1,47,0
query_10217,41.412,1,1,0
query_10218,68.726,1,276,0
query_10219,70.338,1,0,0
query_1021,57.077,1,256,0
query_10220,59.079,1,2,0
query_10221,62.149,1,39,0
query_10222,43.368,1,43,0
query_10225,45.457,1,7456,0
query_10226,52.243,1,28,0
query_10227,43.59,1,0,0
query_10229,49.325,1,234,0
query_1022,39.798,1,246,0
query_10230,38.324,1,441,0
query_10231,33.045,1,0,0
query_10232,38.75,1,0,0
query_10234,36.818,1,9,0
query_10235,35.499,1,9432,0
query_10236,32.565,1,16,0
query_10237,43.502,1,649,0
query_10238,57.66,1,0,0
query_1023,48.441,1,56,0
query_10240,47.339,1,161,0
query_10241,34.142,1,607,0
query_10242,33.452,1,23,0
query_10243,44.152,1,2,0
query_10246,55.741,1,0,0
query_10248,66.276,1,42,0
query_10251,46.999,1,1,0
query_10253,70.419,1,485,0
query_10254,70.277,1,23,0
query_10255,69.785,1,0,0
query_10256,73.946,1,1,0
query_10257,64.257,1,5,0
query_10258,76.399,1,0,0
query_10259,82.102,1,17,0
query_1025,76.29,1,0,0
query_10261,58.059,1,1,0
query_10263,78.313,1,485,0
query_10266,71.545,1,127,0
query_10268,74.394,1,22571,0
query_1026,67.485,1,48,0
query_10271,79.26,1,526,0
query_10272,76.697,1,1,0
query_10273,70.749,1,42,0
query_10274,73.672,1,1,0
query_10277,78.162,1,22889,0
query_10279,68.232,1,0,0
query_1027,62.021,1,2,0
query_10280,61.045,1,129,0
query_10281,78.711,1,0,0
query_10282,76.387,1,0,0
query_10283,79.921,1,0,0
query_10284,80.853,1,5,0
query_10285,49.563,1,722,0
query_10286,83.442,1,0,0
query_10287,74.402,1,36,0
query_10288,78.322,1,649,0
query_1028,78.413,1,0,0
query_10291,66.683,1,39,0
query_10292,74.371,1,813,0
query_10293,50.461,1,491,0
query_10295,70.66,1,10,0
query_10297,73.425,1,20,0
query_10298,81.056,1,54,0
query_10299,58.982,1,26,0
query_102,76.147,1,0,0
query_10300,82.18,1,0,0
query_10301,48.03,1,18742,0
query_10302,70.152,1,7234,0
query_10303,80.05,1,1,0
query_10304,68.455,1,1807,0
query_10307,77.823,1,8,0
query_10308,67.759,1,74,0
query_10309,73.444,1,0,0
query_1030,50.065,1,2,0
query_10310,78.062,1,218,0
query_10311,58.218,1,0,0
query_10313,79.761,1,0,0
query_10314,70.559,1,210,0
query_10315,73.09,1,129,0
query_10316,64.03,1,853,0
query_10317,77.302,1,15499,0
query_10318,75.037,1,9668,0
query_10319,86.017,1,129,0
query_1031,74.652,1,9,0
query_10320,53.759,1,0,0
query_10322,67.082,1,33,0
query_10323,75.985,1,6,0
query_10324,64.372,1,22817,0
query_10326,60.044,1,18,0
query_10327,63.345,1,33,0
query_1032,59.311,1,436,0
query_10330,61.25,1,1908,0
query_10331,57.344,1,6,0
query_10332,68.047,1,231,0
query_10335,78.603,1,9,0
query_10337,71.945,1,0,0
query_10338,63.78,1,0,0
query_10339,59.475,1,5,0
query_1033,54.327,1,13,0
query_10340,57.579,1,202,0
query_10341,51.494,1,10,0
query_10343,42.861,1,167,0
query_10344,50.465,1,345,0
query_10345,34.707,1,386,0
query_10346,36.289,1,67,0
