query,time,httpCalls,completeness,soundness,errors
query_10174,61.581,484,1.00,1.00,0
query_10175,76.472,478,0.00,0,0
query_10176,0.771,1,1.00,1.00,0
query_10177,1.132,4,1.00,1.00,0
query_10179,0.803,1,1.00,1.00,0
query_1017,2.429,9,1.00,1.00,0
query_10180,9.345,86,1.00,1.00,0
query_10181,1.333,3,1.00,1.00,0
query_10182,9.621,68,1.00,1.00,0
query_10183,1.83,8,1.00,1.00,0
query_10184,0.913,3,1.00,1.00,0
query_10185,1.346,4,0.00,1.00,0
query_10186,1.174,4,1.00,1.00,0
query_10187,28.254,178,1.00,1.00,0
query_10188,15.491,88,1.00,1.00,0
query_1018,54.95,337,1.00,1.00,0
query_10190,1.769,4,1.00,1.00,0
query_10191,204.487,1289,1.00,1.00,0
query_10192,0.92,1,1.00,1.00,0
query_10193,0.806,0,1.00,1.00,0
query_10195,16.789,88,1.00,1.00,0
query_10196,12.019,70,1.00,1.00,0
query_10199,1.123,3,1.00,1.00,0
query_1019,46.204,320,1.00,1.00,0
query_101,2.67,16,1.00,1.00,0
query_10200,2.016,9,1.00,1.00,0
query_10201,0.529,1,1.00,1.00,0
query_10203,3.438,15,1.00,1.00,0
query_10205,4.627,21,1.00,1.00,0
query_10207,13.317,69,1.00,1.00,0
query_10209,8.497,43,1.00,1.00,0
query_1020,37.489,148,1.00,1.00,0
query_10210,0.802,1,1.00,1.00,0
query_10211,65.912,416,1.00,1.00,0
query_10212,31.929,186,1.00,1.00,0
query_10213,22.704,131,1.00,0,0
query_10214,1.183,0,1.00,1.00,0
query_10215,0.439,0,1.00,1.00,0
query_10216,53.47,327,1.00,1.00,0
query_10217,0.601,0,1.00,1.00,0
query_10218,18.561,133,1.00,1.00,0
query_10219,211.886,1289,1.00,1.00,0
query_1021,5.517,28,1.00,1.00,0
query_10220,12.769,59,1.00,1.00,0
query_10221,47.516,297,1.00,0,0
query_10222,1.721,7,1.00,1.00,0
query_10225,290.87,1001,1.00,.73,0
query_10226,7.237,26,1.00,1.00,0
query_10227,1.16,0,1.00,1.00,0
query_10229,7.197,24,1.00,1.00,0
query_1022,7.92,35,1.00,1.00,0
query_10230,86.029,515,1.00,1.00,0
query_10231,1.349,0,1.00,1.00,0
query_10232,1.401,1,1.00,1.00,0
query_10234,28.421,91,1.00,1.00,0
query_10235,44.824,141,1.00,1.00,0
query_10236,2.261,5,1.00,1.00,0
query_10237,101.233,590,1.00,1.00,0
query_10238,53.583,333,1.00,1.00,0
query_1023,122.512,583,1.00,1.00,0
query_10240,51.106,236,1.00,1.00,0
query_10241,218.81,788,1.00,1.00,0
query_10242,2.184,4,1.00,1.00,0
query_10243,18.276,88,1.00,1.00,0
query_10246,0.484,0,1.00,1.00,0
query_10248,13.794,69,1.00,1.00,0
query_10251,0.595,0,1.00,1.00,0
query_10253,43.938,244,.99,.99,0
query_10254,17.197,85,1.00,1.00,0
query_10255,0.778,1,1.00,1.00,0
query_10256,3.094,10,1.00,1.00,0
query_10257,47.811,237,1.00,1.00,0
query_10258,0.836,0,1.00,1.00,0
query_10259,11.648,77,1.00,1.00,0
query_1025,1.883,1,1.00,1.00,0
query_10261,1.16,1,1.00,1.00,0
query_10263,36.429,244,.99,.99,0
query_10266,59.399,258,1.00,1.00,0
query_10268,106.246,465,1.00,1.00,0
query_1026,2.703,5,1.00,1.00,0
query_10271,127.402,508,1.00,1.00,0
query_10272,0.683,0,1.00,1.00,0
query_10273,20.655,69,1.00,1.00,0
query_10274,2.359,3,1.00,1.00,0
query_10277,135.22,478,1.00,1.00,0
query_10279,1.457,1,1.00,1.00,0
query_1027,14.102,46,1.00,1.00,0
query_10280,4.946,15,1.00,1.00,0
query_10281,1.706,1,1.00,1.00,0
query_10282,1.383,0,1.00,1.00,0
query_10283,1.2,1,1.00,1.00,0
query_10284,71.005,237,1.00,1.00,0
query_10285,25.384,90,1.00,1.00,0
query_10286,1.298,2,1.00,1.00,0
query_10287,19.996,107,1.00,1.00,0
query_10288,125.462,590,1.00,1.00,0
query_1028,1.602,1,1.00,1.00,0
query_10291,75.655,297,1.00,1.00,0
query_10292,55.348,305,1.00,1.00,0
query_10293,25.986,135,1.00,1.00,0
query_10295,2.47,13,1.00,1.00,0
query_10297,73.569,277,1.00,1.00,0
query_10298,35.442,106,1.00,1.00,0
query_10299,28.632,85,1.00,1.00,0
query_102,56.016,222,1.00,1.00,0
query_10300,0.765,0,1.00,1.00,0
query_10301,130.232,429,1.00,0,0
query_10302,53.676,193,1.00,0,0
query_10303,1.199,1,1.00,1.00,0
query_10304,95.293,428,1.00,1.00,0
query_10307,13.62,82,1.00,1.00,0
query_10308,57.123,251,1.00,1.00,0
query_10309,1.627,1,1.00,1.00,0
query_1030,12.239,46,1.00,1.00,0
query_10310,11.955,63,1.00,1.00,0
query_10311,1.612,1,1.00,1.00,0
query_10313,1.112,1,1.00,1.00,0
query_10314,4.543,28,1.00,1.00,0
query_10315,22.7,79,1.00,1.00,0
query_10316,15.014,57,1.00,1.00,0
query_10317,74.911,229,1.00,1.00,0
query_10318,76.559,347,1.00,1.00,0
query_10319,4.445,14,0,1.00,0
query_1031,27.019,129,1.00,1.00,0
query_10320,0.997,0,1.00,1.00,0
query_10322,14.334,82,1.00,1.00,0
query_10323,30.146,133,1.00,1.00,0
query_10324,105.185,457,1.00,1.00,0
query_10326,1.551,4,1.00,1.00,0
query_10327,31.233,232,1.00,1.00,0
query_1032,25.058,237,1.00,1.00,0
query_10330,21.417,151,1.00,1.00,0
query_10331,15.953,96,1.00,1.00,0
query_10332,16.777,125,1.00,1.00,0
query_10335,9.537,76,1.00,1.00,0
query_10337,0.78,0,1.00,1.00,0
query_10338,0.887,0,1.00,1.00,0
query_10339,1.586,8,1.00,1.00,0
query_1033,2.708,11,1.00,1.00,0
query_10340,14.219,112,1.00,1.00,0
query_10341,4.345,25,1.00,1.00,0
query_10343,11.868,83,1.00,1.00,0
query_10344,4.693,23,1.00,1.00,0
query_10345,38.47,431,1.00,1.00,0
query_10346,1.576,5,1.00,1.00,0
