query,time,httpCalls,serverTime,overhead,completeness,soundness,errors
query_10174,120.019,5,25141.371215000006,0.43451786041259766,.72,1.00,1
query_10175,72.067,5,14016.626744799996,0.21381378173828125,1.00,1.00,0
query_10176,13.917,1,13905.343327999999,0.24652481079101562,1.00,1.00,0
query_10177,13.81,1,13798.258872,0.21529197692871094,1.00,1.00,0
query_10179,13.88,1,13853.176808,0.27751922607421875,1.00,1.00,0
query_1017,13.89,1,13866.689304,0.21266937255859375,1.00,1.00,0
query_10180,27.901,2,13745.637091999999,0.25463104248046875,1.00,1.00,0
query_10181,13.744,1,13718.38124,0.25653839111328125,1.00,1.00,0
query_10182,14.069,1,14002.440044,0.2713203430175781,1.00,1.00,0
query_10183,13.813,1,13785.314708000002,0.225067138671875,1.00,1.00,0
query_10184,14.01,1,13988.845644,0.18334388732910156,1.00,1.00,0
query_10185,13.815,1,13789.8182,0.2722740173339844,1.00,1.00,0
query_10186,13.663,1,13629.239223999999,0.1983642578125,1.00,1.00,0
query_10187,28.534,2,14149.66574,0.23353099822998047,1.00,1.00,0
query_10188,13.922,1,13892.877543999999,0.2799034118652344,1.00,1.00,0
query_1018,56.334,4,14039.523889999997,0.45484304428100586,1.00,1.00,0
query_10190,13.758,1,13725.08046,0.2300739288330078,1.00,1.00,0
query_10191,120.005,9,14160.78329,0.18516182899475098,1.00,1.00,1
query_10192,13.621,1,13597.215479999999,0.19431114196777344,1.00,1.00,0
query_10193,13.386,1,13362.096596,0.27108192443847656,1.00,1.00,0
query_10195,13.849,1,13825.996764,0.2894401550292969,1.00,1.00,0
query_10196,13.84,1,13813.048984,0.22029876708984375,1.00,1.00,0
query_10199,14.145,1,14128.518672,0.2434253692626953,1.00,1.00,0
query_1019,55.72,4,13921.912274999999,0.2828240394592285,1.00,1.00,0
query_101,13.902,1,13889.0339,0.26106834411621094,1.00,1.00,0
query_10200,13.602,1,13577.869836,0.24175643920898438,1.00,1.00,0
query_10201,13.57,1,13544.01964,0.16736984252929688,1.00,1.00,0
query_10203,14.017,1,13998.839708,0.22172927856445312,1.00,1.00,0
query_10205,13.612,1,13578.948128,0.22459030151367188,1.00,1.00,0
query_10207,14.2,1,14182.849572000001,0.5180835723876953,1.00,1.00,0
query_10209,14.14,1,14113.795908,0.3056526184082031,1.00,1.00,0
query_1020,43.174,3,14020.577522666665,0.18636385599772134,0.00,1.00,0
query_10210,13.569,1,13556.732747999999,0.25582313537597656,1.00,1.00,0
