query,time,httpCalls,nbResults,errors
query_10174,0.286,1,37,0
query_10175,0.944,1,2000,0
query_10176,1.027,1,0,0
query_10177,1.323,1,0,0
query_10179,0.898,1,0,0
query_1017,0.854,1,59,0
query_10180,1.636,1,2000,0
query_10181,2.09,1,0,0
query_10182,1.581,1,339,0
query_10183,1.837,1,4,0
query_10184,1.868,1,0,0
query_10185,2.049,1,2,0
query_10186,0.862,1,47,0
query_10187,0.767,1,1348,0
query_10188,0.551,1,2,0
query_1018,0.818,1,877,0
query_10190,1.406,1,6,0
query_10191,1.215,1,0,0
query_10192,1.452,1,0,0
query_10193,1.107,1,0,0
query_10195,0.813,1,3,0
query_10196,0.564,1,21,0
query_10199,0.57,1,2,0
query_1019,2.876,1,8,0
query_101,0.665,1,0,0
query_10200,0.3,1,0,0
query_10201,0.279,1,0,0
query_10203,0.413,1,29,0
query_10205,0.467,1,49,0
query_10207,1.016,1,1,0
query_10209,0.365,1,2,0
query_1020,0.249,1,2000,0
query_10210,0.196,1,0,0
query_10211,0.231,1,223,0
query_10212,0.255,1,25,0
query_10213,0.663,1,573,0
query_10214,0.826,1,0,0
query_10215,1.102,1,1,0
query_10216,2.131,1,47,0
query_10217,1.115,1,1,0
query_10218,2.002,1,276,0
query_10219,1.299,1,0,0
query_1021,0.809,1,256,0
query_10220,0.803,1,2,0
query_10221,0.334,1,39,0
query_10222,1.207,1,43,0
query_10225,1.652,1,2000,0
query_10226,1.758,1,28,0
query_10227,1.38,1,0,0
query_10229,1.939,1,234,0
query_1022,0.614,1,246,0
query_10230,0.569,1,441,0
query_10231,0.454,1,0,0
query_10232,0.383,1,0,0
query_10234,1.125,1,9,0
query_10235,1.381,1,2000,0
query_10236,1.241,1,16,0
query_10237,0.931,1,649,0
query_10238,0.435,1,0,0
query_1023,0.755,1,56,0
query_10240,1.236,1,161,0
query_10241,1.181,1,607,0
query_10242,0.985,1,23,0
query_10243,0.602,1,2,0
query_10246,0.621,1,0,0
query_10248,1.317,1,42,0
query_10251,0.638,1,1,0
query_10253,0.837,1,485,0
query_10254,1.092,1,23,0
query_10255,0.826,1,0,0
query_10256,0.674,1,1,0
query_10257,1.15,1,5,0
query_10258,0.756,1,0,0
query_10259,0.59,1,17,0
query_1025,0.289,1,0,0
query_10261,0.238,1,1,0
query_10263,0.786,1,485,0
query_10266,1.088,1,127,0
query_10268,2.001,1,2000,0
query_1026,2.246,1,48,0
query_10271,3.123,1,526,0
query_10272,2.006,1,1,0
query_10273,1.907,1,42,0
query_10274,0.858,1,1,0
query_10277,3.417,1,2000,0
query_10279,2.594,1,0,0
query_1027,1.357,1,2,0
query_10280,1.272,1,129,0
query_10281,1.3,1,0,0
query_10282,0.579,1,0,0
query_10283,0.913,1,0,0
query_10284,1.388,1,5,0
query_10285,1.968,1,722,0
query_10286,1.317,1,0,0
query_10287,0.861,1,36,0
query_10288,1.147,1,649,0
query_1028,1.459,1,0,0
query_10291,0.6,1,39,0
query_10292,2.017,1,813,0
query_10293,1.699,1,491,0
query_10295,1.065,1,10,0
query_10297,2.195,1,20,0
query_10298,0.607,1,54,0
query_10299,0.447,1,26,0
query_102,0.56,1,0,0
query_10300,1.68,1,0,0
query_10301,0.849,1,2000,0
query_10302,1.352,1,2000,0
query_10303,1.226,1,1,0
query_10304,0.877,1,1807,0
query_10307,0.246,1,8,0
query_10308,0.837,1,74,0
query_10309,0.945,1,0,0
query_1030,1.188,1,2,0
query_10310,1.02,1,218,0
query_10311,0.86,1,0,0
query_10313,0.567,1,0,0
query_10314,0.734,1,210,0
query_10315,1.145,1,129,0
query_10316,1.698,1,10,0
query_10317,1.155,1,2000,0
query_10318,2.51,1,2000,0
query_10319,1.298,1,129,0
query_1031,1.406,1,9,0
query_10320,1.356,1,0,0
query_10322,1.021,1,33,0
query_10323,0.67,1,6,0
query_10324,0.645,1,2000,0
query_10326,0.927,1,18,0
query_10327,0.195,1,33,0
query_1032,0.44,1,436,0
query_10330,0.831,1,1908,0
query_10331,0.833,1,6,0
query_10332,1.125,1,231,0
query_10335,1.902,1,9,0
query_10337,1.32,1,0,0
query_10338,2.458,1,0,0
query_10339,1.376,1,5,0
query_1033,1.877,1,13,0
query_10340,1.263,1,202,0
query_10341,1.908,1,10,0
query_10343,1.396,1,167,0
query_10344,1.635,1,345,0
query_10345,1.787,1,386,0
query_10346,0.961,1,67,0
