query,time,httpCalls,nbResults,errors
query_10174,1.379,1,37,0
query_10175,0.422,1,2000,0
query_10176,0.607,1,0,0
query_10177,0.274,1,0,0
query_10179,0.339,1,0,0
query_1017,0.289,1,59,0
query_10180,0.506,1,2000,0
query_10181,0.097,1,0,0
query_10182,0.244,1,339,0
query_10183,0.198,1,4,0
query_10184,0.094,1,0,0
query_10185,0.19,1,2,0
query_10186,0.259,1,47,0
query_10187,0.26,1,1348,0
query_10188,0.181,1,2,0
query_1018,0.953,1,877,0
query_10190,0.473,1,6,0
query_10191,0.312,1,0,0
query_10192,0.255,1,0,0
query_10193,0.274,1,0,0
query_10195,0.477,1,3,0
query_10196,0.26,1,21,0
query_10199,0.252,1,2,0
query_1019,2.304,1,8,0
query_101,0.18,1,0,0
query_10200,0.096,1,0,0
query_10201,0.201,1,0,0
query_10203,0.4,1,29,0
query_10205,0.57,1,49,0
query_10207,0.608,1,1,0
query_10209,0.42,1,2,0
query_1020,0.408,1,2000,0
query_10210,0.756,1,0,0
query_10211,0.83,1,223,0
query_10212,0.482,1,25,0
query_10213,0.297,1,573,0
query_10214,0.478,1,0,0
query_10215,1.113,1,1,0
query_10216,0.808,1,47,0
query_10217,0.764,1,1,0
query_10218,0.817,1,276,0
query_10219,1.201,1,0,0
query_1021,0.875,1,256,0
query_10220,0.721,1,2,0
query_10221,0.723,1,39,0
query_10222,1.09,1,43,0
query_10225,0.631,1,2000,0
query_10226,0.707,1,28,0
query_10227,0.799,1,0,0
query_10229,1.111,1,234,0
query_1022,0.528,1,246,0
query_10230,0.29,1,441,0
query_10231,0.202,1,0,0
query_10232,0.228,1,0,0
query_10234,0.167,1,9,0
query_10235,0.7,1,2000,0
query_10236,0.735,1,16,0
query_10237,0.929,1,649,0
query_10238,0.858,1,0,0
query_1023,0.753,1,56,0
query_10240,1.023,1,161,0
query_10241,1.007,1,607,0
query_10242,0.807,1,23,0
query_10243,0.907,1,2,0
query_10246,0.74,1,0,0
query_10248,0.332,1,42,0
query_10251,0.198,1,1,0
query_10253,0.287,1,485,0
query_10254,0.125,1,23,0
query_10255,0.154,1,0,0
query_10256,0.142,1,1,0
query_10257,0.125,1,5,0
query_10258,0.591,1,0,0
query_10259,0.739,1,17,0
query_1025,0.55,1,0,0
query_10261,0.564,1,1,0
query_10263,0.411,1,485,0
query_10266,0.213,1,127,0
query_10268,0.302,1,2000,0
query_1026,0.205,1,48,0
query_10271,0.288,1,526,0
query_10272,0.187,1,1,0
query_10273,0.546,1,42,0
query_10274,0.234,1,1,0
query_10277,0.284,1,2000,0
query_10279,0.223,1,0,0
query_1027,0.229,1,2,0
query_10280,0.291,1,129,0
query_10281,0.166,1,0,0
query_10282,0.109,1,0,0
query_10283,0.162,1,0,0
query_10284,0.105,1,5,0
query_10285,0.193,1,722,0
query_10286,0.097,1,0,0
query_10287,0.161,1,36,0
query_10288,0.219,1,649,0
query_1028,0.213,1,0,0
query_10291,0.568,1,39,0
query_10292,0.493,1,813,0
query_10293,0.249,1,491,0
query_10295,0.131,1,10,0
query_10297,0.109,1,20,0
query_10298,0.122,1,54,0
query_10299,0.106,1,26,0
query_102,0.099,1,0,0
query_10300,0.111,1,0,0
query_10301,0.317,1,2000,0
query_10302,0.267,1,2000,0
query_10303,0.391,1,1,0
query_10304,0.458,1,1807,0
query_10307,0.69,1,8,0
query_10308,0.991,1,74,0
query_10309,1.06,1,0,0
query_1030,0.716,1,2,0
query_10310,0.801,1,218,0
query_10311,0.664,1,0,0
query_10313,0.783,1,0,0
query_10314,0.541,1,210,0
query_10315,0.512,1,129,0
query_10316,0.682,1,853,0
query_10317,0.922,1,2000,0
query_10318,2.837,1,2000,0
query_10319,1.294,1,129,0
query_1031,0.848,1,9,0
query_10320,0.662,1,0,0
query_10322,0.729,1,33,0
query_10323,0.242,1,6,0
query_10324,0.424,1,2000,0
query_10326,0.425,1,18,0
query_10327,0.548,1,33,0
query_1032,0.926,1,436,0
query_10330,0.281,1,1908,0
query_10331,0.363,1,6,0
query_10332,0.804,1,231,0
query_10335,1.157,1,9,0
query_10337,0.52,1,0,0
query_10338,0.431,1,0,0
query_10339,0.773,1,5,0
query_1033,0.259,1,13,0
query_10340,0.432,1,202,0
query_10341,0.181,1,10,0
query_10343,0.234,1,167,0
query_10344,0.238,1,345,0
query_10345,1.173,1,386,0
query_10346,0.346,1,67,0
