query,time,httpCalls,serverTime,errors
query_8047,,0
query_8048,38.385,1302,114.3763440860215,0
query_8049,,0
query_804,96.17,1780,112.3932584269663,0
query_8050,90.14,2743,114.96463725847612,0
query_8051,2.61,70,107.34285714285714,0
query_8052,79.887,2912,105.91037087912088,0
query_8053,,0
query_8054,,0
query_8055,,0
query_8056,0.654,9,110.77777777777777,0
query_8057,0.378,4,132.75,0
query_8058,98.906,3192,112.98840852130326,0
query_8059,,0
query_805,0.785,12,110.91666666666667,0
query_8060,,0
query_8061,3.367,107,104.97196261682242,0
query_8062,9.478,234,111.63247863247864,0
query_8063,0.585,9,116.44444444444444,0
query_8064,0.547,7,98.71428571428571,0
query_8065,,0
query_8066,,0
query_8067,77.504,2472,122.76051779935275,0
query_8068,,0
query_8069,2.16,65,107.6,0
query_806,5.198,175,103.92571428571429,0
query_8070,35.675,892,108.67600896860986,0
query_8071,,0
query_8072,,0
query_8073,80.751,2200,117.75681818181818,0
query_8074,,0
query_8075,,0
query_8076,0.455,7,80.14285714285714,0
query_8077,,0
query_8078,0.243,1,134,0
query_8079,0.233,2,118.5,0
query_807,0.137,3,54,0
query_8080,1.197,34,89.91176470588235,0
query_8081,7.989,215,106.8,0
query_8082,0.278,3,119.33333333333333,0
query_8083,,0
query_8084,6.228,152,124.21052631578948,0
query_8085,0.806,11,148.72727272727272,0
query_8086,,0
query_8087,60.629,2384,143.45805369127515,0
query_8088,115.916,4247,135.3032728985166,0
query_8089,113.945,4092,135.02077223851418,0
query_808,,0
query_8090,66.072,2743,144.4214363835217,0
query_8091,,0
query_8092,36.139,872,113.5045871559633,0
query_8093,4.015,98,114.33673469387755,0
query_8094,,0
query_8095,0.814,15,123.8,0
query_8096,18.011,539,108.3543599257885,0
query_8097,,0
query_8098,89.065,3837,138.80401355225436,0
query_8099,,0
query_809,,0
query_80,27.268,689,128.12191582002902,0
query_8100,0.864,12,155.33333333333334,0
query_8101,0.374,5,122.4,0
query_8102,44.126,1104,129.1856884057971,0
query_8103,107.114,3774,167.03497615262322,0
query_8104,,0
query_8105,49.725,1583,118.09475679090335,0
query_8106,107.18,5269,200.53729360409946,0
query_8107,,0
query_8108,68.845,1913,112.82854155776268,0
query_8109,,0
query_810,112.22,3534,113.04442558007923,0
query_8110,59.174,1931,106.43138270326256,0
query_8111,,0
query_8112,41.246,1722,150.7868757259001,0
query_8113,,0
query_8114,,0
query_8115,3.351,104,110.76923076923077,0
query_8116,,0
query_8117,,0
query_8118,,0
query_8119,77.585,2190,112.58675799086758,0
query_811,0.71,11,107,0
query_8120,,0
query_8121,39.84,1171,107.90264730999147,0
query_8122,0.191,1,122,0
query_8123,118.339,4597,129.18033500108766,0
query_8124,12.337,299,107.88628762541806,0
query_8125,,0
query_8126,44.208,1247,125.90537289494787,0
query_8127,0.391,10,82.3,0
query_8128,22.876,624,126.2724358974359,0
query_8129,,0
query_812,,0
query_8130,,0
query_8131,,0
query_8132,25.664,576,126.05555555555556,0
query_8133,46.384,1208,122.40645695364239,0
query_8134,,0
query_8135,,0
query_8136,98.56,4269,131.91707659873506,0
query_8137,,0
query_8138,,0
query_8139,22.515,674,108.31750741839762,0
query_813,,0
query_8140,5.803,173,103.97687861271676,0
query_8141,72.974,2142,107.1577964519141,0
query_8142,6.634,268,131.5820895522388,0
query_8143,,0
query_8144,101.052,3430,112.56909620991253,0
query_8145,,0
query_8146,,0
query_8147,22.111,576,105.06423611111111,0
query_8148,,0
query_8149,,0
query_814,2.611,58,111.12068965517241,0
query_8150,0.439,10,164.7,0
query_8151,28.616,1043,116.47171620325983,0
query_8152,,0
query_8153,5.177,96,130.26041666666666,0
query_8154,,0
query_8155,12.751,340,106.6470588235294,0
query_8156,,0
query_8157,0.461,10,161.5,0
query_8158,36.614,1195,108.69623430962343,0
query_8159,82.952,3668,133.8301526717557,0
query_815,,0
query_8160,0.226,3,124.66666666666667,0
query_8161,52.666,1730,110.97919075144509,0
query_8162,66.552,2202,114.53723887375114,0
query_8163,1.648,48,93.97916666666667,0
query_8164,0.501,10,156,0
query_8165,0.498,7,83.28571428571429,0
query_8166,,0
query_8167,1.464,34,108.3529411764706,0
query_8168,0.278,7,57.285714285714285,0
query_8169,5.013,126,111.84920634920636,0
query_816,0.278,1,122,0
query_8170,0.185,3,93,0
query_8171,11.008,294,108.78571428571429,0
query_8172,40.488,1029,112.43731778425656,0
query_8173,0.735,23,95.17391304347827,0
query_8174,0.476,10,171.2,0
query_8175,55.019,1750,111.88914285714286,0
query_8176,,0
query_8177,8.866,291,109.23024054982818,0
query_8178,,0
query_8179,,0
query_817,31.444,940,106.50744680851064,0
query_8180,0.277,3,126.66666666666667,0
query_8181,1.149,27,106.25925925925925,0
query_8182,0.284,8,124.4,0
query_8183,35.077,1123,113.68744434550311,0
query_8184,0.157,1,126,0
query_8185,0.178,4,57.25,0
query_8186,55.806,2443,169.62136717151043,0
query_8187,0.092,4,57.25,0
query_8188,88.25,3657,148.51189499589827,0
query_8189,76.219,3078,148.37816764132555,0
query_818,,0
query_8190,,0
query_8191,105.613,3731,129.73331546502277,0
query_8192,6.191,140,108.79285714285714,0
query_8193,,0
