query,time,httpCalls,serverTime,errors
query_10174,104.072,6873,73.6669576604103,0
query_10175,55.007,3442,59.43724578733295,0
query_10176,0.37,6,102,0
query_10177,1.074,50,62.32,0
query_10179,0.355,6,133.5,0
query_1017,2.273,128,59.8984375,0
query_10180,19.528,1168,59.017979452054796,0
query_10181,0.337,8,69.5,0
query_10182,22.998,1075,60.21116279069768,0
query_10183,3.275,189,59.44973544973545,0
query_10184,0.424,8,93.875,0
query_10185,0.555,9,88.22222222222223,0
query_10186,0.994,49,58.91836734693877,0
query_10187,35.257,2333,59.141020145735105,0
query_10188,24.568,1312,58.43368902439025,0
query_1018,66.076,4459,70.59991029378784,0
query_10190,1.382,58,59.08620689655172,0
query_10191,230.581,15165,56.913353115727006,0
query_10192,0.2,4,66.25,0
query_10193,0.118,5,61,0
query_10195,23.215,1308,57.62232415902141,0
query_10196,15.95,1043,64.8542665388303,0
query_10199,0.408,12,68.66666666666667,0
query_1019,49.983,2649,59.063042657606644,0
query_101,4.714,229,57.89956331877729,0
query_10200,2.352,102,60.34313725490196,0
query_10201,0.2,3,58.333333333333336,0
query_10203,4.109,245,57.3469387755102,0
query_10205,4.091,286,76.8006993006993,0
query_10207,23.135,1547,61.23141564318035,0
query_10209,10.352,613,57.1468189233279,0
query_1020,26.584,1705,57.603519061583576,0
query_10210,0.225,6,66.83333333333333,0
query_10211,118.714,6322,57.423441948750394,0
query_10212,37.203,2742,80.64514952589352,0
query_10213,55.536,3361,57.532282058911036,0
query_10214,0.18,8,69.2,0
query_10215,0.152,1,57,0
query_10216,66.543,4571,71.08510172828703,0
query_10217,0.121,1,55,0
query_10218,36.908,1904,60.671743697478995,0
query_10219,240.389,15165,58.78687767886581,0
query_1021,4.043,205,57.68780487804878,0
query_10220,20.357,1087,57.25758969641215,0
query_10221,62.059,4219,71.32519554396777,0
query_10222,1.864,107,57.60747663551402,0
query_10225,225.088,15157,56.37032394273273,0
query_10226,6.641,368,62.11141304347826,0
query_10227,0.129,2,62,0
query_10229,3.411,180,57.81111111111111,0
query_1022,5.156,253,57.90909090909091,0
query_10230,231.521,12159,56.66831153877786,0
query_10231,0.135,5,65,0
query_10232,0.283,6,85.16666666666667,0
query_10234,26.822,1375,58.658181818181816,0
query_10235,27.769,1648,61.41868932038835,0
query_10236,1.35,61,65.1639344262295,0
query_10237,197.551,9727,60.20006168397245,0
query_10238,56.604,3408,60.68573943661972,0
query_1023,45.129,2164,65.44223659889094,0
query_10240,108.82,6762,59.38036083998817,0
query_10241,198.173,11926,58.41321482475264,0
query_10242,1.173,63,57.55555555555556,0
query_10243,23.684,1312,57.46341463414634,0
query_10246,0.112,1,57,0
query_10248,29.765,1970,56.27258883248731,0
query_10251,0.175,1,58,0
query_10253,69.745,3920,59.54668367346939,0
query_10254,23.836,1287,61.18570318570318,0
query_10255,0.306,5,90.2,0
query_10256,2.723,113,63,0
query_10257,63.054,3608,60.244456762749444,0
query_10258,0.168,5,71.8,0
query_10259,18.668,1135,69.70925110132158,0
query_1025,0.373,10,141.6,0
query_10261,0.249,3,66.33333333333333,0
query_10263,70.615,3920,60.19770408163265,0
query_10266,131.871,7477,60.19352681556774,0
query_10268,54.726,3365,59.486181277860325,0
query_1026,1.397,74,59.770270270270274,0
query_10271,153.332,7313,59.21919868726925,0
query_10272,0.148,1,62,0
query_10273,31.414,1970,58.33147208121827,0
query_10274,0.372,7,69.85714285714286,0
query_10277,54.44,3458,57.99305957200694,0
query_10279,0.311,7,74.57142857142857,0
query_1027,19.457,887,59.726042841037206,0
query_10280,3.709,209,59.27272727272727,0
query_10281,0.257,6,97,0
query_10282,0.109,5,62,0
query_10283,0.341,6,90.16666666666667,0
query_10284,61.956,3608,59.011917960088695,0
query_10285,18.604,1180,58.86101694915254,0
query_10286,0.574,14,85.07142857142857,0
query_10287,25.445,1591,67.04839723444374,0
query_10288,185.118,9727,56.893492340906754,0
query_1028,0.227,4,70.25,0
query_10291,61.659,4219,71.14813936951884,0
query_10292,107.709,6674,61.39751273599041,0
query_10293,60.208,3533,57.613925842060574,0
query_10295,4.268,194,58.29381443298969,0
query_10297,79.177,4541,57.25456947808853,0
query_10298,24.108,1583,56.92987997473152,0
query_10299,22.186,1285,57.498832684824905,0
query_102,75.127,4129,57.80019375151368,0
query_10300,0.136,1,57,0
query_10301,51.819,3230,56.65046439628483,0
query_10302,24.819,1580,56.48544303797468,0
query_10303,0.192,3,60,0
query_10304,137.283,9234,56.036170673597574,0
query_10307,6.285,426,82.55633802816901,0
query_10308,95.768,6759,84.63249001331558,0
query_10309,0.216,3,60.333333333333336,0
query_1030,11.227,663,57.42986425339367,0
query_10310,17.395,939,57.20660276890309,0
query_10311,0.266,6,69.66666666666667,0
query_10313,0.344,10,134.1,0
query_10314,4.26,202,58.386138613861384,0
query_10315,21.242,1176,57.24659863945578,0
query_10316,13.227,863,56.373117033603705,0
query_10317,39.953,2613,57.401836969001145,0
query_10318,73.936,3902,57.3257303946694,0
query_10319,3.28,192,57.604166666666664,0
query_1031,31.365,1846,61.34615384615385,0
query_10320,0.14,3,63,0
query_10322,34.631,1830,59.11147540983607,0
query_10323,33.683,1902,60.421135646687695,0
query_10324,50.044,3309,56.46116651556361,0
query_10326,0.534,18,70.27777777777777,0
query_10327,79.019,6181,88.17764115838861,0
query_1032,63.723,4093,70.88565844124115,0
query_10330,41.144,2276,57.294376098418276,0
query_10331,39.167,2522,56.63084853291039,0
query_10332,34.104,1801,60.11049416990561,0
query_10335,23.252,1140,57.964035087719296,0
query_10337,0.137,4,72,0
query_10338,0.129,8,66,0
query_10339,1.907,100,61.05,0
query_1033,2.855,122,60.557377049180324,0
query_10340,30.157,1647,61.31754705525197,0
query_10341,6.292,362,58.42265193370166,0
query_10343,22.563,1250,56.844,0
query_10344,5.443,350,56.50857142857143,0
query_10345,189.302,10100,56.69990099009901,0
query_10346,1.25,69,56.46376811594203,0
