query,time,httpCalls,serverTime,errors
query_10174,150.611,6868,103.21753057658707,0
query_10175,72.583,3442,77.19320162696107,0
query_10176,0.934,6,239.33333333333334,0
query_10177,1.654,50,84.48,0
query_10179,0.913,6,281.6666666666667,0
query_1017,3.25,128,75.6875,0
query_10180,24.062,1168,71.68407534246575,0
query_10181,1.003,8,200.25,0
query_10182,27.97,1075,72.44558139534884,0
query_10183,4.338,189,71.05820105820106,0
query_10184,0.893,8,215.625,0
query_10185,0.992,9,190.66666666666666,0
query_10186,1.648,49,75,0
query_10187,43.96,2333,71.56965280754393,0
query_10188,28.995,1312,70.07393292682927,0
query_1018,84.157,4457,89.21898137760826,0
query_10190,2.369,58,87.12068965517241,0
query_10191,288.091,15165,69.92640949554897,0
query_10192,0.835,4,200.5,0
query_10193,0.519,5,85,0
query_10195,28.441,1308,71.03822629969419,0
query_10196,20.494,1043,80.32310642377756,0
query_10199,0.985,12,147.5,0
query_1019,61.567,2649,71.34956587391468,0
query_101,6.01,229,71.67685589519651,0
query_10200,3.348,102,79.17647058823529,0
query_10201,0.77,3,158,0
query_10203,5.534,245,72.18775510204081,0
query_10205,5.342,286,92.03146853146853,0
query_10207,28.571,1547,75.4983839689722,0
query_10209,13.717,613,72.88743882544861,0
query_1020,39.152,1705,82.67038123167156,0
query_10210,0.778,6,208,0
query_10211,144.232,6322,69.98750395444479,0
query_10212,45.033,2742,95.06163384390956,0
query_10213,69.74,3361,71.73222255281166,0
query_10214,0.403,8,89,0
query_10215,0.428,1,74,0
query_10216,84.128,4568,84.80538528896672,0
query_10217,0.41,1,63,0
query_10218,44.781,1904,72.77731092436974,0
query_10219,286.434,15165,69.58720738542696,0
query_1021,5.292,205,73.64878048780488,0
query_10220,24.746,1087,70.01563937442502,0
query_10221,78.572,4219,85.44844749940744,0
query_10222,2.729,107,72.41121495327103,0
query_10225,282.993,15157,69.11341294451408,0
query_10226,8.535,368,74.8913043478261,0
query_10227,0.445,2,79,0
query_10229,4.673,180,73.68888888888888,0
query_1022,6.738,253,72.9209486166008,0
query_10230,274.554,12159,67.5287441401431,0
query_10231,0.468,5,87,0
query_10232,0.82,6,256.5,0
