query,time,httpCalls,serverTime,errors
query_10174,230.961,6868,154.2162201514269,0
query_10175,153.885,3442,160.84747239976758,0
query_10176,3.367,6,873.3333333333334,0
query_10177,4.424,50,175.54,0
query_10179,3.057,6,890.6666666666666,0
query_1017,6.986,128,148.0625,0
query_10180,52.413,1168,142.6763698630137,0
query_10181,3.545,8,707.5,0
query_10182,55.816,1075,136.89488372093024,0
query_10183,8.786,189,133.79365079365078,0
query_10184,3.276,8,848.25,0
query_10185,3.455,9,638.4444444444445,0
query_10186,4.391,49,145.79591836734693,0
query_10187,93.073,2333,131.7663951993142,0
query_10188,60.231,1312,136.09375,0
query_1018,154.345,4452,168.15655884995508,0
query_10190,5.453,58,165.32758620689654,0
query_10191,445.286,15165,98.17560171447411,0
query_10192,1.46,4,303.75,0
query_10193,1.193,5,171,0
query_10195,38.227,1308,91.99159021406727,0
query_10196,25.929,1043,102.20901246404603,0
query_10199,1.691,12,300.0833333333333,0
query_1019,82.725,2649,95.09777274443186,0
query_101,8.006,229,93.43231441048034,0
query_10200,4.36,102,102.80392156862744,0
query_10201,1.371,3,221,0
query_10203,7.801,245,95.69795918367348,0
query_10205,7.601,286,118.73776223776224,0
query_10207,36.503,1547,96.62443438914028,0
query_10209,19.141,613,96.70799347471451,0
query_1020,62.36,1705,122.81231671554252,0
query_10210,1.856,6,482.3333333333333,0
query_10211,187.786,6322,89.11388801012338,0
query_10212,56.992,2743,118.37440758293839,0
query_10213,95.999,3361,97.82951502529009,0
query_10214,0.594,8,92,0
query_10215,0.782,1,103,0
query_10216,113.862,4568,111.65586690017513,0
query_10217,0.651,1,86,0
query_10218,58.77,1904,96.48529411764706,0
query_10219,404.302,15165,92.70478074513683,0
query_1021,7.722,205,106.72682926829269,0
query_10220,33.194,1087,93.00091996320147,0
query_10221,106.536,4219,112.9976297700877,0
query_10222,3.971,107,100.69158878504673,0
query_10225,400.042,15157,90.25427195355282,0
query_10226,11.122,368,97.30163043478261,0
query_10227,0.878,2,95,0
query_10229,6.488,180,100.67777777777778,0
query_1022,8.745,253,95.27272727272727,0
query_10230,339.586,12159,85.17172464840858,0
query_10231,0.87,5,118,0
query_10232,1.522,6,526.3333333333334,0
query_10234,42.694,1375,90.912,0
query_10235,60.87,1648,122.74696601941747,0
query_10236,3.05,61,119.57377049180327,0
query_10237,279.852,9727,87.46766731777527,0
query_10238,91.367,3408,91.5155516431925,0
query_1023,69.177,2164,99.36876155268023,0
query_10240,153.685,6762,86.19136350192251,0
query_10241,321.716,11926,88.90055341271172,0
query_10242,3.111,63,108.74603174603175,0
query_10243,39.338,1312,91.87271341463415,0
query_10246,0.635,1,89,0
query_10248,46.706,1970,87.78375634517766,0
query_10251,0.869,1,87,0
query_10253,102.165,3920,90.37372448979592,0
query_10254,37.882,1287,92.87878787878788,0
query_10255,2.003,5,646,0
query_10256,5.583,113,124.95575221238938,0
query_10257,102.031,3608,92.1019955654102,0
query_10258,0.988,5,107,0
query_10259,28.49,1135,104.431718061674,0
query_1025,2.379,10,870.4,0
query_10261,1.623,3,272.6666666666667,0
query_10263,97.546,3920,86.2265306122449,0
query_10266,193.222,7477,88.96803530827871,0
query_10268,96.306,3365,105.06627043090639,0
query_1026,3.023,74,105.16216216216216,0
query_10271,231.328,7313,88.60303568986735,0
query_10272,0.839,1,88,0
query_10273,47.575,1970,89.18223350253807,0
query_10274,2.077,7,447.14285714285717,0
query_10277,100.136,3458,105.95141700404858,0
query_10279,1.641,7,393.2857142857143,0
query_1027,28.18,887,89.68771138669673,0
query_10280,6.817,209,99.26794258373205,0
query_10281,1.507,6,539.3333333333334,0
query_10282,0.895,5,88,0
query_10283,1.672,6,535.6666666666666,0
query_10284,99.304,3608,89.11058758314856,0
query_10285,33.599,1180,95.82033898305085,0
query_10286,2.031,14,317.7142857142857,0
query_10287,37.773,1591,99.4186046511628,0
query_10288,277.485,9727,86.87992186696823,0
query_1028,1.605,4,463.75,0
query_10291,104.078,4219,110.60274946669827,0
query_10292,181.811,6679,101.62045216349753,0
query_10293,125.078,3533,106.19473535239173,0
query_10295,7.264,194,99.26288659793815,0
query_10297,127.204,4541,88.31270645232328,0
query_10298,41.422,1583,88.08149084017688,0
query_10299,35.413,1285,87.04202334630351,0
query_102,139.488,4129,108.06345362073141,0
query_10300,1.035,1,92,0
query_10301,101.147,3230,101.76191950464396,0
query_10302,45.961,1580,99.57784810126583,0
query_10303,1.503,3,269.3333333333333,0
query_10304,205.317,9234,84.49231102447477,0
query_10307,11.934,426,144.81220657276995,0
query_10308,161.935,6757,143.94849785407726,0
query_10309,1.598,3,280,0
query_1030,19.792,663,94.23831070889895,0
query_10310,28.428,939,90.0713525026624,0
query_10311,1.694,6,599.1666666666666,0
query_10313,2.178,10,838.5,0
query_10314,7.378,202,98.35643564356435,0
query_10315,34.417,1176,90.71598639455782,0
query_10316,23.926,863,91.00811123986095,0
query_10317,99.128,2613,126.06084959816303,0
query_10318,126.955,3902,98.21578677601231,0
query_10319,6.252,192,98.02083333333333,0
query_1031,53.313,1846,99.04225352112677,0
query_10320,0.899,3,103,0
query_10322,54.18,1830,92.0775956284153,0
query_10323,55.593,1902,95.45846477392219,0
query_10324,95.933,3309,106.39588999697794,0
query_10326,2.104,18,231,0
query_10327,133.67,6185,151.82538399353274,0
query_1032,98.725,4093,109.56559980454435,0
query_10330,67.792,2276,91.43057996485061,0
query_10331,62.772,2522,89.18913560666138,0
query_10332,52.542,1801,90.45807884508606,0
query_10335,37.269,1140,97.08508771929824,0
query_10337,0.899,4,107,0
query_10338,0.723,8,105,0
query_10339,3.979,100,116.75,0
query_1033,6.092,122,126.59016393442623,0
query_10340,47.047,1647,94.7043108682453,0
query_10341,10.432,362,88.7182320441989,0
query_10343,34.964,1250,87.4528,0
query_10344,10.104,350,90.25428571428571,0
query_10345,279.1,10100,86.1069306930693,0
query_10346,3.266,69,104.92753623188406,0
