query,time,httpCalls,serverTime,errors
query_10174,210.573,6873,142.85406663756729,0
query_10175,137.381,3442,144.0714700755375,0
query_10176,2.623,6,606.3333333333334,0
query_10177,4.206,50,172,0
query_10179,2.579,6,915.8333333333334,0
query_1017,6.21,128,137.0625,0
query_10180,46.225,1168,128.24486301369862,0
query_10181,2.757,8,529.5,0
query_10182,49.873,1075,123.45023255813953,0
query_10183,7.704,189,119.55026455026454,0
query_10184,2.793,8,669.625,0
query_10185,2.835,9,565.8888888888889,0
query_10186,3.737,49,134.6326530612245,0
query_10187,79.359,2333,115.59494213459065,0
query_10188,51.197,1312,115.4420731707317,0
query_1018,137.405,4450,149.39438202247192,0
query_10190,4.532,58,152.67241379310346,0
query_10191,548.172,15165,116.58265743488296,0
query_10192,2.875,4,659,0
query_10193,1.448,5,162,0
query_10195,53.483,1308,122.96024464831804,0
query_10196,33.986,1043,132.3346116970278,0
query_10199,2.947,12,389.5833333333333,0
query_1019,113.991,2649,127.38165345413364,0
query_101,11.147,229,130.80786026200875,0
query_10200,6.649,102,156.01960784313727,0
query_10201,2.822,3,554.6666666666666,0
query_10203,10.574,245,125.55918367346939,0
query_10205,10.631,286,160.41608391608392,0
query_10207,49.312,1547,130.32643826761475,0
query_10209,26.944,613,130.7243066884176,0
query_1020,97.999,1705,181.20175953079178,0
query_10210,1.914,6,450,0
query_10211,177.056,6322,85.11546978804176,0
query_10212,54.971,2743,114.43492526430916,0
query_10213,88.995,3361,90.79589407914311,0
query_10214,0.534,8,99,0
query_10215,0.423,1,68,0
query_10216,107.729,4571,106.95799606213083,0
query_10217,0.677,1,95,0
query_10218,54.22,1904,87.7626050420168,0
query_10219,367.946,15165,85.5225848994395,0
query_1021,7.15,205,95.44390243902438,0
query_10220,29.81,1087,83.21159153633855,0
query_10221,96.614,4219,103.28798293434463,0
query_10222,3.534,107,91.71028037383178,0
query_10225,356.824,15157,83.26819291416507,0
query_10226,10.42,368,91.27989130434783,0
query_10227,0.704,2,85,0
query_10229,5.727,180,92.16111111111111,0
query_1022,7.877,253,84.88932806324111,0
query_10230,321.773,12159,80.23636812237848,0
query_10231,0.783,5,110,0
query_10232,1.535,6,521.6666666666666,0
query_10234,39.39,1375,84.65018181818182,0
query_10235,53.445,1648,110.60133495145631,0
query_10236,2.953,61,114.27868852459017,0
query_10237,262.288,9727,82.64305541276858,0
query_10238,85.311,3408,85.96038732394366,0
query_1023,65.553,2164,94.19870609981515,0
query_10240,146.424,6762,82.95045844424726,0
query_10241,300.361,11926,85.10699312426631,0
query_10242,2.699,63,102.74603174603175,0
query_10243,36.224,1312,86.25228658536585,0
query_10246,0.751,1,92,0
query_10248,43.992,1970,83.21827411167513,0
query_10251,0.826,1,93,0
query_10253,95.702,3920,84.39260204081633,0
query_10254,35.018,1287,86.98057498057499,0
query_10255,1.576,5,415.6,0
query_10256,5.228,113,120.31858407079646,0
query_10257,93.918,3608,86.2549889135255,0
query_10258,0.757,5,87,0
query_10259,26.598,1135,98.00704845814978,0
query_1025,1.985,10,644.3,0
query_10261,1.297,3,228,0
query_10263,93.843,3920,82.87423469387755,0
query_10266,183.127,7477,84.78146315367125,0
query_10268,88.282,3365,96.63774145616642,0
query_1026,2.774,74,95.54054054054055,0
query_10271,216.076,7313,83.61452208396007,0
query_10272,0.659,1,90,0
query_10273,43.778,1970,83.24467005076143,0
query_10274,1.654,7,336.85714285714283,0
query_10277,93.684,3458,99.43609022556392,0
query_10279,1.522,7,422.7142857142857,0
query_1027,27.096,887,86.38105975197294,0
query_10280,6.367,209,93.05263157894737,0
query_10281,1.5,6,515,0
query_10282,0.775,5,89,0
query_10283,1.332,6,503.1666666666667,0
query_10284,94.13,3608,86.28769401330376,0
query_10285,30.154,1180,88.10677966101694,0
