query,time,httpCalls,serverTime,errors
query_10174,174.219,6873,119.04815946457151,0
query_10175,109.334,3442,116.13654851830331,0
query_10176,1.844,6,528.5,0
query_10177,3.063,50,127.32,0
query_10179,1.831,6,622,0
query_1017,4.867,128,108.15625,0
query_10180,36.358,1168,103.78082191780823,0
query_10181,2.127,8,412.5,0
query_10182,41.012,1075,103.3906976744186,0
query_10183,6.221,189,98.08994708994709,0
query_10184,2.022,8,503.25,0
query_10185,2.211,9,425,0
query_10186,2.861,49,112.16326530612245,0
query_10187,65.797,2333,98.09772824689242,0
query_10188,42.047,1312,97.0373475609756,0
query_1018,116.117,4454,126.40255949708127,0
query_10190,3.835,58,126.91379310344827,0
query_10191,440.114,15165,96.89541707879987,0
query_10192,1.975,4,490.75,0
query_10193,1.11,5,140,0
query_10195,41.885,1308,99.26681957186544,0
query_10196,27.011,1043,106.06807286673059,0
query_10199,2.204,12,296.0833333333333,0
query_1019,90.937,2649,103.38807097017742,0
query_101,8.783,229,101.66812227074236,0
query_10200,5.218,102,117.55882352941177,0
query_10201,1.921,3,384,0
query_10203,8.706,245,106.13061224489796,0
query_10205,8.393,286,130.7937062937063,0
query_10207,39.692,1547,104.13186813186813,0
query_10209,21.138,613,105.09951060358891,0
query_1020,71.939,1705,138.40058651026393,0
query_10210,1.96,6,523.1666666666666,0
query_10211,185.833,6322,88.03021195824107,0
query_10212,47.948,2743,101.22420707254831,0
query_10213,77.187,3361,79.52097590002975,0
query_10214,0.576,8,82,0
query_10215,0.586,1,85,0
query_10216,92.449,4571,92.32706191205426,0
query_10217,0.534,1,83,0
query_10218,47.735,1904,78.05672268907563,0
query_10219,316.617,15165,75.07636003956479,0
query_1021,6.001,205,81.0780487804878,0
query_10220,26.541,1087,75.83440662373505,0
query_10221,85.198,4219,92.06399620763214,0
query_10222,3.004,107,78.5233644859813,0
query_10225,311.856,15157,74.46269050603682,0
query_10226,9.31,368,81.22010869565217,0
query_10227,0.522,2,75,0
query_10229,5.07,180,82.61666666666666,0
query_1022,7.335,253,81.18577075098814,0
query_10230,292.718,12159,72.50760753351427,0
query_10231,0.581,5,103,0
query_10232,1.224,6,396.1666666666667,0
query_10234,34.82,1375,76.93163636363636,0
query_10235,44.027,1648,93.26152912621359,0
query_10236,2.206,61,91.50819672131148,0
query_10237,236.259,9727,73.90264213015318,0
query_10238,73.3,3408,76.0099765258216,0
query_1023,57.468,2164,82.68715341959334,0
query_10240,129.29,6762,73.23572907423839,0
query_10241,260.417,11926,75.30320308569512,0
query_10242,2.186,63,83.71428571428571,0
query_10243,31.716,1312,76.79268292682927,0
query_10246,0.558,1,76,0
query_10248,38.773,1970,73.37055837563452,0
query_10251,0.501,1,74,0
query_10253,83.766,3920,73.07015306122449,0
query_10254,30.047,1287,76.61227661227662,0
query_10255,1.033,5,274.4,0
query_10256,4.264,113,96.21238938053098,0
query_10257,80.399,3608,75.41463414634147,0
query_10258,0.531,5,85,0
query_10259,23.303,1135,85.33656387665198,0
query_1025,1.468,10,569.4,0
query_10261,1.032,3,220.33333333333334,0
query_10263,84.259,3920,73.37576530612245,0
query_10266,162.623,7477,75.30279523873212,0
query_10268,77.433,3365,84.4335809806835,0
query_1026,2.509,74,86.36486486486487,0
query_10271,192.691,7313,75.27676740051962,0
query_10272,0.617,1,73,0
query_10273,38.399,1970,73.05329949238579,0
query_10274,1.121,7,228.71428571428572,0
query_10277,79.218,3458,84.12232504337767,0
query_10279,1.133,7,315.2857142857143,0
query_1027,24.167,887,76.22773393461105,0
query_10280,5.165,209,77.27272727272727,0
query_10281,0.875,6,233,0
query_10282,0.496,5,87,0
query_10283,0.984,6,323,0
query_10284,79.83,3608,74.9298780487805,0
query_10285,24.885,1180,75.37118644067796,0
query_10286,1.273,14,167.78571428571428,0
query_10287,32.061,1591,83.76869893148962,0
query_10288,235.184,9727,73.51166855145472,0
query_1028,0.984,4,247.25,0
query_10291,85.495,4219,92.10547523109742,0
query_10292,147.835,6680,83.28278443113773,0
query_10293,94.887,3533,84.01245400509482,0
query_10295,5.955,194,78.79896907216495,0
query_10297,104.227,4541,74.91037216472142,0
query_10298,33.919,1583,75.01200252684775,0
query_10299,29.358,1285,75.19221789883268,0
query_102,108.753,4129,84.16129813514168,0
query_10300,0.478,1,75,0
query_10301,80.434,3230,82.3077399380805,0
query_10302,36.719,1580,80.55886075949367,0
query_10303,1.06,3,196.66666666666666,0
query_10304,175.245,9234,72.67164825644358,0
query_10307,9.561,426,119.5774647887324,0
query_10308,132.668,6759,117.58854860186418,0
query_10309,1.046,3,205.33333333333334,0
query_1030,16.068,663,78.79336349924586,0
query_10310,22.923,939,75.67305644302449,0
query_10311,1.037,6,357.5,0
query_10313,1.525,10,577.2,0
query_10314,6.07,202,81.44059405940594,0
query_10315,28.352,1176,76.58928571428571,0
query_10316,18.974,863,76.1784472769409,0
query_10317,69.915,2613,94.09797168006124,0
query_10318,103.924,3902,79.7191184008201,0
query_10319,4.818,192,80.30208333333333,0
query_1031,43.737,1846,81.62080173347779,0
query_10320,0.583,3,87,0
query_10322,45.558,1830,77.30983606557378,0
query_10323,46.368,1902,79.77917981072555,0
query_10324,76.605,3309,85.13448171653067,0
query_10326,1.435,18,175.88888888888889,0
query_10327,106.864,6185,119.86919967663702,0
query_1032,82.977,4093,91.93818714879062,0
query_10330,55.638,2276,77.0896309314587,0
query_10331,53.013,2522,76.55868358445679,0
query_10332,45.178,1801,78.0388672959467,0
query_10335,31.451,1140,80.21754385964913,0
query_10337,0.548,4,91,0
query_10338,0.563,8,90,0
query_10339,3.211,100,93.55,0
query_1033,4.747,122,106.00819672131148,0
query_10340,40.063,1647,79.9738919247116,0
query_10341,8.671,362,77.50552486187846,0
query_10343,29.347,1250,74.8056,0
query_10344,8.092,350,75.65142857142857,0
query_10345,239.223,10100,72.59851485148515,0
query_10346,2.354,69,80.82608695652173,0
