query,time,httpCalls,serverTime,errors
query_10174,124.385,6878,86.46859552195406,0
query_10175,68.967,3442,72.64991284137129,0
query_10176,0.772,6,194.83333333333334,0
query_10177,1.772,50,79.44,0
query_10179,0.696,6,234.5,0
query_1017,3.175,128,73.5859375,0
query_10180,23.634,1168,69.45119863013699,0
query_10181,0.747,8,129.25,0
query_10182,27.021,1075,70.14790697674418,0
query_10183,4.077,189,67.87301587301587,0
query_10184,0.886,8,188.5,0
query_10185,0.948,9,173.44444444444446,0
query_10186,1.516,49,72.46938775510205,0
query_10187,42.226,2333,68.87012430347193,0
query_10188,28.162,1312,68.13414634146342,0
query_1018,80.394,4460,85.32757847533632,0
query_10190,2.199,58,77,0
query_10191,274.57,15165,67.28229475766568,0
query_10192,0.47,4,125.75,0
query_10193,0.336,5,78,0
query_10195,26.727,1308,65.53516819571865,0
query_10196,18.944,1043,73.79482262703739,0
query_10199,0.656,12,116.83333333333333,0
query_1019,58.477,2649,67.67157417893544,0
query_101,5.727,229,67.92576419213974,0
query_10200,2.99,102,70.44117647058823,0
query_10201,0.499,3,120,0
query_10203,4.912,245,66.42040816326531,0
query_10205,4.914,286,85.06993006993007,0
query_10207,26.856,1547,70.10277957336781,0
query_10209,12.382,613,66.75856443719412,0
query_1020,33.887,1705,72.36304985337243,0
query_10210,0.502,6,147.5,0
query_10211,135.702,6322,65.23663397658969,0
query_10212,42.262,2744,88.9048833819242,0
query_10213,64.601,3361,66.1100862838441,0
query_10214,0.26,8,77,0
query_10215,0.272,1,57,0
query_10216,78.16,4568,79.6440455341506,0
query_10217,0.371,1,70,0
query_10218,41.64,1904,67.96533613445378,0
query_10219,264.598,15165,64.79235080778108,0
query_1021,5.055,205,68.05365853658536,0
query_10220,23.626,1087,64.89328426862926,0
query_10221,72.288,4219,79.65299834083906,0
query_10222,2.448,107,67.95327102803738,0
query_10225,260.685,15157,64.52404829451739,0
query_10226,7.79,368,68.70108695652173,0
query_10227,0.315,2,68,0
query_10229,4.296,180,69.17222222222222,0
query_1022,6.345,253,67.9209486166008,0
query_10230,263.456,12159,63.78937412616169,0
query_10231,0.246,5,78,0
query_10232,0.563,6,173.5,0
query_10234,30.227,1375,65.54545454545455,0
query_10235,32.26,1648,71.35072815533981,0
query_10236,1.707,61,74.93442622950819,0
query_10237,210.559,9727,64.26626914773311,0
query_10238,61.083,3408,65.2074530516432,0
query_1023,49.26,2164,70.11367837338263,0
query_10240,115.459,6762,63.47855664004732,0
query_10241,219.772,11926,64.91187321817877,0
query_10242,1.852,63,73.31746031746032,0
query_10243,27.733,1312,65.89557926829268,0
query_10246,0.31,1,67,0
query_10248,34.766,1970,63.608629441624366,0
query_10251,0.26,1,71,0
query_10253,76.168,3920,64.37755102040816,0
query_10254,25.52,1287,65.3053613053613,0
query_10255,0.624,5,203.8,0
query_10256,3.278,113,74.4424778761062,0
query_10257,67.234,3608,64.94567627494457,0
query_10258,0.293,5,73,0
query_10259,20.068,1135,73.65814977973568,0
query_1025,0.823,10,329.3,0
query_10261,0.403,3,79.33333333333333,0
query_10263,74.913,3920,63.786989795918366,0
query_10266,142.691,7477,64.94155409923766,0
query_10268,62.829,3365,67.95453194650817,0
query_1026,1.824,74,70.85135135135135,0
query_10271,168.066,7313,65.15752769041433,0
query_10272,0.284,1,68,0
query_10273,35.01,1970,64.00558375634517,0
query_10274,0.746,7,142.14285714285714,0
query_10277,63.929,3458,67.28311162521689,0
query_10279,0.561,7,173,0
query_1027,21.413,887,65.32356257046223,0
query_10280,4.205,209,65.44497607655502,0
query_10281,0.694,6,206.83333333333334,0
query_10282,0.196,5,76,0
query_10283,0.454,6,138.83333333333334,0
query_10284,68.367,3608,65.27328159645232,0
query_10285,20.746,1180,64.9822033898305,0
query_10286,0.838,14,122.35714285714286,0
query_10287,28.142,1591,73.07542426147077,0
query_10288,211.679,9727,64.32651382749049,0
query_1028,0.46,4,145.5,0
query_10291,71.886,4219,79.02465039108793,0
query_10292,125.555,6677,70.1767260745844,0
query_10293,75.565,3533,68.46589300877442,0
query_10295,5.152,194,67.9278350515464,0
query_10297,91.391,4541,64.96102180136533,0
query_10298,27.654,1583,64.4131396083386,0
query_10299,25.734,1285,65.86459143968871,0
query_102,89.569,4129,68.27948655848874,0
query_10300,0.324,1,72,0
query_10301,64.204,3230,67.13962848297214,0
query_10302,29.701,1580,65.35126582278481,0
query_10303,0.342,3,70.66666666666667,0
query_10304,158.048,9234,63.29272254710851,0
query_10307,7.823,426,96.84976525821597,0
query_10308,112.085,6757,98.43628829362143,0
query_10309,0.642,3,138,0
query_1030,13.192,663,66.02262443438914,0
query_10310,19.897,939,64.6773162939297,0
query_10311,0.515,6,151.5,0
query_10313,0.649,10,234.4,0
query_10314,5.071,202,65.23762376237623,0
query_10315,24.636,1176,65.2389455782313,0
query_10316,15.507,863,64.12746234067207,0
query_10317,50.808,2613,71.22847301951779,0
query_10318,87.652,3902,66.23475140953357,0
query_10319,4.178,192,66.921875,0
query_1031,37.255,1846,69.47562296858071,0
query_10320,0.232,3,76,0
query_10322,39.899,1830,65.93551912568306,0
query_10323,39.633,1902,68.26077812828602,0
query_10324,61.825,3309,68.0205500151103,0
query_10326,0.845,18,100.88888888888889,0
query_10327,90.414,6185,99.8784155214228,0
query_1032,72.412,4093,78.99877840215001,0
query_10330,47.836,2276,65.24077328646749,0
query_10331,45.872,2522,64.8298969072165,0
query_10332,39.287,1801,67.53026096612993,0
query_10335,27.346,1140,66.51929824561404,0
query_10337,0.273,4,67,0
query_10338,0.283,8,80,0
query_10339,2.507,100,74.26,0
query_1033,3.659,122,76.79508196721312,0
query_10340,35.054,1647,69.35944140862173,0
query_10341,7.4,362,66.37016574585635,0
query_10343,26.294,1250,64.548,0
query_10344,6.615,350,63.825714285714284,0
query_10345,212.813,10100,63.16465346534653,0
query_10346,1.738,69,65.43478260869566,0
