query,time,httpCalls,serverTime,errors
query_10174,195.218,6873,132.19336534264514,0
query_10175,125.456,3442,132.31783846600814,0
query_10176,2.301,6,647.6666666666666,0
query_10177,3.748,50,148.28,0
query_10179,2.355,6,803,0
query_1017,5.528,128,116.03125,0
query_10180,42.03,1168,117.4486301369863,0
query_10181,2.487,8,474.75,0
query_10182,46.541,1075,115.64837209302326,0
query_10183,7.11,189,111.8994708994709,0
query_10184,2.448,8,648.375,0
query_10185,2.802,9,586.1111111111111,0
query_10186,3.566,49,130.89795918367346,0
query_10187,75.722,2333,110.59451350192884,0
query_10188,46.266,1312,106.65243902439025,0
query_1018,129.572,4454,140.62370902559496,0
query_10190,4.165,58,141.75862068965517,0
query_10191,493.35,15165,106.50926475436862,0
query_10192,2.286,4,563.25,0
query_10193,1.275,5,151,0
query_10195,47.632,1308,110.1085626911315,0
query_10196,28.859,1043,112.46692233940556,0
query_10199,2.004,12,268.9166666666667,0
query_1019,74.288,2649,86.14496036240091,0
query_101,7.186,229,84.34934497816595,0
query_10200,4.419,102,104.90196078431373,0
query_10201,1.087,3,221,0
query_10203,6.553,245,83.44081632653061,0
query_10205,6.156,286,103.77972027972028,0
query_10207,32.928,1547,87.21654815772463,0
query_10209,16.569,613,85.63295269168026,0
query_1020,50.505,1705,102.76246334310851,0
query_10210,1.091,6,265.6666666666667,0
query_10211,165.242,6322,79.82790256248023,0
query_10212,51.971,2743,109.33248268319359,0
query_10213,82.102,3361,84.79262124367747,0
query_10214,0.597,8,86,0
query_10215,0.629,1,90,0
query_10216,98.868,4568,97.4704465849387,0
query_10217,0.695,1,72,0
query_10218,51.156,1904,83.35136554621849,0
query_10219,349.061,15165,81.33887240356083,0
query_1021,6.482,205,86.44390243902438,0
query_10220,29.072,1087,82.94664213431463,0
query_10221,93.661,4219,100.65892391561981,0
query_10222,3.292,107,84.81308411214954,0
query_10225,341.337,15157,80.44105033977701,0
query_10226,9.831,368,86.64945652173913,0
query_10227,0.422,2,90,0
query_10229,5.573,180,87.92777777777778,0
query_1022,7.517,253,84.56126482213439,0
query_10230,310.234,12159,77.25092524056255,0
query_10231,0.611,5,102,0
query_10232,1.151,6,411.6666666666667,0
query_10234,37.108,1375,80.69163636363636,0
query_10235,50.192,1648,103.63228155339806,0
query_10236,2.504,61,98.73770491803279,0
query_10237,252.253,9727,79.3389534286008,0
query_10238,78.404,3408,80.18720657276995,0
query_1023,61.24,2164,87.65711645101663,0
query_10240,138.815,6762,78.65054717539189,0
query_10241,282.999,11926,80.89015596176421,0
query_10242,2.621,63,97.52380952380952,0
query_10243,34.486,1312,82.6577743902439,0
query_10246,0.608,1,82,0
query_10248,41.291,1970,78.37055837563452,0
query_10251,0.551,1,79,0
query_10253,89.095,3920,78.54821428571428,0
query_10254,32.416,1287,81.86091686091686,0
query_10255,1.11,5,253.2,0
query_10256,4.431,113,104.91150442477876,0
query_10257,88.714,3608,81.96674057649668,0
query_10258,0.704,5,91,0
query_10259,25.51,1135,92.62378854625551,0
query_1025,1.702,10,652.7,0
query_10261,1.177,3,261,0
query_10263,90.647,3920,79.79362244897959,0
query_10266,179.04,7477,83.10940216664437,0
query_10268,85.308,3365,93.61812778603269,0
query_1026,2.78,74,93.13513513513513,0
query_10271,210.315,7313,81.5038971694243,0
query_10272,0.648,1,86,0
query_10273,40.928,1970,78.42994923857869,0
query_10274,1.442,7,283.2857142857143,0
query_10277,87.976,3458,93.70127241179873,0
query_10279,1.403,7,412.2857142857143,0
query_1027,25.773,887,81.90417136414882,0
query_10280,5.844,209,85.33971291866028,0
query_10281,1.239,6,392,0
query_10282,0.65,5,89,0
query_10283,1.312,6,408.5,0
query_10284,86.778,3608,80.26967849223946,0
query_10285,27.725,1180,82.0177966101695,0
query_10286,1.563,14,214,0
query_10287,33.968,1591,89.57950974230044,0
query_10288,250.492,9727,78.74524519379048,0
query_1028,1.236,4,350.75,0
query_10291,94.362,4219,100.99502251718417,0
query_10292,160.177,6679,90.42251834106902,0
query_10293,103.466,3533,91.20011321822814,0
query_10295,6.743,194,89.29381443298969,0
query_10297,113.233,4541,80.24950451442413,0
query_10298,36.871,1583,80.42198357548958,0
query_10299,31.751,1285,80.70272373540855,0
query_102,118.463,4129,92.21797045289416,0
query_10300,0.65,1,84,0
query_10301,86.975,3230,88.4907120743034,0
query_10302,39.675,1580,87.31518987341772,0
query_10303,1.208,3,221,0
query_10304,185.341,9234,77.20132120424518,0
query_10307,10.347,426,128.74647887323943,0
query_10308,141.656,6759,125.70498594466638,0
query_10309,1.278,3,248.66666666666666,0
query_1030,17.328,663,84.46153846153847,0
query_10310,24.123,939,78.63045793397231,0
query_10311,1.252,6,448.5,0
query_10313,1.866,10,687.8,0
query_10314,6.587,202,86.64851485148515,0
query_10315,30.161,1176,80.9702380952381,0
query_10316,20.365,863,80.45307068366165,0
query_10317,79.211,2613,104.12284730195178,0
query_10318,112.655,3902,87.30394669400307,0
query_10319,5.392,192,87.80208333333333,0
query_1031,47.052,1846,87.95557963163597,0
query_10320,0.643,3,84,0
query_10322,49.025,1830,83.14371584699454,0
query_10323,50.65,1902,86.28391167192429,0
query_10324,82.822,3309,92.41825324871563,0
query_10326,1.672,18,206.11111111111111,0
query_10327,117.204,6185,131.6955537590946,0
query_1032,89.563,4093,99.9403860249206,0
query_10330,59.704,2276,82.44859402460457,0
query_10331,57.27,2522,82.57692307692308,0
query_10332,48.805,1801,84.1471404775125,0
query_10335,34.263,1140,87.96578947368421,0
query_10337,0.578,4,91,0
query_10338,0.707,8,88,0
query_10339,3.505,100,102.52,0
query_1033,5.13,122,110.31967213114754,0
query_10340,42.665,1647,85.40862173649059,0
query_10341,9.56,362,82.80386740331491,0
query_10343,31.674,1250,80.3568,0
query_10344,8.747,350,80.55142857142857,0
query_10345,252.86,10100,77.19811881188119,0
query_10346,2.545,69,86.66666666666667,0
