query,time,httpCalls,serverTime,errors
query_10174,145.166,6878,100.27667926722884,0
query_10175,83.725,3442,89.00929692039512,0
query_10176,1.279,6,267.3333333333333,0
query_10177,2.059,50,89.9,0
query_10179,1.157,6,413.8333333333333,0
query_1017,3.659,128,83.859375,0
query_10180,28.742,1168,83.91438356164383,0
query_10181,1.457,8,277.625,0
query_10182,32.063,1075,82.69209302325581,0
query_10183,4.987,189,81.005291005291,0
query_10184,1.38,8,319.125,0
query_10185,1.449,9,291.22222222222223,0
query_10186,2.059,49,85.75510204081633,0
query_10187,50.589,2333,80.17531075867981,0
query_10188,32.98,1312,79.50914634146342,0
query_1018,94.202,4457,100.9860892977339,0
query_10190,2.759,58,98.34482758620689,0
query_10191,328.003,15165,76.80296735905044,0
query_10192,0.211,4,58,0
query_10193,0.137,5,64,0
query_10195,21.841,1308,53.84021406727829,0
query_10196,15.391,1043,61.079578139980825,0
query_10199,0.36,12,57.25,0
query_1019,46.813,2649,54.96979992449981,0
query_101,4.356,229,53.80786026200873,0
query_10200,2.156,102,53.8921568627451,0
query_10201,0.2,3,55.666666666666664,0
query_10203,3.761,245,53.155102040816324,0
query_10205,3.759,286,71.48601398601399,0
query_10207,21.039,1547,56.05882352941177,0
query_10209,9.887,613,53.79771615008156,0
query_1020,23.6,1705,52.21173020527859,0
query_10210,0.218,6,58.833333333333336,0
query_10211,111.274,6322,53.561689338816834,0
query_10212,34.92,2742,75.04595185995623,0
query_10213,51.117,3361,52.969651889318655,0
query_10214,0.172,8,66,0
query_10215,0.131,1,56,0
query_10216,61.828,4571,65.99671844235397,0
query_10217,0.131,1,56,0
query_10218,33.947,1904,55.97899159663866,0
query_10219,212.151,15165,52.66983184965381,0
query_1021,3.819,205,53.551219512195125,0
query_10220,19.197,1087,53.537258509659615,0
query_10221,57.978,4219,66.35506044086276,0
query_10222,1.698,107,52.80373831775701,0
query_10225,208.406,15157,52.338127597809596,0
query_10226,6.319,368,57.58967391304348,0
query_10227,0.138,2,57,0
query_10229,3.094,180,53.32222222222222,0
query_1022,4.781,253,53.383399209486164,0
query_10230,216.537,12159,53.0055103215725,0
query_10231,0.162,5,64.6,0
query_10232,0.23,6,61.833333333333336,0
query_10234,24.786,1375,53.723636363636366,0
query_10235,22.795,1648,52.171723300970875,0
query_10236,1.171,61,54.50819672131148,0
query_10237,173.577,9727,53.14989205304822,0
query_10238,48.409,3408,52.76320422535211,0
query_1023,39.946,2164,57.63817005545287,0
query_10240,93.534,6762,52.326826382727006,0
query_10241,178.596,11926,53.032617809827265,0
query_10242,1.122,63,53.17460317460318,0
query_10243,22.417,1312,53.58155487804878,0
query_10246,0.127,1,56,0
query_10248,27.505,1970,52.33147208121827,0
query_10251,0.13,1,56,0
query_10253,61.018,3920,52.75561224489796,0
query_10254,20.863,1287,53.70940170940171,0
query_10255,0.219,5,60.8,0
query_10256,2.371,113,55.389380530973455,0
query_10257,55.568,3608,53.33120842572062,0
query_10258,0.162,5,61.8,0
query_10259,16.553,1135,62.10484581497797,0
query_1025,0.26,10,86.8,0
query_10261,0.138,3,53.333333333333336,0
query_10263,61.377,3920,52.89132653061225,0
query_10266,114.633,7477,53.05416610940217,0
query_10268,47.078,3365,52.09450222882615,0
