query,time,httpCalls,serverTime,errors
query_10174,167.934,6873,114.93947330132403,0
query_10175,104.469,3442,110.39308541545613,0
query_10176,1.902,6,440.5,0
query_10177,2.841,50,120.58,0
query_10179,2.461,6,842.6666666666666,0
query_1017,4.733,128,106.203125,0
query_10180,34.685,1168,99.78167808219177,0
query_10181,1.912,8,385.375,0
query_10182,39.021,1075,99.71627906976744,0
query_10183,6.316,189,94.21164021164022,0
query_10184,2.08,8,531.5,0
query_10185,2.155,9,458.55555555555554,0
query_10186,2.795,49,106.55102040816327,0
query_10187,61.579,2333,93.13287612516073,0
query_10188,39.35,1312,92.04573170731707,0
query_1018,112.235,4454,121.74270318814548,0
query_10190,3.416,58,115.87931034482759,0
query_10191,401.357,15165,89.85697329376855,0
query_10192,1.59,4,354.25,0
query_10193,0.889,5,114,0
query_10195,38.29,1308,91.76758409785933,0
query_10196,25.299,1043,99.79386385426653,0
query_10199,1.848,12,272.5,0
query_1019,82.923,2649,94.4873537183843,0
query_101,8.029,229,95.4585152838428,0
query_10200,4.657,102,107.2156862745098,0
query_10201,1.726,3,326,0
query_10203,7.672,245,95.34285714285714,0
query_10205,7.533,286,120.41608391608392,0
query_10207,36.622,1547,97.63930187459599,0
query_10209,19.298,613,97.48123980424144,0
query_1020,65.748,1705,128.03929618768328,0
query_10210,1.678,6,435.1666666666667,0
query_10211,155.863,6322,75.36238532110092,0
query_10212,46.768,2742,98.52042304886943,0
query_10213,72.696,3361,74.49241297232966,0
query_10214,0.553,8,89,0
query_10215,0.553,1,70,0
query_10216,88.038,4568,88.62675131348512,0
query_10217,0.513,1,73,0
query_10218,46.161,1904,75.33403361344538,0
query_10219,301.413,15165,72.28183316848005,0
query_1021,5.693,205,77.66829268292683,0
query_10220,25.762,1087,72.69089236430543,0
query_10221,82.443,4216,88.98363377609108,0
query_10222,2.932,107,76.59813084112149,0
query_10225,294.895,15157,71.41578148710167,0
query_10226,9.072,368,79.24184782608695,0
query_10227,0.538,2,77,0
query_10229,5.097,180,79.61666666666666,0
query_1022,7.025,253,77.9209486166008,0
query_10230,285.322,12159,70.42174520930998,0
query_10231,0.542,5,82,0
query_10232,0.83,6,238.83333333333334,0
query_10234,32.812,1375,72.06472727272727,0
query_10235,40.19,1648,87.05279126213593,0
query_10236,2.157,61,88.78688524590164,0
query_10237,229.279,9727,71.10979747095713,0
query_10238,69.665,3408,73.21977699530517,0
query_1023,55.231,2164,79.22828096118299,0
query_10240,125.763,6762,70.10692102928128,0
query_10241,249.591,11926,72.79808821063223,0
query_10242,2.127,63,81.19047619047619,0
query_10243,30.629,1312,74.51371951219512,0
query_10246,0.494,1,78,0
query_10248,37.094,1970,70.45532994923857,0
query_10251,0.546,1,75,0
query_10253,82.182,3920,71.04540816326531,0
query_10254,28.633,1287,73.77078477078477,0
query_10255,0.963,5,299.2,0
query_10256,4.041,113,92.88495575221239,0
query_10257,77.879,3608,73.79850332594235,0
query_10258,0.568,5,92,0
query_10259,22.607,1135,82.98942731277533,0
query_1025,1.295,10,439.3,0
query_10261,0.893,3,178,0
query_10263,82.231,3920,71.24464285714286,0
query_10266,156.594,7477,72.08372341848334,0
query_10268,73.883,3365,80.30846953937593,0
query_1026,2.303,74,80.78378378378379,0
query_10271,186.914,7313,72.93203883495146,0
query_10272,0.6,1,78,0
query_10273,37.69,1970,71.03502538071066,0
query_10274,1.093,7,207.14285714285714,0
query_10277,76.226,3458,80.97773279352226,0
query_10279,1.083,7,277.42857142857144,0
query_1027,23.621,887,74.42841037204059,0
query_10280,5.268,209,78.40191387559808,0
query_10281,1.015,6,335.3333333333333,0
query_10282,0.541,5,95,0
query_10283,0.997,6,314,0
query_10284,77.42,3608,73.44706208425721,0
query_10285,24.888,1180,74.89661016949152,0
query_10286,1.23,14,173.78571428571428,0
query_10287,31.727,1591,83.49088623507228,0
query_10288,231.677,9727,72.17713580754601,0
query_1028,0.902,4,238.75,0
query_10291,81.897,4219,88.6297700876985,0
query_10292,141.997,6677,79.57435974239928,0
query_10293,87.787,3533,79.14690065100481,0
query_10295,5.747,194,77.36082474226804,0
query_10297,101.134,4541,72.75886368641268,0
query_10298,32.014,1583,72.03158559696779,0
query_10299,28.196,1285,72.66070038910506,0
query_102,104.015,4129,80.38677645919108,0
query_10300,0.464,1,71,0
query_10301,77.086,3230,79.22414860681114,0
query_10302,35.033,1580,77.41962025316455,0
query_10303,0.969,3,206.33333333333334,0
query_10304,171.64,9234,70.56898418886723,0
query_10307,9.04,426,110.54225352112677,0
query_10308,125.667,6759,110.66015682793312,0
query_10309,0.863,3,172.33333333333334,0
query_1030,15.044,663,74.85067873303167,0
query_10310,22.367,939,72.75612353567625,0
query_10311,0.969,6,330.5,0
query_10313,1.376,10,521.7,0
query_10314,5.898,202,78.93069306930693,0
query_10315,27.204,1176,72.94812925170068,0
query_10316,17.871,863,73.2468134414832,0
query_10317,62.355,2613,85.40489858400306,0
query_10318,98.961,3902,75.7206560738083,0
query_10319,4.545,192,75.99479166666667,0
query_1031,42.317,1846,79.45991332611051,0
query_10320,0.514,3,85,0
query_10322,43.482,1830,73.8448087431694,0
query_10323,44.79,1902,76.51419558359622,0
query_10324,71.441,3309,79.5938349954669,0
query_10326,1.227,18,138.16666666666666,0
query_10327,103.19,6185,115.33209377526273,0
query_1032,80.483,4093,88.50305399462496,0
query_10330,53.118,2276,73.42530755711775,0
query_10331,50.407,2522,72.50951625693894,0
query_10332,43.434,1801,74.78900610771794,0
query_10335,30.069,1140,76.21491228070175,0
query_10337,0.502,4,77,0
query_10338,0.458,8,86,0
query_10339,3.063,100,89.41,0
query_1033,4.561,122,94.81967213114754,0
query_10340,38.474,1647,76.9143897996357,0
query_10341,8.431,362,75.43370165745857,0
query_10343,28.428,1250,72.0256,0
query_10344,8.207,350,75.93714285714286,0
query_10345,231.211,10100,69.47366336633664,0
query_10346,2.207,69,76.82608695652173,0
