query,time,httpCalls,serverTime,errors
query_10174,201.991,6868,138.53145020384392,0
query_10175,97.479,3442,103.74636839047065,0
query_10176,1.345,6,296,0
query_10177,2.426,50,110.82,0
query_10179,1.47,6,492,0
query_1017,4.303,128,96.8046875,0
query_10180,32.709,1168,94.74657534246575,0
query_10181,1.841,8,344.875,0
query_10182,37.121,1075,94.14046511627907,0
query_10183,5.793,189,93.92592592592592,0
query_10184,1.854,8,435.125,0
query_10185,2.05,9,423,0
query_10186,2.562,49,103.9795918367347,0
query_10187,59.602,2333,91.68881268752679,0
query_10188,38.108,1312,90.83993902439025,0
query_1018,108.255,4455,116.73198653198654,0
query_10190,3.153,58,105.96551724137932,0
query_10191,380.404,15165,88.85136828222882,0
query_10192,1.527,4,413,0
query_10193,0.617,5,103,0
query_10195,38.159,1308,91.52064220183486,0
query_10196,25.031,1043,98.16107382550335,0
query_10199,1.603,12,233.75,0
query_1019,81.274,2649,93.7108342770857,0
query_101,8.354,229,100.882096069869,0
query_10200,4.485,102,103.5,0
query_10201,1.567,3,307.3333333333333,0
query_10203,7.385,245,91.08163265306122,0
query_10205,7.262,286,113.85664335664336,0
query_10207,35.505,1547,93.9082094376212,0
query_10209,18.878,613,95.21370309951061,0
query_1020,60.142,1705,118.74369501466276,0
query_10210,1.518,6,428,0
query_10211,190.766,6322,90.99731097753876,0
query_10212,57.018,2743,119.5727305869486,0
query_10213,91.302,3361,92.78845581672121,0
query_10214,0.64,8,92,0
query_10215,0.721,1,100,0
query_10216,109.841,4568,108.00831873905429,0
query_10217,0.556,1,91,0
query_10218,56.659,1904,91.97478991596638,0
query_10219,384.842,15165,88.2722716782064,0
query_1021,6.869,205,92.2,0
query_10220,31.101,1087,87.65317387304508,0
query_10221,101.632,4219,107.56103342024177,0
query_10222,3.877,107,95.50467289719626,0
query_10225,385.627,15157,88.78504981196807,0
query_10226,11.055,368,96.7336956521739,0
query_10227,0.851,2,106,0
query_10229,6.446,180,99.39444444444445,0
query_1022,8.894,253,96.57707509881423,0
query_10230,339.819,12159,85.06324533267538,0
query_10231,0.791,5,89,0
query_10232,1.578,6,523,0
query_10234,42.436,1375,90.91636363636364,0
query_10235,58.602,1648,118.61771844660194,0
query_10236,3.154,61,124.06557377049181,0
query_10237,275.142,9727,86.38069291662383,0
query_10238,88.342,3408,90.04958920187794,0
query_1023,68.971,2164,100.35859519408503,0
query_10240,155.625,6762,87.81469979296067,0
query_10241,321.37,11926,89.936944491028,0
query_10242,3.14,63,108.6984126984127,0
query_10243,37.934,1312,89.64024390243902,0
query_10246,0.749,1,91,0
query_10248,45.275,1970,85.81015228426396,0
query_10251,0.777,1,90,0
query_10253,97.1,3920,86.04413265306123,0
query_10254,36.092,1287,89.82983682983684,0
query_10255,1.668,5,499.8,0
