query,time,httpCalls,serverTime,errors
query_10174,145.384,6873,100.0893350792958,0
query_10175,85.863,3442,91.40034863451481,0
query_10176,1.144,6,303.1666666666667,0
query_10177,2.157,50,96.94,0
query_10179,1.163,6,357.8333333333333,0
query_1017,3.761,128,86.015625,0
query_10180,28.903,1168,84.39554794520548,0
query_10181,1.285,8,233,0
query_10182,32.401,1075,83.40558139534883,0
query_10183,5.153,189,82.19576719576719,0
query_10184,1.393,8,328.25,0
query_10185,1.463,9,314.55555555555554,0
query_10186,2.288,49,92.51020408163265,0
query_10187,51.957,2333,82.31504500642949,0
query_10188,34.225,1312,81.36966463414635,0
query_1018,96.587,4454,103.11225864391558,0
query_10190,2.761,58,96.91379310344827,0
query_10191,322.367,15165,76.10702274975272,0
query_10192,0.667,4,166.25,0
query_10193,0.355,5,80,0
query_10195,27.199,1308,67.8493883792049,0
query_10196,19.391,1043,76.16011505273251,0
query_10199,0.769,12,117.41666666666667,0
query_1019,60.635,2649,70.13665534163836,0
query_101,5.96,229,69.78602620087337,0
query_10200,2.959,102,71.76470588235294,0
query_10201,0.69,3,131.33333333333334,0
query_10203,5.388,245,70.65714285714286,0
query_10205,5.132,286,88.9965034965035,0
query_10207,27.675,1547,72.60245636716225,0
query_10209,12.609,613,68.24959216965742,0
query_1020,35.692,1705,76.05395894428152,0
query_10210,0.705,6,190,0
query_10211,137.746,6322,66.77776020246758,0
query_10212,43.6,2742,92.45951859956236,0
query_10213,67.152,3361,68.70514727759596,0
query_10214,0.334,8,72,0
query_10215,0.391,1,67,0
query_10216,80.402,4568,82.00131348511384,0
query_10217,0.311,1,71,0
query_10218,42.772,1904,69.98056722689076,0
query_10219,271.837,15165,66.91045169798879,0
query_1021,5.257,205,70.41951219512195,0
query_10220,23.952,1087,67.1573137074517,0
query_10221,74.298,4219,81.79070869874379,0
query_10222,2.54,107,67.8411214953271,0
query_10225,268.247,15157,66.44619647687537,0
query_10226,8.255,368,71.98097826086956,0
query_10227,0.422,2,73,0
query_10229,4.423,180,70.86111111111111,0
query_1022,6.407,253,70.23715415019763,0
query_10230,268.628,12159,65.24862241960687,0
query_10231,0.27,5,78,0
query_10232,0.674,6,206.16666666666666,0
query_10234,31.297,1375,68.98545454545454,0
query_10235,35.226,1648,77.37075242718447,0
query_10236,1.852,61,77.34426229508196,0
query_10237,214.896,9727,65.94283951886501,0
query_10238,62.537,3408,66.98298122065728,0
query_1023,50.373,2164,72.06377079482439,0
query_10240,120.164,6762,66.26131322094055,0
query_10241,226.788,11926,67.20392419922858,0
query_10242,1.985,63,77.31746031746032,0
query_10243,28.621,1312,69.13643292682927,0
query_10246,0.368,1,65,0
query_10248,35.89,1970,66.91624365482234,0
query_10251,0.409,1,77,0
query_10253,77.023,3920,66.47908163265306,0
query_10254,26.559,1287,68.92929292929293,0
query_10255,0.721,5,202.2,0
query_10256,3.553,113,80.11504424778761,0
query_10257,71.028,3608,68.46119733924613,0
query_10258,0.422,5,85,0
query_10259,21.134,1135,77.2079295154185,0
query_1025,1.082,10,347.9,0
query_10261,0.774,3,171.66666666666666,0
query_10263,77.683,3920,66.53010204081633,0
query_10266,148.153,7477,67.8798983549552,0
query_10268,67.253,3365,72.97355126300148,0
query_1026,1.888,74,70.79729729729729,0
query_10271,174.585,7313,67.93627786134282,0
query_10272,0.396,1,68,0
query_10273,35.675,1970,66.08730964467006,0
query_10274,0.794,7,178.71428571428572,0
query_10277,67.106,3458,71.33776749566223,0
query_10279,0.737,7,205.57142857142858,0
query_1027,21.805,887,67.64261555806088,0
query_10280,4.418,209,68.74162679425838,0
query_10281,0.674,6,220.5,0
query_10282,0.365,5,83,0
query_10283,0.693,6,235.66666666666666,0
query_10284,70.063,3608,67.3270509977827,0
query_10285,21.636,1180,67.29152542372881,0
query_10286,1.008,14,127.92857142857143,0
query_10287,28.584,1591,74.8051539912005,0
query_10288,214.094,9727,65.74401151434152,0
query_1028,0.657,4,166,0
query_10291,75.092,4219,82.14079165679071,0
query_10292,131.219,6676,73.17016177351708,0
query_10293,79.116,3533,71.54231531276535,0
query_10295,5.379,194,71.5721649484536,0
query_10297,92.933,4541,67.06121999559568,0
query_10298,28.833,1583,66.90777005685408,0
query_10299,26.205,1285,67.78988326848248,0
query_102,94.841,4129,72.90481956890288,0
query_10300,0.382,1,74,0
query_10301,68.538,3230,71.06284829721362,0
query_10302,31.678,1580,69.68481012658228,0
