query,time,httpCalls,nbResults,errors
query_10174,81.11,1,37,0
query_10175,41.463,1,23878,0
query_10176,3.542,1,0,0
query_10177,39.659,1,0,0
query_10179,42.497,1,0,0
query_1017,3.689,1,59,0
query_10180,0.202,1,2453,0
query_10181,0.078,1,0,0
query_10182,38.349,1,339,0
query_10183,38.396,1,4,0
query_10184,6.833,1,0,0
query_10185,0.16,1,2,0
query_10186,0.09,1,47,0
query_10187,62.928,1,1348,0
query_10188,15.785,1,2,0
query_1018,3.478,1,877,0
query_10190,35.622,1,6,0
query_10191,38.672,1,0,0
query_10192,8.849,1,0,0
query_10193,0.822,1,0,0
query_10195,0.08,1,3,0
query_10196,38.092,1,21,0
query_10199,30.938,1,2,0
query_1019,12.338,1,8,0
query_101,2.761,1,0,0
query_10200,62.132,1,0,0
query_10201,19.585,1,0,0
query_10203,2.822,1,29,0
query_10205,31.35,1,49,0
query_10207,34.316,1,1,0
query_10209,14.811,1,2,0
query_1020,35.898,1,10019,0
query_10210,32.663,1,0,0
query_10211,14.941,1,223,0
query_10212,4.51,1,25,0
query_10213,60.98,1,573,0
query_10214,15.828,1,0,0
query_10215,5.714,1,1,0
query_10216,59.776,1,47,0
query_10217,19.408,1,1,0
query_10218,4.408,1,276,0
query_10219,55.56,1,0,0
query_1021,21.117,1,256,0
query_10220,10.307,1,2,0
query_10221,53.118,1,39,0
query_10222,21.73,1,43,0
query_10225,8.107,1,7456,0
query_10226,54.485,1,28,0
query_10227,20.758,1,0,0
query_10229,9.848,1,234,0
query_1022,57.941,1,246,0
query_10230,15.443,1,441,0
query_10231,3.907,1,0,0
query_10232,45.513,1,0,0
query_10234,27.975,1,9,0
query_10235,6.291,1,9432,0
query_10236,49.137,1,16,0
query_10237,24.596,1,649,0
query_10238,11.62,1,0,0
query_1023,50.305,1,56,0
query_10240,19.574,1,161,0
query_10241,10.196,1,607,0
query_10242,38.174,1,23,0
query_10243,25.13,1,2,0
query_10246,21.467,1,0,0
query_10248,33.417,1,42,0
query_10251,20.33,1,1,0
query_10253,33.371,1,485,0
query_10254,11.027,1,23,0
query_10255,14.633,1,0,0
query_10256,7.194,1,1,0
query_10257,44.027,1,5,0
query_10258,23.165,1,0,0
query_10259,9.113,1,17,0
query_1025,47.792,1,0,0
query_10261,20.85,1,1,0
query_10263,8.375,1,485,0
query_10266,49.851,1,127,0
query_10268,21.052,1,22571,0
query_1026,9.067,1,48,0
query_10271,44.857,1,526,0
query_10272,17.906,1,1,0
query_10273,29.192,1,42,0
query_10274,34.417,1,1,0
query_10277,20.161,1,22889,0
query_10279,26.558,1,0,0
query_1027,34.745,1,2,0
query_10280,18.977,1,129,0
query_10281,28.475,1,0,0
query_10282,28.859,1,0,0
query_10283,17.181,1,0,0
query_10284,28.208,1,5,0
query_10285,25.56,1,722,0
query_10286,11.763,1,0,0
query_10287,18.421,1,36,0
query_10288,31.63,1,649,0
query_1028,14.108,1,0,0
query_10291,21.743,1,39,0
query_10292,10.921,1,813,0
query_10293,7.343,1,491,0
query_10295,21.831,1,10,0
query_10297,12.852,1,20,0
query_10298,5.878,1,54,0
query_10299,21.305,1,26,0
query_102,15.122,1,0,0
query_10300,3.572,1,0,0
query_10301,16.622,1,18742,0
query_10302,19.331,1,7234,0
query_10303,3.439,1,1,0
query_10304,7.408,1,1807,0
query_10307,18.585,1,8,0
query_10308,13.442,1,74,0
query_10309,1.43,1,0,0
query_1030,7.602,1,2,0
query_10310,18.659,1,218,0
query_10311,19.129,1,0,0
query_10313,12.332,1,0,0
query_10314,16.898,1,210,0
query_10315,13.53,1,129,0
query_10316,11.727,1,853,0
query_10317,16.935,1,15499,0
query_10318,15.352,1,9668,0
query_10319,12.961,1,129,0
query_1031,16.129,1,9,0
query_10320,17.694,1,0,0
query_10322,9.501,1,33,0
query_10323,19.289,1,6,0
query_10324,22.288,1,22817,0
query_10326,18.685,1,18,0
query_10327,12.024,1,33,0
query_1032,14.361,1,436,0
query_10330,16.843,1,1908,0
query_10331,10.573,1,6,0
query_10332,12.396,1,231,0
query_10335,23.808,1,9,0
query_10337,6.347,1,0,0
query_10338,22.439,1,0,0
query_10339,24.793,1,5,0
query_1033,9.293,1,13,0
query_10340,16.792,1,202,0
query_10341,26.321,1,10,0
query_10343,9.356,1,167,0
query_10344,18.515,1,345,0
query_10345,45.063,1,386,0
query_10346,18.342,1,67,0
