query,time,httpCalls,serverTime,errors
query_8395,65.78,2085,121.80239808153478,0
query_8396,8.248,214,125.22429906542057,0
query_8397,0.112,1,54,0
query_8398,4.943,85,119.30588235294118,0
query_8399,49.658,1217,120.01725554642563,0
query_839,,0
query_83,,0
query_8400,1.614,36,130.88888888888889,0
query_8401,0.598,9,185.22222222222223,0
query_8402,3.746,80,134.375,0
query_8403,0.405,6,134.5,0
query_8404,0.395,8,99.75,0
query_8405,94.261,2575,126.37203883495145,0
query_8406,67.226,2340,107.08504273504273,0
query_8407,6.033,172,104.83720930232558,0
query_8408,109.384,3426,115.26036193812025,0
query_8409,98.339,3855,152.64824902723734,0
query_840,58.644,2088,123.35392720306514,0
query_8410,,0
query_8411,0.306,3,167.66666666666666,0
query_8412,0.563,10,101,0
query_8413,,0
query_8414,75.499,2522,111.35765265662172,0
query_8415,103.232,4581,218.47042130539182,0
query_8416,,0
query_8417,0.224,4,109.75,0
query_8418,,0
query_8419,,0
query_841,47.214,1308,120.20795107033639,0
query_8420,,0
query_8421,20.751,616,123.37012987012987,0
query_8422,18.075,513,129.11111111111111,0
query_8423,,0
query_8424,,0
query_8425,0.329,8,90.375,0
query_8426,9.887,193,120.3678756476684,0
query_8427,,0
query_8428,2.681,75,116.08,0
query_8429,3.424,103,111.71844660194175,0
query_842,44.665,1182,116.83079526226734,0
query_8430,84.054,2914,113.30507892930679,0
query_8431,38.872,1179,122.18829516539441,0
query_8432,94.803,3768,157.291932059448,0
query_8433,59.681,1386,120.77705627705627,0
query_8434,,0
query_8435,,0
query_8436,,0
query_8437,0.196,4,90,0
query_8438,,0
query_8439,,0
query_843,,0
query_8440,,0
query_8441,,0
query_8442,12.28,373,110.15013404825737,0
query_8443,1.705,43,115.88372093023256,0
query_8444,6.615,155,109.83870967741936,0
query_8445,,0
query_8446,,0
query_8447,33.019,866,107.80715935334872,0
query_8448,94.594,3630,132.02314049586778,0
query_8449,4.893,141,99.66666666666667,0
query_844,0.175,5,59.4,0
query_8450,63.987,1846,126.31798483206934,0
query_8451,1.908,49,124.6734693877551,0
query_8452,39.304,855,131.21286549707602,0
query_8453,,0
query_8454,,0
query_8455,10.063,193,114.87564766839378,0
query_8456,,0
query_8457,107.182,4177,150.28585108929855,0
query_8458,0.322,6,118.33333333333333,0
query_8459,118.456,3149,116.29056843442363,0
query_845,53.531,1523,118.24359816152331,0
query_8460,0.326,1,151,0
query_8461,,0
query_8462,,0
query_8463,,0
query_8464,28.351,944,111.6292372881356,0
query_8465,0.336,5,129,0
query_8466,,0
query_8467,,0
query_8468,22.235,618,122.59385113268608,0
query_8469,0.15,3,71.33333333333333,0
query_846,34.646,964,128.32365145228215,0
query_8470,,0
query_8471,,0
query_8472,112.445,4006,157.22815776335497,0
query_8473,11.743,361,116.38227146814404,0
query_8474,4.833,139,106.02877697841727,0
query_8475,0.457,7,94.57142857142857,0
query_8476,17.157,501,108.60878243512974,0
query_8477,,0
query_8478,,0
query_8479,111.832,5270,209.39373814041747,0
query_847,30.505,808,115.67079207920793,0
query_8480,,0
query_8481,13.916,322,121.63664596273291,0
query_8482,5.292,157,124.03821656050955,0
query_8483,0.386,8,136.5,0
query_8484,,0
query_8485,40.694,1334,120.39205397301349,0
query_8486,74.827,1918,124.68561001042752,0
query_8487,41.791,1247,118.1018444266239,0
query_8488,,0
query_8489,4.362,118,125.94915254237289,0
query_848,0.27,1,132,0
query_8490,1.453,28,124.89285714285714,0
query_8491,10.326,327,158.8165137614679,0
query_8492,,0
query_8493,50.981,1583,123.25837018319646,0
query_8494,84.033,2575,112.3735922330097,0
query_8495,,0
query_8496,,0
query_8497,9.622,238,102.54201680672269,0
query_8498,43.134,1583,103.84144030322173,0
query_8499,85.085,2743,110.26941305140357,0
query_849,13.622,291,107.48797250859107,0
query_84,0.312,8,70.375,0
query_8500,20.233,483,113.63146997929607,0
query_8501,9.807,192,125.97395833333333,0
query_8502,7.406,209,123.14832535885168,0
query_8503,,0
query_8504,0.447,10,170.1,0
query_8505,0.413,6,112.16666666666667,0
query_8506,28.014,843,107.12455516014235,0
query_8507,,0
query_8508,38.85,1268,105.90930599369085,0
query_8509,0.509,10,196.2,0
query_850,,0
query_8510,,0
query_8511,,0
query_8512,7.606,214,127.75700934579439,0
query_8513,69.541,2538,174.1812450748621,0
query_8514,,0
query_8515,,0
query_8516,56.691,1585,124.29148264984227,0
query_8517,,0
query_8518,1.146,26,132.96153846153845,0
query_8519,20.626,580,109.37241379310345,0
query_851,0.324,1,138,0
query_8520,,0
query_8521,,0
query_8522,0.548,6,119.16666666666667,0
query_8523,0.239,1,144,0
query_8524,,0
query_8525,,0
query_8526,0.373,7,70.42857142857143,0
query_8527,0.539,6,125.66666666666667,0
query_8528,0.513,8,80.25,0
query_8529,,0
query_852,62.064,1397,126.67358625626342,0
query_8530,6.812,211,99.48815165876778,0
query_8531,,0
query_8532,2.626,70,106.92857142857143,0
query_8533,0.725,9,134.11111111111111,0
query_8534,0.352,5,104.4,0
query_8535,0.38,4,107.25,0
query_8536,1.663,45,105.8,0
query_8537,,0
query_8538,3.601,85,123.61176470588235,0
query_8539,110.542,3828,170.2868338557994,0
query_853,76.968,2135,113.97611241217798,0
query_8540,75.346,2016,115.99404761904762,0
query_8541,,0
query_8542,90.952,2071,136.9449275362319,0
query_8543,,0
query_8544,7.75,234,106.66239316239316,0
query_8545,0.255,5,121,0
query_8546,0.145,1,89,0
query_8547,6.819,170,109.78235294117647,0
query_8548,,0
query_8549,,0
query_854,44.946,1391,114.70812365204888,0
query_8550,3.891,101,106.38613861386139,0
query_8551,,0
query_8552,,0
query_8553,5.175,145,128.06206896551726,0
query_8554,,0
query_8555,,0
query_8556,0.231,3,69.66666666666667,0
query_8557,0.2,4,60.75,0
query_8558,9.393,229,123.32314410480349,0
query_8559,9.38,282,124.31914893617021,0
query_855,0.11,1,53,0
query_8560,,0
query_8561,,0
query_8562,0.282,1,155,0
query_8563,75.059,1830,128.91639344262296,0
query_8564,,0
query_8565,,0
query_8566,2.824,75,124.70666666666666,0
query_8567,14.518,305,122.22950819672131,0
query_8568,76.848,2006,123.68095712861415,0
