query,time,httpCalls,nbResults,errors
query_8395,0.307,1,12,0
query_8396,,0,0
query_8397,,0,0
query_8398,18.445,1,7,0
query_8399,113.97,1,21,0
query_839,,0,0
query_83,71.426,1,1048578,0
query_8400,56.479,1,36,0
query_8401,,0,0
query_8402,41.583,1,3,0
query_8403,5.602,1,2,0
query_8404,,0,0
query_8405,67.785,1,67,0
query_8406,,0,0
query_8407,,0,0
query_8408,73.447,1,594,0
query_8409,58.95,1,16,0
query_840,63.118,1,1230,0
query_8410,4.09,1,846,0
query_8411,,0,0
query_8412,118.151,1,4,0
query_8413,,0,0
query_8414,11.024,1,8,0
query_8415,102.791,1,15,0
query_8416,27.386,1,3344,0
query_8417,42.414,1,2,0
query_8418,,0,0
query_8419,114.107,1,493,0
query_841,76.03,1,5,0
query_8420,56.147,1,6995,0
query_8421,106.974,1,382,0
query_8422,115.084,1,253,0
query_8423,,0,0
query_8424,71.783,1,156,0
query_8425,59.514,1,2,0
query_8426,,0,0
query_8427,,0,0
query_8428,59.104,1,3,0
query_8429,82.728,1,45,0
query_842,103.184,1,106,0
query_8430,,0,0
query_8431,,0,0
query_8432,27.183,1,8,0
query_8433,,0,0
query_8434,83.365,1,22,0
query_8435,107.091,1,243152,0
query_8436,83.071,1,2379,0
query_8437,0.801,1,2,0
query_8438,103.853,1,113,0
query_8439,,0,0
query_843,107.821,1,2,0
query_8440,93.873,1,2239,0
query_8441,29.279,1,3344,0
query_8442,,0,0
query_8443,,0,0
query_8444,,0,0
query_8445,31.28,1,2,0
query_8446,,0,0
query_8447,54.612,1,5,0
query_8448,,0,0
query_8449,22.478,1,10,0
query_844,,0,0
query_8450,106.996,1,11,0
query_8451,36.314,1,26,0
query_8452,17.123,1,263,0
query_8453,108.38,1,2,0
query_8454,,0,0
query_8455,,0,0
query_8456,46.796,1,81,0
query_8457,,0,0
query_8458,,0,0
query_8459,4.493,1,25,0
query_845,,0,0
query_8460,7.723,1,3,0
query_8461,,0,0
query_8462,37.514,1,2,0
query_8463,,0,0
query_8464,88.864,1,37,0
query_8465,23.675,1,2,0
query_8466,,0,0
query_8467,64.261,1,906,0
query_8468,,0,0
query_8469,,0,0
query_846,11.289,1,37,0
query_8470,,0,0
query_8471,,0,0
query_8472,24.084,1,460,0
query_8473,,0,0
query_8474,12.441,1,17,0
query_8475,,0,0
query_8476,28.556,1,120,0
query_8477,93.023,1,2,0
query_8478,,0,0
query_8479,68.763,1,6,0
query_847,,0,0
query_8480,,0,0
query_8481,17.758,1,19,0
query_8482,107.04,1,83,0
query_8483,,0,0
query_8484,117.841,1,2560,0
query_8485,107.061,1,5,0
query_8486,69.766,1,21,0
query_8487,55.009,1,3,0
query_8488,52.369,1,333,0
query_8489,,0,0
query_848,74.545,1,3,0
query_8490,117.583,1,10,0
query_8491,36.184,1,195,0
query_8492,90.242,1,6191,0
query_8493,114.622,1,182,0
query_8494,3.174,1,67,0
query_8495,,0,0
query_8496,,0,0
query_8497,97.445,1,14,0
query_8498,73.441,1,124,0
query_8499,84.757,1,54,0
query_849,85.933,1,74,0
query_84,75.378,1,2,0
query_8500,,0,0
query_8501,,0,0
query_8502,10.941,1,131,0
query_8503,2.564,1,81,0
query_8504,30.757,1,2,0
query_8505,,0,0
query_8506,10.149,1,212,0
query_8507,,0,0
query_8508,16.506,1,23,0
query_8509,3.417,1,2,0
query_850,,0,0
query_8510,5.854,1,2,0
query_8511,114.834,1,29,0
query_8512,,0,0
query_8513,8.959,1,81,0
query_8514,72.06,1,8744,0
query_8515,,0,0
query_8516,,0,0
query_8517,,0,0
query_8518,14.077,1,26,0
query_8519,116.826,1,83,0
query_851,54.646,1,3,0
query_8520,,0,0
query_8521,,0,0
query_8522,117.151,1,2,0
query_8523,8.401,1,3,0
query_8524,116.791,1,9670,0
query_8525,118.902,1,9375,0
query_8526,12.715,1,2,0
query_8527,118.302,1,2,0
query_8528,,0,0
query_8529,,0,0
query_852,4.95,1,394,0
query_8530,51.576,1,29,0
query_8531,,0,0
query_8532,9.779,1,6,0
query_8533,113.268,1,4,0
query_8534,,0,0
query_8535,93.832,1,2,0
query_8536,,0,0
query_8537,,0,0
query_8538,38.247,1,104,0
query_8539,87.03,1,22,0
query_853,,0,0
query_8540,66.067,1,51,0
query_8541,60.541,1,89,0
query_8542,51.387,1,38,0
query_8543,,0,0
query_8544,,0,0
query_8545,7.984,1,2,0
query_8546,112.308,1,3,0
query_8547,119.085,1,159,0
query_8548,83.021,1,7812,0
query_8549,114.148,1,651,0
query_854,44.434,1,195,0
query_8550,,0,0
query_8551,37.497,1,71,0
query_8552,49.061,1,47,0
query_8553,65.391,1,4,0
query_8554,106.393,1,3186,0
query_8555,,0,0
query_8556,57.353,1,3,0
query_8557,75.698,1,2,0
query_8558,,0,0
query_8559,11.742,1,8,0
query_855,111.567,1,3,0
query_8560,,0,0
query_8561,73.729,1,1048578,0
query_8562,59.985,1,3,0
query_8563,,0,0
query_8564,115.241,1,348,0
query_8565,,0,0
query_8566,8.877,1,3,0
query_8567,,0,0
query_8568,93.97,1,301,0
