query,time,httpCalls,serverTime,errors
query_9610,,0
query_9611,,0
query_9612,1.264,47,62.361702127659576,0
query_9613,61.753,2743,77.52132701421802,0
query_9614,,0
query_9615,,0
query_9616,4.154,105,94.61904761904762,0
query_9617,18.16,698,95.85959885386819,0
query_9618,30.144,960,88.775,0
query_9619,,0
query_961,,0
query_9620,0.505,16,77.1875,0
query_9621,32.554,1250,83.8472,0
query_9622,6.894,205,96.01463414634146,0
query_9623,101.695,4075,76.07435582822086,0
query_9624,,0
query_9625,,0
query_9626,37.674,1287,101.56254856254856,0
query_9627,,0
query_9628,62.662,2164,89.86182994454714,0
query_9629,11.778,489,85.51533742331289,0
query_962,0.181,6,54.666666666666664,0
query_9630,0.262,4,121.5,0
query_9631,,0
query_9632,,0
query_9633,16.25,791,85.86978508217446,0
query_9634,78.146,3409,79.03373423291288,0
query_9635,18.205,745,96.43758389261745,0
query_9636,,0
query_9637,70.148,3828,104.24033437826542,0
query_9638,61.373,2141,89.39654367118169,0
query_9639,0.277,4,119,0
query_963,,0
query_9640,0.086,3,55.666666666666664,0
query_9641,0.149,3,54,0
query_9642,,0
query_9643,31.385,1176,87.06037414965986,0
query_9644,0.276,7,76.85714285714286,0
query_9645,57.319,2643,81.8694665153235,0
query_9646,4.606,130,78.28461538461538,0
query_9647,0.273,5,95.4,0
query_9648,1.452,65,67.76923076923077,0
query_9649,54.262,2016,81.3000992063492,0
query_964,,0
query_9650,,0
query_9651,37.542,1548,81.31395348837209,0
query_9652,,0
query_9653,10.47,337,81.58160237388724,0
query_9654,,0
query_9655,72.512,3796,98.56032665964173,0
query_9656,20.647,885,74.47909604519774,0
query_9657,106.71,4129,81.78953741826108,0
query_9658,0.108,2,75,0
query_9659,16.316,1005,160.2726368159204,0
query_965,96.462,5272,96.0690440060698,0
query_9660,29.451,1327,69.81235870384326,0
query_9661,,0
query_9662,,0
query_9663,0.158,3,59.666666666666664,0
query_9664,,0
query_9665,,0
query_9666,3.399,128,85.90625,0
query_9667,0.972,32,81.9375,0
query_9668,,0
query_9669,,0
query_966,7.147,259,95.77220077220078,0
query_9670,20.85,791,109.83691529709229,0
query_9671,0.865,25,92.48,0
query_9672,39.476,1305,95.39540229885057,0
query_9673,35.046,1392,106.8728448275862,0
query_9674,,0
query_9675,,0
query_9676,24.755,848,83.00943396226415,0
query_9677,0.419,7,105,0
query_9678,,0
query_9679,23.847,1180,76.62966101694916,0
query_967,,0
query_9680,82.045,4345,96.43337169159955,0
query_9681,86.476,4007,88.86498627402047,0
query_9682,,0
query_9683,8.037,411,116.09245742092457,0
query_9684,,0
query_9685,109.699,4305,86.5855981416957,0
query_9686,48.644,2779,115.6178481468154,0
query_9687,,0
query_9688,4.215,162,76.60493827160494,0
query_9689,85.641,4311,96.48666202737184,0
query_968,58.706,3013,73.69465648854961,0
query_9690,114.143,4215,78.26548042704626,0
query_9691,26.389,114,73.20175438596492,0
query_9692,3.283,113,80.92035398230088,0
query_9693,66.946,3801,108.06603525388056,0
query_9694,67.944,3892,95.74691675231243,0
query_9695,,0
query_9696,0.4,6,104.16666666666667,0
query_9697,0.451,11,105.27272727272727,0
query_9698,80.462,3851,123.77979745520643,0
query_9699,0.382,7,96.28571428571429,0
query_969,0.773,15,119.8,0
query_96,,0
query_9700,0.596,14,82.42857142857143,0
query_9701,,0
query_9702,3.918,126,77.95238095238095,0
query_9703,0.141,1,69,0
query_9704,,0
query_9705,29.629,1118,71.54293381037567,0
query_9706,94.617,3920,85.24107142857143,0
query_9707,,0
query_9708,,0
query_9709,5.238,216,84.35185185185185,0
query_970,1.796,76,82.9342105263158,0
query_9710,111.899,6024,137.38662018592296,0
query_9711,25.807,1158,75.28238341968913,0
query_9712,0.45,14,75.14285714285714,0
query_9713,50.166,2095,73.78424821002386,0
query_9714,23.136,1016,82.82874015748031,0
query_9715,98.338,3412,83.91881594372802,0
query_9716,4.763,202,69.99009900990099,0
query_9717,27.001,1269,72.60914105594956,0
query_9718,51.089,1769,77.7399660825325,0
query_9719,,0
query_971,0.227,4,64,0
query_9720,0.238,5,84.6,0
query_9721,110.339,5083,76.23450718079874,0
query_9722,63.912,3673,93.8415464198203,0
query_9723,44.619,2475,104.7139393939394,0
query_9724,,0
query_9725,4.662,238,65.34033613445378,0
query_9726,,0
query_9727,,0
query_9728,53.542,2190,75.94155251141552,0
query_9729,39.821,1504,72.07247340425532,0
query_972,67.813,3587,87.06495678840257,0
query_9730,80.717,3241,73.80376427028695,0
query_9731,103.998,5498,69.82575481993452,0
query_9732,18.034,926,86.23110151187905,0
query_9733,30.766,1250,78.748,0
query_9734,6.127,201,75.03482587064677,0
query_9735,0.152,5,55.4,0
query_9736,7.707,350,81.76,0
query_9737,75.139,4122,101.78214459000485,0
query_9738,,0
