query,time,httpCalls,serverTime,errors
query_1272,53.252,1154,151.01299826689774,0
query_1273,49.511,1293,150.58700696055683,0
query_1274,41.594,940,139.21382978723403,0
query_1275,,0
query_1276,,0
query_1277,53.157,1247,151.05372894947874,0
query_1278,,0
query_1279,3.874,95,141.6421052631579,0
query_127,114.553,2743,149.35326285089317,0
query_1280,,0
query_1281,,0
query_1282,4.326,103,144.32038834951456,0
query_1283,0.394,1,157,0
query_1284,67.521,1705,151.8434017595308,0
query_1285,,0
query_1286,18.783,304,152.54934210526315,0
query_1287,3.196,71,148.53521126760563,0
query_1288,,0
query_1289,,0
query_128,0.424,7,144.85714285714286,0
query_1290,1.118,15,174.13333333333333,0
query_1291,,0
query_1292,107.051,2276,152.52284710017574,0
query_1293,11.849,181,149.02762430939225,0
query_1294,,0
query_1295,,0
query_1296,0.527,7,128.57142857142858,0
query_1297,10.823,177,148.82485875706215,0
query_1298,49.226,934,149.19271948608136,0
query_1299,,0
query_129,,0
query_12,117.472,2743,152.35654393000365,0
query_1300,,0
query_1301,,0
query_1302,,0
query_1303,0.159,4,60,0
query_1304,,0
query_1305,16.908,407,150.53562653562653,0
query_1306,,0
query_1307,,0
query_1308,,0
query_1309,103.575,2200,151.99227272727273,0
query_130,51.139,964,151.08921161825725,0
query_1310,0.532,7,134.85714285714286,0
query_1311,0.347,3,166.66666666666666,0
query_1312,0.388,5,135,0
query_1313,16.178,300,147.94666666666666,0
query_1314,,0
query_1315,,0
query_1316,,0
query_1317,10.153,177,149.48022598870057,0
query_1318,0.377,3,147.66666666666666,0
query_1319,,0
query_131,63.244,1583,150.02969046114973,0
query_1320,14.896,374,146.62299465240642,0
query_1321,,0
query_1322,0.848,13,130.92307692307693,0
query_1323,109.546,2575,148.7398058252427,0
query_1324,,0
query_1325,,0
query_1326,12.05,187,145.71122994652407,0
query_1327,,0
query_1328,0.238,3,142.33333333333334,0
query_1329,6.808,138,148.04347826086956,0
query_132,37.96,946,146.46194503171247,0
query_1330,,0
query_1331,,0
query_1332,48.493,1217,144.14133114215284,0
query_1333,0.429,5,149,0
query_1334,4.072,95,141.56842105263158,0
query_1335,29.259,635,145.31811023622046,0
query_1336,,0
query_1337,0.802,7,151.71428571428572,0
query_1338,,0
query_1339,0.454,5,142.6,0
query_133,,0
query_1340,95.817,2128,146.9609962406015,0
query_1341,8.386,144,146.07638888888889,0
query_1342,,0
query_1343,,0
query_1344,11.87,234,143.2008547008547,0
query_1345,37.452,946,166.07188160676532,0
query_1346,60.139,1312,147.51829268292684,0
query_1347,,0
query_1348,6.097,114,157.18421052631578,0
query_1349,0.98,9,156.44444444444446,0
query_134,0.567,10,239.3,0
query_1350,51.943,962,151.75259875259874,0
query_1351,0.291,5,174.2,0
query_1352,,0
query_1353,12.058,195,151.89743589743588,0
query_1354,4.694,118,143.09322033898306,0
query_1355,5.832,128,144.1875,0
query_1356,103.36,2111,153.9057318806253,0
query_1357,0.32,1,163,0
query_1358,0.438,3,146,0
query_1359,117.592,2558,150.25488663017984,0
query_135,,0
query_1360,,0
query_1361,22.176,441,151.91383219954648,0
query_1362,,0
query_1363,,0
query_1364,57.197,1004,152.70418326693226,0
query_1365,9.557,250,182.708,0
query_1366,,0
query_1367,,0
query_1368,0.257,4,146.5,0
query_1369,0.307,1,153,0
query_136,1.068,13,131.07692307692307,0
query_1370,1,8,242.875,0
query_1371,,0
query_1372,27.601,594,146.23400673400673,0
query_1373,,0
query_1374,,0
query_1375,113.694,2962,153.1765698852127,0
query_1376,3.035,67,151.11940298507463,0
query_1377,3.118,62,139.4516129032258,0
query_1378,7.426,148,144.52702702702703,0
query_1379,99.42,2643,144.52364737041242,0
query_137,0.571,8,185.5,0
query_1380,,0
query_1381,0.421,3,158.66666666666666,0
query_1382,,0
query_1383,6.876,106,142.76415094339623,0
query_1384,,0
query_1385,,0
query_1386,56.642,1285,150.80933852140078,0
query_1387,,0
query_1388,,0
query_1389,0.901,10,181.7,0
query_138,8.131,182,146.6978021978022,0
query_1390,,0
query_1391,0.474,3,136.33333333333334,0
query_1392,,0
query_1393,53.118,1274,147.72291993720566,0
