query,time,httpCalls,nbResults,errors
query_10174,0.781,1,37,0
query_10175,5.279,6,10000,22
query_10176,0.57,1,0,0
query_10177,0.585,1,0,0
query_10179,0.652,1,0,0
query_1017,0.158,1,59,0
query_10180,0.38,2,2453,0
query_10181,0.532,1,0,0
query_10182,0.654,1,339,0
query_10183,0.794,1,4,0
query_10184,0.096,1,0,0
query_10185,0.203,1,2,0
query_10186,0.49,1,47,0
query_10187,0.796,1,1348,0
query_10188,0.73,1,2,0
query_1018,0.376,1,877,0
query_10190,0.314,1,6,0
query_10191,0.621,1,0,0
query_10192,0.665,1,0,0
query_10193,0.5,1,0,0
query_10195,0.133,1,3,0
query_10196,0.503,1,21,0
query_10199,0.684,1,2,0
query_1019,0.931,1,8,0
query_101,0.097,1,0,0
query_10200,0.458,1,0,0
query_10201,0.748,1,0,0
query_10203,0.662,1,29,0
query_10205,0.162,1,49,0
query_10207,0.496,1,1,0
query_10209,0.626,1,2,0
query_1020,2.81,6,10000,21
query_10210,0.545,1,0,0
query_10211,0.642,1,223,0
query_10212,0.654,1,25,0
query_10213,0.225,1,573,0
query_10214,0.123,1,0,0
query_10215,0.37,1,1,0
query_10216,0.69,1,47,0
query_10217,0.555,1,1,0
query_10218,0.619,1,276,0
query_10219,0.115,1,0,0
query_1021,0.461,1,256,0
query_10220,0.673,1,2,0
query_10221,0.748,1,39,0
query_10222,0.257,1,43,0
query_10225,2.224,4,7456,0
query_10226,0.74,1,28,0
query_10227,0.12,1,0,0
query_10229,0.181,1,234,0
query_1022,0.613,1,246,0
query_10230,0.634,1,441,0
query_10231,0.741,1,0,0
query_10232,0.095,1,0,0
query_10234,0.6,1,9,0
query_10235,3.207,5,9432,0
query_10236,0.517,1,16,0
query_10237,0.789,1,649,0
query_10238,0.707,1,0,0
query_1023,0.198,1,56,0
query_10240,0.303,1,161,0
query_10241,0.737,1,607,0
query_10242,0.632,1,23,0
query_10243,0.747,1,2,0
query_10246,0.15,1,0,0
query_10248,0.508,1,42,0
query_10251,0.621,1,1,0
query_10253,0.71,1,485,0
query_10254,0.351,1,23,0
query_10255,0.093,1,0,0
query_10256,0.509,1,1,0
query_10257,0.645,1,5,0
query_10258,0.685,1,0,0
query_10259,0.253,1,17,0
query_1025,0.112,1,0,0
query_10261,0.442,1,1,0
query_10263,0.676,1,485,0
query_10266,0.719,1,127,0
query_10268,2.265,6,10000,22
query_1026,0.629,1,48,0
query_10271,0.768,1,526,0
query_10272,0.167,1,1,0
query_10273,0.131,1,42,0
query_10274,0.547,1,1,0
query_10277,3.635,6,10000,22
query_10279,0.522,1,0,0
query_1027,0.681,1,2,0
query_10280,0.721,1,129,0
query_10281,0.138,1,0,0
query_10282,0.095,1,0,0
query_10283,0.48,1,0,0
query_10284,0.608,1,5,0
query_10285,0.726,1,722,0
query_10286,0.096,1,0,0
query_10287,0.117,1,36,0
query_10288,0.637,1,649,0
query_1028,0.648,1,0,0
query_10291,0.634,1,39,0
query_10292,0.314,1,813,0
query_10293,0.606,1,491,0
query_10295,0.562,1,10,0
query_10297,0.625,1,20,0
query_10298,0.137,1,54,0
query_10299,0.129,1,26,0
query_102,0.571,1,0,0
query_10300,0.534,1,0,0
query_10301,2.814,6,10000,22
query_10302,3.625,4,7234,0
query_10303,0.285,1,1,0
query_10304,0.85,1,1807,0
query_10307,0.75,1,8,0
query_10308,0.184,1,74,0
query_10309,0.124,1,0,0
query_1030,0.483,1,2,0
query_10310,0.832,1,218,0
query_10311,0.538,1,0,0
query_10313,0.12,1,0,0
query_10314,0.499,1,210,0
query_10315,0.645,1,129,0
query_10316,0.683,1,853,0
query_10317,2.159,6,10000,21
query_10318,9.444,5,9668,0
query_10319,0.571,1,129,0
query_1031,0.543,1,9,0
query_10320,0.131,1,0,0
query_10322,0.32,1,33,0
query_10323,0.597,1,6,0
query_10324,3.301,6,10000,22
query_10326,0.671,1,18,0
query_10327,0.666,1,33,0
query_1032,0.272,1,436,0
query_10330,0.277,1,1908,0
query_10331,0.765,1,6,0
query_10332,0.666,1,231,0
query_10335,0.173,1,9,0
query_10337,0.326,1,0,0
query_10338,0.502,1,0,0
query_10339,0.542,1,5,0
query_1033,0.434,1,13,0
query_10340,0.294,1,202,0
query_10341,0.465,1,10,0
query_10343,0.628,1,167,0
query_10344,0.449,1,345,0
query_10345,0.28,1,386,0
query_10346,0.426,1,67,0
