query,time,httpCalls,nbResults,errors
query_10174,0.646,1,37,0
query_10175,7.792,6,10000,22
query_10176,0.859,1,0,0
query_10177,1.155,1,0,0
query_10179,1.379,1,0,0
query_1017,1.218,1,59,0
query_10180,0.626,2,2453,0
query_10181,0.994,1,0,0
query_10182,1.279,1,339,0
query_10183,1.088,1,4,0
query_10184,0.682,1,0,0
query_10185,0.251,1,2,0
query_10186,0.878,1,47,0
query_10187,1.343,1,1348,0
query_10188,1.152,1,2,0
query_1018,1.352,1,877,0
query_10190,0.219,1,6,0
query_10191,0.933,1,0,0
query_10192,1.113,1,0,0
query_10193,1.174,1,0,0
query_10195,0.691,1,3,0
query_10196,0.101,1,21,0
query_10199,0.892,1,2,0
query_1019,1.364,1,8,0
query_101,1.246,1,0,0
query_10200,0.771,1,0,0
query_10201,0.114,1,0,0
query_10203,0.813,1,29,0
query_10205,1.007,1,49,0
query_10207,1.141,1,1,0
query_10209,0.827,1,2,0
query_1020,5.61,6,10000,21
query_10210,0.325,1,0,0
query_10211,0.731,1,223,0
query_10212,0.943,1,25,0
query_10213,1.07,1,573,0
query_10214,0.983,1,0,0
query_10215,0.316,1,1,0
query_10216,0.558,1,47,0
query_10217,0.968,1,1,0
query_10218,1.087,1,276,0
query_10219,0.921,1,0,0
query_1021,0.703,1,256,0
query_10220,0.786,1,2,0
query_10221,0.976,1,39,0
query_10222,0.953,1,43,0
query_10225,3.695,4,7456,0
query_10226,0.911,1,28,0
query_10227,1.128,1,0,0
query_10229,0.728,1,234,0
query_1022,0.606,1,246,0
query_10230,1.106,1,441,0
query_10231,0.966,1,0,0
query_10232,0.902,1,0,0
query_10234,0.828,1,9,0
query_10235,5.548,5,9432,0
query_10236,0.725,1,16,0
query_10237,0.874,1,649,0
query_10238,1.051,1,0,0
query_1023,1.097,1,56,0
query_10240,0.727,1,161,0
query_10241,0.894,1,607,0
query_10242,0.884,1,23,0
query_10243,0.814,1,2,0
query_10246,0.654,1,0,0
query_10248,0.652,1,42,0
query_10251,0.927,1,1,0
query_10253,1.066,1,485,0
query_10254,0.806,1,23,0
query_10255,0.498,1,0,0
query_10256,0.589,1,1,0
query_10257,0.854,1,5,0
query_10258,0.957,1,0,0
query_10259,0.839,1,17,0
query_1025,0.641,1,0,0
query_10261,0.702,1,1,0
query_10263,1.206,1,485,0
query_10266,0.87,1,127,0
query_10268,6.037,6,10000,22
query_1026,1.054,1,48,0
query_10271,0.462,1,526,0
query_10272,0.897,1,1,0
query_10273,1.178,1,42,0
query_10274,0.854,1,1,0
query_10277,5.988,6,10000,22
query_10279,1.052,1,0,0
query_1027,0.61,1,2,0
query_10280,0.586,1,129,0
query_10281,0.788,1,0,0
query_10282,0.796,1,0,0
query_10283,0.929,1,0,0
query_10284,1.102,1,5,0
query_10285,0.607,1,722,0
query_10286,0.629,1,0,0
query_10287,0.888,1,36,0
query_10288,1.158,1,649,0
query_1028,1.238,1,0,0
query_10291,0.347,1,39,0
query_10292,0.887,1,813,0
query_10293,1.004,1,491,0
query_10295,1.117,1,10,0
query_10297,0.689,1,20,0
query_10298,0.135,1,54,0
query_10299,0.993,1,26,0
query_102,1.133,1,0,0
query_10300,1.049,1,0,0
query_10301,4.381,6,10000,22
query_10302,4.985,4,7234,0
query_10303,0.579,1,1,0
query_10304,1.124,1,1807,0
query_10307,1.035,1,8,0
query_10308,1.259,1,74,0
query_10309,0.142,1,0,0
query_1030,0.5,1,2,0
query_10310,1.033,1,218,0
query_10311,1.064,1,0,0
query_10313,0.88,1,0,0
query_10314,0.386,1,210,0
query_10315,0.567,1,129,0
query_10316,1.008,1,853,0
query_10317,4.919,6,10000,21
query_10318,11.455,5,9668,0
query_10319,0.813,1,129,0
query_1031,0.576,1,9,0
query_10320,0.593,1,0,0
query_10322,0.934,1,33,0
query_10323,0.996,1,6,0
query_10324,6.034,6,10000,22
query_10326,0.94,1,18,0
query_10327,0.418,1,33,0
query_1032,0.633,1,436,0
query_10330,1.19,1,1908,0
query_10331,0.924,1,6,0
query_10332,1.079,1,231,0
query_10335,0.37,1,9,0
query_10337,0.601,1,0,0
query_10338,0.884,1,0,0
query_10339,0.755,1,5,0
query_1033,0.941,1,13,0
query_10340,0.482,1,202,0
query_10341,0.677,1,10,0
query_10343,0.862,1,167,0
query_10344,0.951,1,345,0
query_10345,0.906,1,386,0
query_10346,0.779,1,67,0
