query,time,httpCalls,nbResults,errors
query_10174,1.42,1,37,0
query_10175,10.621,6,10000,22
query_10176,0.984,1,0,0
query_10177,1.465,1,0,0
query_10179,1.604,1,0,0
query_1017,1.57,1,59,0
query_10180,0.624,2,2453,0
query_10181,1.132,1,0,0
query_10182,1.465,1,339,0
query_10183,1.569,1,4,0
query_10184,1.477,1,0,0
query_10185,0.267,1,2,0
query_10186,0.145,1,47,0
query_10187,1.358,1,1348,0
query_10188,1.311,1,2,0
query_1018,1.735,1,877,0
query_10190,1.163,1,6,0
query_10191,0.159,1,0,0
query_10192,1.146,1,0,0
query_10193,1.352,1,0,0
query_10195,1.408,1,3,0
query_10196,1.448,1,21,0
query_10199,0.532,1,2,0
query_1019,0.521,1,8,0
query_101,1.211,1,0,0
query_10200,1.273,1,0,0
query_10201,1.374,1,0,0
query_10203,1.434,1,29,0
query_10205,0.176,1,49,0
query_10207,1.028,1,1,0
query_10209,1.371,1,2,0
query_1020,4.922,6,10000,21
query_10210,1.177,1,0,0
query_10211,1.282,1,223,0
query_10212,1.38,1,25,0
query_10213,1.529,1,573,0
query_10214,0.617,1,0,0
query_10215,0.492,1,1,0
query_10216,1.209,1,47,0
query_10217,1.265,1,1,0
query_10218,1.467,1,276,0
query_10219,1.122,1,0,0
query_1021,0.238,1,256,0
query_10220,0.973,1,2,0
query_10221,1.221,1,39,0
query_10222,1.64,1,43,0
query_10225,2.794,4,7456,0
query_10226,1.142,1,28,0
query_10227,1.264,1,0,0
query_10229,1.583,1,234,0
query_1022,1.489,1,246,0
query_10230,0.238,1,441,0
query_10231,0.876,1,0,0
query_10232,1.41,1,0,0
query_10234,1.602,1,9,0
query_10235,3.026,5,9432,0
query_10236,1.184,1,16,0
query_10237,1.417,1,649,0
query_10238,1.316,1,0,0
query_1023,1.344,1,56,0
query_10240,0.223,1,161,0
query_10241,1,1,607,0
query_10242,1.29,1,23,0
query_10243,1.323,1,2,0
query_10246,1.411,1,0,0
query_10248,0.175,1,42,0
query_10251,0.549,1,1,0
query_10253,1.274,1,485,0
query_10254,1.284,1,23,0
query_10255,1.31,1,0,0
query_10256,1.257,1,1,0
query_10257,0.205,1,5,0
query_10258,1.13,1,0,0
query_10259,1.308,1,17,0
query_1025,1.626,1,0,0
query_10261,1.29,1,1,0
query_10263,0.182,1,485,0
query_10266,1.149,1,127,0
query_10268,6.971,6,10000,22
query_1026,0.958,1,48,0
query_10271,1.447,1,526,0
query_10272,1.516,1,1,0
query_10273,1.469,1,42,0
query_10274,0.278,1,1,0
query_10277,7.873,6,10000,22
query_10279,0.196,1,0,0
query_1027,0.692,1,2,0
query_10280,1.462,1,129,0
query_10281,1.558,1,0,0
query_10282,1.366,1,0,0
query_10283,0.659,1,0,0
query_10284,0.558,1,5,0
query_10285,1.29,1,722,0
query_10286,1.167,1,0,0
query_10287,1.386,1,36,0
query_10288,1.308,1,649,0
query_1028,0.338,1,0,0
query_10291,1.06,1,39,0
query_10292,1.38,1,813,0
query_10293,1.38,1,491,0
query_10295,1.467,1,10,0
query_10297,0.233,1,20,0
query_10298,0.148,1,54,0
query_10299,1.048,1,26,0
query_102,1.479,1,0,0
query_10300,1.512,1,0,0
query_10301,6.353,6,10000,22
query_10302,4.805,4,7234,0
query_10303,1.295,1,1,0
query_10304,1.315,1,1807,0
query_10307,1.202,1,8,0
query_10308,1.285,1,74,0
query_10309,0.56,1,0,0
query_1030,0.653,1,2,0
query_10310,1.45,1,218,0
query_10311,1.018,1,0,0
query_10313,1.275,1,0,0
query_10314,1.146,1,210,0
query_10315,0.462,1,129,0
query_10316,1.092,1,853,0
query_10317,6.597,6,10000,21
query_10318,13.837,5,9668,0
query_10319,1.342,1,129,0
query_1031,0.712,1,9,0
query_10320,0.5,1,0,0
query_10322,1.348,1,33,0
query_10323,1.17,1,6,0
query_10324,7.523,6,10000,22
query_10326,1.341,1,18,0
query_10327,1.588,1,33,0
query_1032,0.64,1,436,0
query_10330,1.133,1,1908,0
query_10331,1.371,1,6,0
query_10332,1.421,1,231,0
query_10335,1.296,1,9,0
query_10337,0.517,1,0,0
query_10338,0.969,1,0,0
query_10339,1.227,1,5,0
query_1033,1.322,1,13,0
query_10340,1.319,1,202,0
query_10341,0.953,1,10,0
query_10343,0.745,1,167,0
query_10344,1.237,1,345,0
query_10345,1.395,1,386,0
query_10346,1.303,1,67,0
