query,time,httpCalls,nbResults,errors
query_10174,0.959,1,37,0
query_10175,7.166,6,10000,22
query_10176,0.747,1,0,0
query_10177,1.013,1,0,0
query_10179,1.149,1,0,0
query_1017,1.202,1,59,0
query_10180,0.409,2,2453,0
query_10181,0.897,1,0,0
query_10182,1.043,1,339,0
query_10183,1.042,1,4,0
query_10184,0.865,1,0,0
query_10185,0.097,1,2,0
query_10186,0.436,1,47,0
query_10187,0.997,1,1348,0
query_10188,0.938,1,2,0
query_1018,1.159,1,877,0
query_10190,0.401,1,6,0
query_10191,0.366,1,0,0
query_10192,0.97,1,0,0
query_10193,0.999,1,0,0
query_10195,0.862,1,3,0
query_10196,0.705,1,21,0
query_10199,0.484,1,2,0
query_1019,1.093,1,8,0
query_101,0.806,1,0,0
query_10200,0.946,1,0,0
query_10201,0.314,1,0,0
query_10203,0.458,1,29,0
query_10205,0.784,1,49,0
query_10207,0.931,1,1,0
query_10209,1.069,1,2,0
query_1020,2.717,6,10000,21
query_10210,0.911,1,0,0
query_10211,1.098,1,223,0
query_10212,0.701,1,25,0
query_10213,0.168,1,573,0
query_10214,0.818,1,0,0
query_10215,0.959,1,1,0
query_10216,1.056,1,47,0
query_10217,0.627,1,1,0
query_10218,0.158,1,276,0
query_10219,0.82,1,0,0
query_1021,0.945,1,256,0
query_10220,1.033,1,2,0
query_10221,0.952,1,39,0
query_10222,0.217,1,43,0
query_10225,3.483,4,7456,0
query_10226,0.877,1,28,0
query_10227,0.796,1,0,0
query_10229,0.174,1,234,0
query_1022,0.694,1,246,0
query_10230,1.103,1,441,0
query_10231,1.191,1,0,0
query_10232,0.807,1,0,0
query_10234,0.214,1,9,0
query_10235,5.497,5,9432,0
query_10236,0.307,1,16,0
query_10237,0.899,1,649,0
query_10238,0.973,1,0,0
query_1023,0.995,1,56,0
query_10240,0.952,1,161,0
query_10241,0.222,1,607,0
query_10242,0.638,1,23,0
query_10243,0.935,1,2,0
query_10246,1.077,1,0,0
query_10248,0.871,1,42,0
query_10251,0.094,1,1,0
query_10253,0.686,1,485,0
query_10254,1.046,1,23,0
query_10255,1.015,1,0,0
query_10256,0.708,1,1,0
query_10257,0.097,1,5,0
query_10258,0.787,1,0,0
query_10259,0.8,1,17,0
query_1025,1.049,1,0,0
query_10261,0.92,1,1,0
query_10263,0.161,1,485,0
query_10266,0.683,1,127,0
query_10268,5.707,6,10000,22
query_1026,0.879,1,48,0
query_10271,1.086,1,526,0
query_10272,0.773,1,1,0
query_10273,0.52,1,42,0
query_10274,0.4,1,1,0
query_10277,5.823,6,10000,22
query_10279,0.451,1,0,0
query_1027,0.873,1,2,0
query_10280,0.8,1,129,0
query_10281,0.92,1,0,0
query_10282,0.507,1,0,0
query_10283,0.538,1,0,0
query_10284,0.708,1,5,0
query_10285,1.021,1,722,0
query_10286,0.936,1,0,0
query_10287,0.444,1,36,0
query_10288,0.608,1,649,0
query_1028,0.772,1,0,0
query_10291,1.002,1,39,0
query_10292,0.979,1,813,0
query_10293,0.317,1,491,0
query_10295,0.547,1,10,0
query_10297,1.054,1,20,0
query_10298,1.015,1,54,0
query_10299,0.843,1,26,0
query_102,0.259,1,0,0
query_10300,0.632,1,0,0
query_10301,5.513,6,10000,22
query_10302,4.109,4,7234,0
query_10303,0.595,1,1,0
query_10304,0.831,1,1807,0
query_10307,0.816,1,8,0
query_10308,0.907,1,74,0
query_10309,0.773,1,0,0
query_1030,0.438,1,2,0
query_10310,0.806,1,218,0
query_10311,0.731,1,0,0
query_10313,0.922,1,0,0
query_10314,0.639,1,210,0
query_10315,0.295,1,129,0
query_10316,0.671,1,853,0
query_10317,5.106,6,10000,21
query_10318,10.866,5,9668,0
query_10319,0.953,1,129,0
query_1031,0.484,1,9,0
query_10320,0.55,1,0,0
query_10322,0.665,1,33,0
query_10323,0.745,1,6,0
query_10324,5.594,6,10000,22
query_10326,0.914,1,18,0
query_10327,0.626,1,33,0
query_1032,0.478,1,436,0
query_10330,0.861,1,1908,0
query_10331,1.102,1,6,0
query_10332,0.986,1,231,0
query_10335,0.336,1,9,0
query_10337,0.58,1,0,0
query_10338,0.851,1,0,0
query_10339,0.991,1,5,0
query_1033,1.054,1,13,0
query_10340,0.165,1,202,0
query_10341,0.365,1,10,0
query_10343,0.837,1,167,0
query_10344,1.064,1,345,0
query_10345,0.992,1,386,0
query_10346,0.367,1,67,0
