query,time,httpCalls,nbResults,errors
query_10174,0.542,1,37,0
query_10175,5.92,6,10000,22
query_10176,0.648,1,0,0
query_10177,0.785,1,0,0
query_10179,0.879,1,0,0
query_1017,0.429,1,59,0
query_10180,0.397,2,2453,0
query_10181,0.774,1,0,0
query_10182,0.934,1,339,0
query_10183,0.93,1,4,0
query_10184,0.171,1,0,0
query_10185,0.11,1,2,0
query_10186,0.618,1,47,0
query_10187,0.911,1,1348,0
query_10188,0.968,1,2,0
query_1018,0.876,1,877,0
query_10190,0.101,1,6,0
query_10191,0.758,1,0,0
query_10192,0.838,1,0,0
query_10193,0.789,1,0,0
query_10195,0.595,1,3,0
query_10196,0.108,1,21,0
query_10199,0.622,1,2,0
query_1019,1.155,1,8,0
query_101,0.822,1,0,0
query_10200,0.176,1,0,0
query_10201,0.116,1,0,0
query_10203,0.638,1,29,0
query_10205,0.912,1,49,0
query_10207,0.866,1,1,0
query_10209,0.703,1,2,0
query_1020,4.031,6,10000,21
query_10210,0.539,1,0,0
query_10211,0.211,1,223,0
query_10212,0.762,1,25,0
query_10213,0.839,1,573,0
query_10214,0.898,1,0,0
query_10215,0.23,1,1,0
query_10216,0.27,1,47,0
query_10217,0.861,1,1,0
query_10218,0.836,1,276,0
query_10219,0.862,1,0,0
query_1021,0.303,1,256,0
query_10220,0.188,1,2,0
query_10221,0.825,1,39,0
query_10222,0.748,1,43,0
query_10225,2.611,4,7456,0
query_10226,0.638,1,28,0
query_10227,0.851,1,0,0
query_10229,0.916,1,234,0
query_1022,0.502,1,246,0
query_10230,0.185,1,441,0
query_10231,0.682,1,0,0
query_10232,0.732,1,0,0
query_10234,0.852,1,9,0
query_10235,1.519,5,9432,0
query_10236,0.68,1,16,0
query_10237,0.838,1,649,0
query_10238,0.861,1,0,0
query_1023,0.299,1,56,0
query_10240,0.114,1,161,0
query_10241,0.72,1,607,0
query_10242,0.982,1,23,0
query_10243,1.011,1,2,0
query_10246,0.355,1,0,0
query_10248,0.144,1,42,0
query_10251,0.653,1,1,0
query_10253,0.879,1,485,0
query_10254,0.792,1,23,0
query_10255,0.154,1,0,0
query_10256,0.106,1,1,0
query_10257,0.618,1,5,0
query_10258,0.776,1,0,0
query_10259,0.852,1,17,0
query_1025,0.307,1,0,0
query_10261,0.118,1,1,0
query_10263,0.679,1,485,0
query_10266,0.777,1,127,0
query_10268,3.502,6,10000,22
query_1026,0.739,1,48,0
query_10271,0.996,1,526,0
query_10272,0.548,1,1,0
query_10273,0.117,1,42,0
query_10274,0.622,1,1,0
query_10277,4.21,6,10000,22
query_10279,0.665,1,0,0
query_1027,0.86,1,2,0
query_10280,0.853,1,129,0
query_10281,0.255,1,0,0
query_10282,0.096,1,0,0
query_10283,0.726,1,0,0
query_10284,0.783,1,5,0
query_10285,0.891,1,722,0
query_10286,0.567,1,0,0
query_10287,0.154,1,36,0
query_10288,0.626,1,649,0
query_1028,0.867,1,0,0
query_10291,0.884,1,39,0
query_10292,0.338,1,813,0
query_10293,0.167,1,491,0
query_10295,0.652,1,10,0
query_10297,0.804,1,20,0
query_10298,0.833,1,54,0
query_10299,0.162,1,26,0
query_102,0.107,1,0,0
query_10300,0.599,1,0,0
query_10301,4.36,6,10000,22
query_10302,3.447,4,7234,0
query_10303,0.386,1,1,0
query_10304,0.332,1,1807,0
query_10307,0.65,1,8,0
query_10308,0.843,1,74,0
query_10309,0.759,1,0,0
query_1030,0.455,1,2,0
query_10310,0.323,1,218,0
query_10311,0.637,1,0,0
query_10313,0.675,1,0,0
query_10314,0.764,1,210,0
query_10315,0.464,1,129,0
query_10316,0.412,1,853,0
query_10317,4.939,6,10000,21
query_10318,11.14,5,9668,0
query_10319,0.37,1,129,0
query_1031,0.506,1,9,0
query_10320,0.835,1,0,0
query_10322,0.859,1,33,0
query_10323,0.484,1,6,0
query_10324,5.128,6,10000,22
query_10326,0.352,1,18,0
query_10327,0.867,1,33,0
query_1032,0.862,1,436,0
query_10330,0.77,1,1908,0
query_10331,0.51,1,6,0
query_10332,0.496,1,231,0
query_10335,0.712,1,9,0
query_10337,0.526,1,0,0
query_10338,0.758,1,0,0
query_10339,0.236,1,5,0
query_1033,0.629,1,13,0
query_10340,0.628,1,202,0
query_10341,0.729,1,10,0
query_10343,0.888,1,167,0
query_10344,0.23,1,345,0
query_10345,0.574,1,386,0
query_10346,0.673,1,67,0
