query,time,httpCalls,nbResults,errors
query_10174,120.0,1,37,0
query_10175,120.0,1,23878,0
query_10176,120.0,1,0,0
query_10177,120.0,1,0,0
query_10179,120.0,1,0,0
query_1017,120.0,1,59,0
query_10180,120.0,1,2453,0
query_10181,120.0,1,0,0
query_10182,120.0,1,339,0
query_10183,120.0,1,4,0
query_10184,120.0,1,0,0
query_10185,120.0,1,2,0
query_10186,120.0,1,47,0
query_10187,120.0,1,1348,0
query_10188,120.0,1,2,0
query_1018,120.0,1,877,0
query_10190,120.0,1,6,0
query_10191,120.0,1,0,0
query_10192,120.0,1,0,0
query_10193,120.0,1,0,0
query_10195,120.0,1,3,0
query_10196,120.0,1,21,0
query_10199,120.0,1,2,0
query_1019,120.0,1,8,0
query_101,120.0,1,0,0
query_10200,120.0,1,0,0
query_10201,120.0,1,0,0
query_10203,120.0,1,29,0
query_10205,120.0,1,49,0
query_10207,120.0,1,1,0
query_10209,120.0,1,2,0
query_1020,120.0,1,10019,0
query_10210,120.0,1,0,0
query_10211,120.0,1,223,0
query_10212,120.0,1,25,0
query_10213,120.0,1,573,0
query_10214,120.0,1,0,0
query_10215,120.0,1,1,0
query_10216,120.0,1,47,0
query_10217,120.0,1,1,0
query_10218,120.0,1,276,0
query_10219,120.0,1,0,0
query_1021,120.0,1,256,0
query_10220,120.0,1,2,0
query_10221,120.0,1,39,0
query_10222,120.0,1,43,0
query_10225,120.0,1,7456,0
query_10226,120.0,1,28,0
query_10227,120.0,1,0,0
query_10229,120.0,1,234,0
query_1022,120.0,1,246,0
query_10230,120.0,1,441,0
query_10231,120.0,1,0,0
query_10232,120.0,1,0,0
query_10234,120.0,1,9,0
query_10235,120.0,1,9432,0
query_10236,120.0,1,16,0
query_10237,120.0,1,649,0
query_10238,120.0,1,0,0
query_1023,120.0,1,56,0
query_10240,120.0,1,161,0
query_10241,120.0,1,607,0
query_10242,120.0,1,23,0
query_10243,120.0,1,2,0
query_10246,120.0,1,0,0
query_10248,120.0,1,42,0
query_10251,120.0,1,1,0
query_10253,120.0,1,485,0
query_10254,120.0,1,23,0
query_10255,120.0,1,0,0
query_10256,120.0,1,1,0
query_10257,120.0,1,5,0
query_10258,120.0,1,0,0
query_10259,120.0,1,17,0
query_1025,120.0,1,0,0
query_10261,120.0,1,1,0
query_10263,120.0,1,485,0
query_10266,120.0,1,127,0
query_10268,120.0,1,22571,0
query_1026,120.0,1,48,0
query_10271,120.0,1,526,0
query_10272,120.0,1,1,0
query_10273,120.0,1,42,0
query_10274,120.0,1,1,0
query_10277,120.0,1,22889,0
query_10279,120.0,1,0,0
query_1027,120.0,1,2,0
query_10280,120.0,1,129,0
query_10281,120.0,1,0,0
query_10282,120.0,1,0,0
query_10283,120.0,1,0,0
query_10284,120.0,1,5,0
query_10285,120.0,1,722,0
query_10286,120.0,1,0,0
query_10287,120.0,1,36,0
query_10288,120.0,1,649,0
query_1028,120.0,1,0,0
query_10291,120.0,1,39,0
query_10292,120.0,1,813,0
query_10293,120.0,1,491,0
query_10295,120.0,1,10,0
query_10297,120.0,1,20,0
query_10298,120.0,1,54,0
query_10299,120.0,1,26,0
query_102,120.0,1,0,0
query_10300,120.0,1,0,0
query_10301,120.0,1,18742,0
query_10302,120.0,1,7234,0
query_10303,120.0,1,1,0
query_10304,120.0,1,1807,0
query_10307,120.0,1,8,0
query_10308,120.0,1,74,0
query_10309,120.0,1,0,0
query_1030,120.0,1,2,0
query_10310,120.0,1,218,0
query_10311,120.0,1,0,0
query_10313,120.0,1,0,0
query_10314,120.0,1,210,0
query_10315,120.0,1,129,0
query_10316,120.0,1,853,0
query_10317,120.0,1,15499,0
query_10318,120.0,1,9668,0
query_10319,120.0,1,129,0
query_1031,120.0,1,9,0
query_10320,120.0,1,0,0
query_10322,120.0,1,33,0
query_10323,120.0,1,6,0
query_10324,120.0,1,22817,0
query_10326,120.0,1,18,0
query_10327,120.0,1,33,0
query_1032,120.0,1,436,0
query_10330,120.0,1,1908,0
query_10331,120.0,1,6,0
query_10332,120.0,1,231,0
query_10335,120.0,1,9,0
query_10337,120.0,1,0,0
query_10338,120.0,1,0,0
query_10339,120.0,1,5,0
query_1033,120.0,1,13,0
query_10340,120.0,1,202,0
query_10341,120.0,1,10,0
query_10343,120.0,1,167,0
query_10344,120.0,1,345,0
query_10345,120.0,1,386,0
query_10346,149.214,1,67,0
