query,time,httpCalls,nbResults,errors
query_10174,0.362,1,37,0
query_10175,0.19,1,2000,0
query_10176,0.1,1,0,0
query_10177,0.484,1,0,0
query_10179,0.581,1,0,0
query_1017,0.746,1,59,0
query_10180,0.728,1,2000,0
query_10181,0.333,1,0,0
query_10182,0.539,1,339,0
query_10183,0.398,1,4,0
query_10184,0.609,1,0,0
query_10185,0.269,1,2,0
query_10186,0.315,1,47,0
query_10187,0.446,1,1348,0
query_10188,0.358,1,2,0
query_1018,0.89,1,877,0
query_10190,0.566,1,6,0
query_10191,0.428,1,0,0
query_10192,0.36,1,0,0
query_10193,0.517,1,0,0
query_10195,0.328,1,3,0
query_10196,0.172,1,21,0
query_10199,0.103,1,2,0
query_1019,2.54,1,8,0
query_101,0.282,1,0,0
query_10200,0.216,1,0,0
query_10201,0.124,1,0,0
query_10203,0.154,1,29,0
query_10205,0.108,1,49,0
query_10207,0.393,1,1,0
query_10209,0.303,1,2,0
query_1020,0.206,1,2000,0
query_10210,0.098,1,0,0
query_10211,0.163,1,223,0
query_10212,0.114,1,25,0
query_10213,0.272,1,573,0
query_10214,0.544,1,0,0
query_10215,0.496,1,1,0
query_10216,0.161,1,47,0
query_10217,0.119,1,1,0
query_10218,0.232,1,276,0
query_10219,0.238,1,0,0
query_1021,0.27,1,256,0
query_10220,0.548,1,2,0
query_10221,0.515,1,39,0
query_10222,0.415,1,43,0
query_10225,0.247,1,2000,0
query_10226,0.112,1,28,0
query_10227,0.106,1,0,0
query_10229,0.173,1,234,0
query_1022,0.124,1,246,0
query_10230,0.25,1,441,0
query_10231,0.569,1,0,0
query_10232,0.418,1,0,0
query_10234,0.432,1,9,0
query_10235,0.438,1,2000,0
query_10236,0.385,1,16,0
query_10237,0.52,1,649,0
query_10238,0.278,1,0,0
query_1023,0.491,1,56,0
query_10240,0.746,1,161,0
query_10241,0.172,1,607,0
query_10242,0.355,1,23,0
query_10243,0.54,1,2,0
query_10246,0.339,1,0,0
query_10248,0.377,1,42,0
query_10251,0.316,1,1,0
query_10253,0.921,1,485,0
query_10254,0.557,1,23,0
query_10255,0.788,1,0,0
query_10256,0.476,1,1,0
query_10257,0.753,1,5,0
query_10258,0.309,1,0,0
query_10259,0.106,1,17,0
query_1025,0.196,1,0,0
query_10261,0.122,1,1,0
query_10263,0.16,1,485,0
query_10266,0.474,1,127,0
query_10268,0.823,1,2000,0
query_1026,0.36,1,48,0
query_10271,0.772,1,526,0
query_10272,0.237,1,1,0
query_10273,0.605,1,42,0
query_10274,0.375,1,1,0
query_10277,0.391,1,2000,0
query_10279,0.401,1,0,0
query_1027,0.356,1,2,0
query_10280,0.557,1,129,0
query_10281,0.718,1,0,0
query_10282,0.593,1,0,0
query_10283,0.396,1,0,0
query_10284,0.745,1,5,0
query_10285,0.483,1,722,0
query_10286,0.31,1,0,0
query_10287,0.703,1,36,0
query_10288,0.733,1,649,0
query_1028,0.282,1,0,0
query_10291,0.232,1,39,0
query_10292,0.692,1,813,0
query_10293,0.919,1,491,0
query_10295,0.595,1,10,0
query_10297,0.555,1,20,0
query_10298,0.545,1,54,0
query_10299,0.174,1,26,0
query_102,0.461,1,0,0
query_10300,0.339,1,0,0
query_10301,0.711,1,2000,0
query_10302,0.956,1,2000,0
query_10303,0.568,1,1,0
query_10304,0.416,1,1807,0
query_10307,0.57,1,8,0
query_10308,0.675,1,74,0
query_10309,0.408,1,0,0
query_1030,0.291,1,2,0
query_10310,0.453,1,218,0
query_10311,0.444,1,0,0
query_10313,0.315,1,0,0
query_10314,0.301,1,210,0
query_10315,0.223,1,129,0
query_10316,0.692,1,853,0
query_10317,0.289,1,2000,0
query_10318,2.749,1,2000,0
query_10319,0.442,1,129,0
query_1031,0.414,1,9,0
query_10320,0.655,1,0,0
query_10322,0.787,1,33,0
query_10323,0.472,1,6,0
query_10324,0.743,1,2000,0
query_10326,0.785,1,18,0
query_10327,0.672,1,33,0
query_1032,0.411,1,436,0
query_10330,0.402,1,1908,0
query_10331,0.579,1,6,0
query_10332,0.589,1,231,0
query_10335,0.622,1,9,0
query_10337,0.653,1,0,0
query_10338,0.26,1,0,0
query_10339,0.102,1,5,0
query_1033,0.405,1,13,0
query_10340,0.416,1,202,0
query_10341,0.576,1,10,0
query_10343,0.28,1,167,0
query_10344,0.407,1,345,0
query_10345,0.461,1,386,0
query_10346,0.112,1,67,0
