query,time,httpCalls,nbResults,errors
query_10174,2.349,1,37,0
query_10175,1.306,1,2000,0
query_10176,1.949,1,0,0
query_10177,1.072,1,0,0
query_10179,0.978,1,0,0
query_1017,1.106,1,59,0
query_10180,2.412,1,2000,0
query_10181,0.948,1,0,0
query_10182,0.227,1,339,0
query_10183,1.27,1,4,0
query_10184,1.433,1,0,0
query_10185,2.056,1,2,0
query_10186,1.165,1,47,0
query_10187,1.962,1,1348,0
query_10188,1.357,1,2,0
query_1018,2.453,1,877,0
query_10190,1.251,1,6,0
query_10191,0.126,1,0,0
query_10192,0.433,1,0,0
query_10193,1.025,1,0,0
query_10195,0.534,1,3,0
query_10196,0.302,1,21,0
query_10199,0.531,1,2,0
query_1019,3.239,1,8,0
query_101,1.077,1,0,0
query_10200,0.719,1,0,0
query_10201,1.219,1,0,0
query_10203,0.962,1,29,0
query_10205,1.038,1,49,0
query_10207,0.964,1,1,0
query_10209,0.824,1,2,0
query_1020,0.505,1,2000,0
query_10210,0.314,1,0,0
query_10211,0.317,1,223,0
query_10212,0.28,1,25,0
query_10213,1.823,1,573,0
query_10214,1.598,1,0,0
query_10215,2.122,1,1,0
query_10216,1.838,1,47,0
query_10217,1.089,1,1,0
query_10218,0.963,1,276,0
query_10219,0.424,1,0,0
query_1021,0.397,1,256,0
query_10220,0.331,1,2,0
query_10221,0.501,1,39,0
query_10222,1.435,1,43,0
query_10225,1.383,1,2000,0
query_10226,0.996,1,28,0
query_10227,1.597,1,0,0
query_10229,1.058,1,234,0
query_1022,1.223,1,246,0
query_10230,1.41,1,441,0
query_10231,2.205,1,0,0
query_10232,1.757,1,0,0
query_10234,1.736,1,9,0
query_10235,2.086,1,2000,0
query_10236,1.26,1,16,0
query_10237,1.439,1,649,0
query_10238,1.208,1,0,0
query_1023,1.889,1,56,0
query_10240,1.73,1,161,0
query_10241,1.252,1,607,0
query_10242,0.738,1,23,0
query_10243,1.22,1,2,0
query_10246,1.684,1,0,0
query_10248,1.386,1,42,0
query_10251,1.483,1,1,0
query_10253,0.889,1,485,0
query_10254,1.083,1,23,0
query_10255,0.961,1,0,0
query_10256,0.102,1,1,0
query_10257,0.187,1,5,0
query_10258,0.767,1,0,0
query_10259,0.394,1,17,0
query_1025,0.412,1,0,0
query_10261,0.581,1,1,0
query_10263,0.943,1,485,0
query_10266,1.393,1,127,0
query_10268,0.852,1,2000,0
query_1026,1.317,1,48,0
query_10271,0.862,1,526,0
query_10272,0.65,1,1,0
query_10273,1.257,1,42,0
query_10274,0.797,1,1,0
query_10277,0.727,1,2000,0
query_10279,1.326,1,0,0
query_1027,0.776,1,2,0
query_10280,0.21,1,129,0
query_10281,0.266,1,0,0
query_10282,1.092,1,0,0
query_10283,0.975,1,0,0
query_10284,0.189,1,5,0
query_10285,0.56,1,722,0
query_10286,1.594,1,0,0
query_10287,0.459,1,36,0
query_10288,1.14,1,649,0
query_1028,0.349,1,0,0
query_10291,0.457,1,39,0
query_10292,1.078,1,813,0
query_10293,1.175,1,491,0
query_10295,0.953,1,10,0
query_10297,0.987,1,20,0
query_10298,1.327,1,54,0
query_10299,0.582,1,26,0
query_102,0.499,1,0,0
query_10300,1.313,1,0,0
query_10301,1.046,1,2000,0
query_10302,1.95,1,2000,0
query_10303,0.571,1,1,0
query_10304,1.544,1,1807,0
query_10307,1.097,1,8,0
query_10308,0.688,1,74,0
query_10309,0.588,1,0,0
query_1030,0.454,1,2,0
query_10310,0.149,1,218,0
query_10311,0.808,1,0,0
query_10313,1.679,1,0,0
query_10314,0.516,1,210,0
query_10315,1.325,1,129,0
query_10316,1.1,1,853,0
query_10317,0.684,1,2000,0
query_10318,1.946,1,2000,0
query_10319,0.276,1,129,0
query_1031,1.337,1,9,0
query_10320,1.173,1,0,0
query_10322,0.297,1,33,0
query_10323,0.455,1,6,0
query_10324,2.364,1,2000,0
query_10326,1.545,1,18,0
query_10327,1.312,1,33,0
query_1032,1.212,1,436,0
query_10330,1.135,1,1908,0
query_10331,1.167,1,6,0
query_10332,1.304,1,231,0
query_10335,0.7,1,9,0
query_10337,0.723,1,0,0
query_10338,0.358,1,0,0
query_10339,1.046,1,5,0
query_1033,0.732,1,13,0
query_10340,0.572,1,202,0
query_10341,0.526,1,10,0
query_10343,1.188,1,167,0
query_10344,1.263,1,345,0
query_10345,2.013,1,386,0
query_10346,0.497,1,67,0
