query,time,httpCalls,serverTime,errors
query_8395,71.778,2085,133.87434052757794,0
query_8396,9.036,214,133.3271028037383,0
query_8397,0.234,1,138,0
query_8398,5.266,85,117.16470588235295,0
query_8399,50.376,1217,120.91618734593263,0
query_839,,0
query_83,,0
query_8400,1.625,36,141.47222222222223,0
query_8401,0.522,9,165.11111111111111,0
query_8402,3.771,80,137.1375,0
query_8403,0.412,6,130.16666666666666,0
query_8404,0.617,8,183.75,0
query_8405,100.051,2575,133.7852427184466,0
query_8406,90.104,2340,145.3431623931624,0
query_8407,8.097,172,142.8139534883721,0
query_8408,,0
query_8409,100.511,3845,157.66319895968792,0
query_840,65.397,2088,139.80938697318007,0
query_8410,,0
query_8411,0.088,3,55,0
query_8412,0.461,10,86.4,0
query_8413,,0
query_8414,89.493,2522,131.13164155432196,0
query_8415,104.999,4579,222.38130596200043,0
query_8416,,0
query_8417,0.264,4,130,0
query_8418,,0
query_8419,,0
query_841,50.985,1308,130.76758409785933,0
query_8420,,0
query_8421,20.335,616,124.33279220779221,0
query_8422,17.782,513,131.9571150097466,0
query_8423,,0
query_8424,,0
query_8425,0.389,8,96.25,0
query_8426,10.838,193,131.8860103626943,0
query_8427,,0
query_8428,2.468,75,113.88,0
query_8429,3.673,103,124.45631067961165,0
query_842,48.283,1182,130.17935702199662,0
query_8430,91.831,2914,126.52608098833218,0
query_8431,40.158,1179,127.72943172179814,0
query_8432,99.453,3770,166.3501326259947,0
query_8433,64.594,1386,131.35642135642135,0
query_8434,,0
query_8435,,0
query_8436,,0
query_8437,0.101,4,59.25,0
query_8438,,0
query_8439,,0
query_843,,0
query_8440,,0
query_8441,,0
query_8442,16.747,373,141.61394101876675,0
query_8443,1.911,43,135.13953488372093,0
query_8444,8.662,155,141.55483870967743,0
query_8445,,0
query_8446,,0
query_8447,36.281,866,119.8891454965358,0
query_8448,112.482,3630,158.34600550964188,0
query_8449,6.786,141,136.09929078014184,0
query_844,0.325,5,110.2,0
query_8450,65.333,1846,128.77248104008666,0
query_8451,1.942,49,113.22448979591837,0
query_8452,37.821,855,125.32046783625731,0
query_8453,,0
query_8454,,0
query_8455,10.858,193,128.63730569948186,0
query_8456,,0
query_8457,112.714,4184,156.72514340344168,0
query_8458,0.347,6,131.66666666666666,0
query_8459,,0
query_845,58.108,1523,129.54432042022324,0
query_8460,0.349,1,136,0
query_8461,,0
query_8462,,0
query_8463,,0
query_8464,34.606,944,136.76483050847457,0
query_8465,0.251,5,62.2,0
query_8466,,0
query_8467,,0
query_8468,24.433,618,135.01941747572815,0
query_8469,0.314,3,173.66666666666666,0
query_846,37.508,964,137.92116182572613,0
query_8470,,0
query_8471,,0
query_8472,,0
query_8473,14.382,361,140.81440443213296,0
query_8474,6.684,139,144.68345323741008,0
query_8475,0.554,7,145.14285714285714,0
query_8476,22.55,501,141.37125748502993,0
query_8477,,0
query_8478,,0
query_8479,,0
query_847,37.679,808,145.125,0
query_8480,,0
query_8481,17.077,322,143.1273291925466,0
query_8482,6.245,157,142.64968152866243,0
query_8483,0.494,8,141.875,0
query_8484,,0
query_8485,50.387,1334,149.94602698650675,0
query_8486,88.75,1918,149.2565172054223,0
query_8487,51.034,1247,142.26142742582198,0
query_8488,,0
query_8489,4.982,118,140.82203389830508,0
query_848,0.221,1,153,0
query_8490,1.67,28,153.64285714285714,0
query_8491,11.585,327,172.5137614678899,0
query_8492,,0
query_8493,58.084,1583,141.25710675931776,0
query_8494,104.168,2575,144.69514563106796,0
query_8495,,0
query_8496,,0
query_8497,13.485,238,144.26470588235293,0
query_8498,57.377,1583,137.9488313329122,0
query_8499,110.732,2743,141.92417061611374,0
query_849,17.412,291,138.01030927835052,0
query_84,0.638,8,130.5,0
query_8500,24.815,483,141.9689440993789,0
query_8501,10.984,192,140.609375,0
query_8502,8.331,209,136.42105263157896,0
query_8503,,0
query_8504,0.445,10,104.8,0
query_8505,0.507,6,137.5,0
query_8506,36.784,843,140.55278766310795,0
query_8507,,0
query_8508,52.096,1268,144.37618296529968,0
query_8509,0.57,10,216.5,0
query_850,,0
query_8510,,0
query_8511,,0
query_8512,8.789,214,147.11682242990653,0
query_8513,79.993,2538,201.10914105594958,0
query_8514,,0
query_8515,,0
query_8516,67.889,1585,149.20757097791798,0
query_8517,,0
query_8518,1.234,26,131.57692307692307,0
query_8519,25.665,580,138.36206896551724,0
query_851,0.266,1,151,0
query_8520,,0
query_8521,,0
query_8522,0.584,6,146.33333333333334,0
query_8523,0.211,1,146,0
query_8524,,0
query_8525,,0
query_8526,0.648,7,158.28571428571428,0
query_8527,0.518,6,133,0
query_8528,0.786,8,147.125,0
query_8529,,0
query_852,69.501,1397,141.6084466714388,0
query_8530,9.793,211,143.14691943127963,0
query_8531,,0
query_8532,3.2,70,128.55714285714285,0
query_8533,0.867,9,152.33333333333334,0
query_8534,0.438,5,135,0
query_8535,0.451,4,146.75,0
query_8536,2.207,45,139.95555555555555,0
query_8537,,0
query_8538,4.031,85,136.23529411764707,0
query_8539,,0
query_853,96.932,2135,144.26604215456675,0
query_8540,95.298,2016,148.33482142857142,0
query_8541,,0
query_8542,100.536,2071,150.57363592467408,0
query_8543,,0
query_8544,10.381,234,142.33333333333334,0
query_8545,0.224,5,131.6,0
query_8546,0.209,1,127,0
query_8547,8.974,170,142.05882352941177,0
query_8548,,0
query_8549,,0
query_854,57.7,1391,145.7074047447879,0
query_8550,5.055,101,138.7029702970297,0
query_8551,,0
query_8552,,0
query_8553,5.523,145,136.5448275862069,0
query_8554,,0
query_8555,,0
query_8556,0.491,3,161.66666666666666,0
query_8557,0.472,4,145,0
query_8558,11.2,229,141.09170305676855,0
query_8559,11.359,282,142.0709219858156,0
query_855,0.371,1,162,0
query_8560,,0
query_8561,,0
query_8562,0.325,1,155,0
query_8563,87.476,1830,151.46666666666667,0
query_8564,,0
query_8565,,0
query_8566,3.131,75,137.69333333333333,0
query_8567,15.951,305,135.98032786885247,0
query_8568,90.167,2006,144.28514456630108,0
